root;fsync;synchronousCommit;fullPageWrites;trackActivities;trackCounts;sharedBuffers_64;sharedBuffers_128;sharedBuffers_256;sharedBuffers;tempBuffers_2;tempBuffers_8;tempBuffers_32;tempBuffers;workMem_256;workMem_1024;workMem_4096;workMem;revision;performance;cpu
1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.043057;0.081921
1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.034226;0.070359
1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.038671;0.034305
1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.036538;0.123933
1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.037492;0.029772
1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.049855;0.042617
1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.041493;0.041031
1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.048334;0.127166
1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.040543;0.039582
1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.02796;0.028852
1;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.031347;0.027285
1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.036754;0.037575
1;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.040246;0.027426
1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.03125;0.028834
1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.039097;0.128409
1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.041171;0.028962
1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.01218;0.018575
1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.039154;0.043688
1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.040058;0.031856
1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.036568;0.029342
1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.023647;0.0179
1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.037002;0.032797
1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.033973;0.033728
1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.039339;0.034665
1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.029383;0.028875
1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.035611;0.036621
1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.037348;0.026653
1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.033746;0.032065
1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.003386;0.014023
1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.040232;0.041441
1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.036859;0.033832
1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.04429;0.034831
1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.01259;0.018241
1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.034447;0.026603
1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.040305;0.030939
1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.034733;0.029145
1;0;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.030098;0.031916
1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.042977;0.036208
1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.015846;0.00432
1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.040821;0.030078
1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.038843;0.032608
1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.038976;0.083495
1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.037007;0.034341
1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.031783;0.029177
1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.035649;0.041745
1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.048815;0.03875
1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.0184;0.006803
1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.044656;0.079671
1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.035182;0.030517
1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.041656;0.036642
1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.040169;0.033524
1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.043794;0.044525
1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.031407;0.034229
1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.030654;0.031087
1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.028181;0.035385
1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.026953;0.029014
1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.033832;0.035533
1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.036083;0.033792
1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.028933;0.022777
1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.031685;0.030117
1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.03022;0.034211
1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.028898;0.032934
1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.03013;0.025419
1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.030104;0.027927
1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.024952;0.033467
1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.031353;0.029739
1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.031515;0.030376
1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.032486;0.039812
1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.031785;0.033721
1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.031221;0.031817
1;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.027292;0.022905
1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.036186;0.031487
1;0;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.028953;0.019716
1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.036517;0.038064
1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.032449;0.042047
1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.033712;0.042025
1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.032944;0.024317
1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.03671;0.038561
1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.036712;0.036144
1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.032645;0.033961
1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.036043;0.033173
1;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.034368;0.033514
1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.034745;0.037824
1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.035591;0.036052
1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.037075;0.034073
1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.031954;0.036069
1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.034974;0.038949
1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.032466;0.034476
1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.03773;0.025674
1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.031551;0.030964
1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.029871;0.03338
1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.033083;0.029321
1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.034328;0.035206
1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.035263;0.036035
1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.034978;0.026916
1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.036489;0.034282
1;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.036291;0.037994
1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.037204;0.041455
1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.034689;0.031919
1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.030081;0.035293
1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.039855;0.038159
1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.021941;0.019972
1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.03735;0.043258
1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.02772;0.031021
1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.037234;0.036368
1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.03412;0.034339
1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.03097;0.028834
1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.043099;0.049412
1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.030773;0.036825
1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.035268;0.041827
1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.031549;0.031448
1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.038626;0.044257
1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.02912;0.023133
1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.034343;0.034764
1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.035367;0.035344
1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.016318;0.015555
1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.034246;0.031153
1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.011855;0.033107
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.022678;0.027098
1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.017181;0.022739
1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.011438;0.023421
1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.023626;0.023522
1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.016798;0.045976
1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.031936;0.03576
1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.009104;0.01855
1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.014446;0.036992
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.029222;0.024014
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.005703;0.013618
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.022426;0.030504
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.01926;0.048049
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.024195;0.035343
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.009179;0.031794
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.016276;0.050586
1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.014994;0.019932
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.012928;0.041081
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.018841;0.045837
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.020907;0.052452
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.01085;0.0233
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.016088;0.040853
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.024303;0.020666
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.021539;0.024843
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.015143;0.025574
1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.008109;0.020693
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.019834;0.045576
1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.017066;0.051262
1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.011351;0.016871
1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.030093;0.03899
1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.022172;0.038293
1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.008253;0.039389
1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.021506;0.025335
1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.020759;0.02343
1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.006226;0.033874
1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.029948;0.029154
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.021515;0.034189
1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.013966;0.012535
1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.016024;0.039303
1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.021548;0.021601
1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.021262;0.024169
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.012547;0.018264
1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.018154;0.040852
1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.026655;0.04503
1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.003697;0.033014
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.028314;0.049014
1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.020695;0.049719
1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.01268;0.026802
1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.021791;0.020962
1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.018669;0.023735
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.012312;0.07919
1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.022384;0.022732
1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.013709;0.010764
1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.022258;0.014674
1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.014181;0.037036
1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.006913;0.013408
1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.025215;0.047961
1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.020744;0.025339
1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.007339;0.016232
1;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.022511;0.006289
1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.016794;0.028013
1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.007029;0.022945
1;1;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.030104;0.024745
1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.024395;0.033975
1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.015387;0.061917
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.008732;0.015888
1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.017351;0.020688
1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.021795;0.027474
1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.018274;0.014202
1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.0303;0.030953
1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.019211;0.013085
1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.011146;0.01908
1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.009229;0.013163
1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.017509;0.03045
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.02235;0.102083
1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.013923;0.018586
1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.021961;0.034255
1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.015729;0.023971
1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.009704;0.051362
1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.017119;0.02536
1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.007726;0.01085
1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.027624;0.026624
1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.017801;0.041213
1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.009532;0.0485
1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.025177;0.052213
1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.022236;0.035257
1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.020903;0.0276
1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.007902;0.012136
1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.022797;0.023546
1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.024913;0.04592
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.008922;0.019489
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.026699;0.042589
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.031725;0.038831
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.003591;0.058934
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.018235;0.077881
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.02191;0.022442
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.010141;0.002855
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.012027;0.032218
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.021511;0.019858
1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.020655;0.012269
1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.008822;0.032971
1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.019987;0.01798
1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.03033;0.081418
1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.02081;0.033092
1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.011453;0.031686
1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.016396;0.00435
1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.017098;0.024482
1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.011034;0.020216
1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.012084;0.029289
1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.015454;0.0243
1;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.013759;0.021506
1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.014648;0.045001
1;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.006155;0.024141
1;1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.006776;0.038239
1;1;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.017154;0.023295
1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.021553;0.030654
1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.013951;0.021607
1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.013055;0.033416
1;1;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.018374;0.082202
1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.010463;0.020348
1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.014869;0.070593
1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.014647;0.043487
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;8.4.0;0.012134;0.016763
1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;8.4.0;0.01533;0.026894
1;1;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;8.4.0;0.012756;0.024817
1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;8.4.0;0.007031;0.03193
1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;8.4.0;0.015769;0.015794
1;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;8.4.0;0.007888;0.029317
1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;8.4.0;0.017444;0.024499
1;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;8.4.0;0.011693;0.026181
1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;8.4.0;0.011022;0.026987
1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;8.4.0;0.021763;0.029519
1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;8.4.0;0.026077;0.036614
1;1;0;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;8.4.0;0.007783;0.008405
1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;8.4.0;0.017526;0.00644
1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;8.4.0;0.021148;0.034081
1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;8.4.0;0.007641;0.035994
1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;8.4.0;0.023183;0.025004
1;1;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;8.4.0;0.012487;0.032916
1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;8.4.0;0.013807;0.036571
1;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;8.4.0;0.013235;0.015986
1;1;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;8.4.0;0.016759;0.025939
1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;8.4.0;0.031538;0.045883
1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;8.4.0;0.006863;0.019779
1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;8.4.0;0.014875;0.050416
1;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;8.4.0;0.016777;0.024392
1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;8.4.0;0.01265;0.039163
1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;8.4.0;0.006156;0.016129
1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;8.4.0;0.014851;0.01715
