,revision,performance,cpu
8353,9.2.4,69.16460000000001,3.50721
8354,9.2.4,69.16239999999999,3.517816
8355,9.2.4,69.8088,3.433922
8356,9.2.4,68.7256,3.481925
8357,9.2.4,66.1482,3.549243
8358,9.2.4,69.8608,3.50703
8359,9.2.4,69.2282,3.568446
8360,9.2.4,69.58460000000001,3.548636
8361,9.2.4,68.9592,3.476351
8362,9.2.4,69.905,3.469426
8363,9.2.4,69.3364,3.541044
8364,9.2.4,69.984,3.523882
8365,9.2.4,69.3428,3.462773
8366,9.2.4,69.6616,3.487455
8367,9.2.4,70.4948,3.455827
8368,9.2.4,69.5408,3.534227
8369,9.2.4,69.4644,3.497988
8370,9.2.4,69.85860000000001,3.464643
8371,9.2.4,69.2734,3.470681
8372,9.2.4,69.8088,3.500375
8373,9.2.4,69.8802,3.462004
8374,9.2.4,68.79780000000001,3.535991
8375,9.2.4,70.154,3.502028
8376,9.2.4,71.3956,3.420378
8377,9.2.4,70.09360000000001,3.460106
8378,9.2.4,70.4576,3.496073
8379,9.2.4,69.59939999999999,3.503576
8380,9.2.4,70.6814,3.458157
8381,9.2.4,70.19,3.47108
8382,9.2.4,70.109,3.443235
8383,9.2.4,69.3966,3.626607
8384,9.2.4,70.61139999999999,3.515473
8385,9.2.4,71.00919999999999,3.432358
8386,9.2.4,68.5766,3.50655
8387,9.2.4,68.6046,3.530003
8388,9.2.4,69.773,3.458746
8389,9.2.4,69.9608,3.499986
8390,9.2.4,68.214,3.51591
8391,9.2.4,70.2252,3.438081
8392,9.2.4,69.138,3.472072
8393,9.2.4,69.9152,3.445548
8394,9.2.4,68.8326,3.529826
8395,9.2.4,69.92660000000001,3.412143
8396,9.2.4,68.1332,3.536012
8397,9.2.4,70.153,3.477874
8398,9.2.4,69.8528,3.650083
8399,9.2.4,69.4948,3.671491
8400,9.2.4,70.2406,3.456583
8401,9.2.4,68.0356,3.517033
8402,9.2.4,70.0272,3.514149
8403,9.2.4,69.9586,3.453587
8404,9.2.4,69.57639999999999,3.473851
8405,9.2.4,69.6004,3.494345
8406,9.2.4,69.6036,3.539261
8407,9.2.4,69.51219999999999,3.471865
8408,9.2.4,69.08139999999999,3.499498
8409,9.2.4,68.445,3.485916
8410,9.2.4,71.26360000000001,3.612433
8411,9.2.4,69.2114,3.519882
8412,9.2.4,68.2998,3.512799
8413,9.2.4,70.25019999999999,3.451907
8414,9.2.4,69.604,3.524872
8415,9.2.4,69.1214,3.486434
8416,9.2.4,69.2674,3.483588
8417,9.2.4,69.2804,3.450693
8418,9.2.4,69.66760000000001,3.472387
8419,9.2.4,69.475,3.692748
8420,9.2.4,69.2928,3.456348
8421,9.2.4,70.571,3.416932
8422,9.2.4,68.4868,3.533498
8423,9.2.4,69.3112,3.460261
8424,9.2.4,72.449,3.342742
8425,9.2.4,70.0658,3.41657
8426,9.2.4,68.93939999999999,3.454719
8427,9.2.4,72.5932,3.354087
8428,9.2.4,70.635,3.38259
8429,9.2.4,70.4754,3.391643
8430,9.2.4,69.674,3.388498
8431,9.2.4,71.37639999999999,3.343233
8432,9.2.4,69.38,3.443123
8433,9.2.4,69.9778,3.598581
8434,9.2.4,71.2868,3.364176
8435,9.2.4,70.3074,3.452023
8436,9.2.4,69.8364,3.39782
8437,9.2.4,71.12039999999999,3.369682
8438,9.2.4,72.12660000000001,3.353551
8439,9.2.4,68.9728,3.435799
8440,9.2.4,70.455,3.359884
8441,9.2.4,70.8468,3.385321
8442,9.2.4,69.44839999999999,3.400103
8443,9.2.4,71.091,3.390903
8444,9.2.4,70.903,3.349566
8445,9.2.4,69.914,3.411372
8446,9.2.4,69.7982,3.447669
8447,9.2.4,69.7536,3.39251
8448,9.2.4,68.0108,3.418597
8449,9.2.4,72.02539999999999,3.370594
8450,9.2.4,70.1616,3.422722
8451,9.2.4,70.217,3.38933
8452,9.2.4,70.7008,3.409666
8453,9.2.4,70.6238,3.386068
8454,9.2.4,68.34060000000001,3.397393
8455,9.2.4,69.799,3.548292
8456,9.2.4,69.182,3.42557
8457,9.2.4,71.9992,3.355295
8458,9.2.4,70.02,3.401327
8459,9.2.4,69.8966,3.41914
8460,9.2.4,70.2288,3.364341
8461,9.2.4,70.986,3.449799
8462,9.2.4,71.1874,3.438702
8463,9.2.4,70.4988,3.383366
8464,9.2.4,69.7054,3.49865
8465,9.2.4,71.153,3.449662
8466,9.2.4,70.332,3.446212
8467,9.2.4,71.04939999999999,3.397986
8468,9.2.4,70.7598,3.395094
8469,9.2.4,70.7672,3.397717
8470,9.2.4,70.894,3.39268
8471,9.2.4,70.30560000000001,3.548339
8472,9.2.4,70.3558,3.417288
8473,9.2.4,71.5882,3.369894
8474,9.2.4,69.68719999999999,3.43407
8475,9.2.4,71.6418,3.344436
8476,9.2.4,70.43339999999999,3.419591
8477,9.2.4,70.1862,3.464228
8478,9.2.4,71.7038,3.337852
8479,9.2.4,70.90939999999999,3.402146
8480,9.2.4,71.5432,3.356588
8481,9.2.4,71.1926,3.390329
8482,9.2.4,71.37960000000001,3.383999
8483,9.2.4,71.9858,3.339559
8484,9.2.4,69.65,3.441302
8485,9.2.4,71.00319999999999,3.462062
8486,9.2.4,72.1718,3.335886
8487,9.2.4,70.6552,3.411098
8488,9.2.4,70.217,3.457564
8489,9.2.4,71.9498,3.372182
8490,9.2.4,70.95439999999999,3.421219
8491,9.2.4,70.574,3.420356
8492,9.2.4,70.8876,3.424177
8493,9.2.4,71.0532,3.384359
8494,9.2.4,72.097,3.399063
8495,9.2.4,69.8408,3.440727
8496,9.2.4,70.7914,3.444663
8497,9.2.4,71.8982,3.379573
8498,9.2.4,71.0602,3.442256
8499,9.2.4,70.909,3.405014
8500,9.2.4,71.4012,3.380832
8501,9.2.4,71.93660000000001,3.389768
8502,9.2.4,70.4256,3.444573
8503,9.2.4,71.0264,3.391879
8504,9.2.4,72.1244,3.35596
8505,9.2.4,71.103,3.435568
8506,9.2.4,70.045,3.461148
8507,9.2.4,71.95819999999999,3.394529
8508,9.2.4,72.2046,3.390757
8509,9.2.4,70.20639999999999,3.459582
8510,9.2.4,70.56360000000001,3.640051
8511,9.2.4,72.0362,3.366805
8512,9.2.4,70.1636,3.443229
8513,9.2.4,70.7894,3.421577
8514,9.2.4,70.8926,3.39998
8515,9.2.4,71.52860000000001,3.416221
8516,9.2.4,70.4422,3.456318
8517,9.2.4,71.37039999999999,3.375069
8518,9.2.4,68.7882,3.518652
8519,9.2.4,70.2018,3.453643
8520,9.2.4,70.7326,3.424497
8521,9.2.4,70.4134,3.426421
8522,9.2.4,68.632,3.492761
8523,9.2.4,71.7012,3.345029
8524,9.2.4,70.737,3.402933
8525,9.2.4,70.2506,3.574475
8526,9.2.4,70.3908,3.432243
8527,9.2.4,71.5308,3.388475
8528,9.2.4,70.0012,3.617451
8529,9.2.4,70.64280000000001,3.415108
8530,9.2.4,71.65180000000001,3.388629
8531,9.2.4,70.45739999999999,3.440535
8532,9.2.4,70.89280000000001,3.38491
8533,9.2.4,71.56939999999999,3.382957
8534,9.2.4,69.965,3.403036
8535,9.2.4,70.4906,3.438229
8536,9.2.4,70.2464,3.404052
8537,9.2.4,71.4712,3.364861
8538,9.2.4,70.1838,3.418912
8539,9.2.4,70.19460000000001,3.432897
8540,9.2.4,70.8562,3.411539
8541,9.2.4,71.666,3.364899
8542,9.2.4,69.88860000000001,3.464654
8543,9.2.4,69.9252,3.455362
8544,9.2.4,71.8006,3.37194
8545,9.2.4,70.41260000000001,3.400318
8546,9.2.4,70.3636,3.431184
8547,9.2.4,71.2674,3.374616
8548,9.2.4,71.2196,3.375183
8549,9.2.4,69.2376,3.513458
8550,9.2.4,71.5416,3.400383
8551,9.2.4,71.1164,3.405878
8552,9.2.4,70.5008,3.415854
8553,9.2.4,70.218,3.365186
8554,9.2.4,70.54939999999999,3.422926
8555,9.2.4,71.3638,3.443639
8556,9.2.4,70.20139999999999,3.395046
8557,9.2.4,70.57860000000001,3.459206
8558,9.2.4,70.3834,3.614221
8559,9.2.4,71.36880000000001,3.389761
8560,9.2.4,71.33760000000001,3.335874
8561,9.2.4,70.018,3.459836
8562,9.2.4,70.452,3.425447
8563,9.2.4,71.5326,3.388577
8564,9.2.4,70.26639999999999,3.466981
8565,9.2.4,70.23519999999999,3.618925
8566,9.2.4,71.461,3.395887
8567,9.2.4,69.9542,3.429723
8568,9.2.4,70.6934,3.595535
8569,9.2.4,71.3082,3.404924
8570,9.2.4,69.9068,3.453996
8571,9.2.4,71.959,3.345729
8572,9.2.4,69.939,3.451707
8573,9.2.4,69.5066,3.454141
8574,9.2.4,71.4814,3.365189
8575,9.2.4,69.9264,3.434878
8576,9.2.4,69.8102,3.445141
8577,9.2.4,71.6044,3.377058
8578,9.2.4,71.0552,3.366877
8579,9.2.4,71.31519999999999,3.549879
8580,9.2.4,69.0154,3.452776
8581,9.2.4,71.10260000000001,3.408784
8582,9.2.4,69.365,3.4703
8583,9.2.4,71.778,3.365301
8584,9.2.4,70.1246,3.414987
8585,9.2.4,70.4342,3.442642
8586,9.2.4,72.05239999999999,3.375954
8587,9.2.4,70.3334,3.459354
8588,9.2.4,70.461,3.451896
8589,9.2.4,72.0086,3.402572
8590,9.2.4,70.6438,3.48748
8591,9.2.4,72.0034,3.379598
8592,9.2.4,71.05239999999999,3.400908
8593,9.2.4,70.11319999999999,3.482891
8594,9.2.4,70.43039999999999,3.472458
8595,9.2.4,71.6098,3.41483
8596,9.2.4,70.2952,3.45269
8597,9.2.4,70.0342,3.484424
8598,9.2.4,71.853,3.401921
8599,9.2.4,70.346,3.444336
8600,9.2.4,71.7602,3.386129
8601,9.2.4,70.2594,3.428502
8602,9.2.4,70.31139999999999,3.468831
8603,9.2.4,71.6404,3.404764
8604,9.2.4,70.45939999999999,3.483129
8605,9.2.4,71.698,3.410032
8606,9.2.4,70.6906,3.46855
8607,9.2.4,70.7524,3.416116
8608,9.2.4,72.05860000000001,3.374581
8609,9.2.4,70.7932,3.416706
8610,9.2.4,70.5902,3.466985
8611,9.2.4,72.0422,3.379411
8612,9.2.4,70.4072,3.459904
8613,9.2.4,70.38119999999999,3.459838
8614,9.2.4,71.8306,3.410805
8615,9.2.4,70.15660000000001,3.443645
8616,9.2.4,70.07639999999999,3.479408
8617,9.2.4,71.5798,3.42388
8618,9.2.4,69.823,3.478934
8619,9.2.4,70.5252,3.42431
8620,9.2.4,71.76480000000001,3.413747
8621,9.2.4,71.7848,3.410658
8622,9.2.4,70.749,3.423204
8623,9.2.4,70.37339999999999,3.482407
8624,9.2.4,71.62639999999999,3.428008
8625,9.2.4,70.626,3.445238
8626,9.2.4,70.6966,3.428099
8627,9.2.4,71.3724,3.423669
8628,9.2.4,70.742,3.462533
8629,9.2.4,70.3636,3.445555
8630,9.2.4,71.64439999999999,3.374422
8631,9.2.4,70.43060000000001,3.449039
8632,9.2.4,72.182,3.402632
8633,9.2.4,70.9234,3.405997
8634,9.2.4,70.5362,3.481237
8635,9.2.4,71.7884,3.430237
8636,9.2.4,70.64160000000001,3.453653
8637,9.2.4,70.7668,3.401608
8638,9.2.4,72.11760000000001,3.398235
8639,9.2.4,72.3702,3.369667
8640,9.3.0,61.1724,3.037448
8641,9.3.0,62.9312,2.996453
8642,9.3.0,61.191,3.068091
8643,9.3.0,61.825199999999995,2.99749
8644,9.3.0,61.2256,3.237782
8645,9.3.0,62.231199999999994,2.988265
8646,9.3.0,61.1894,3.021279
8647,9.3.0,61.4444,3.023584
8648,9.3.0,62.5788,2.989024
8649,9.3.0,60.9228,3.013626
8650,9.3.0,62.6754,2.944935
8651,9.3.0,60.9966,3.029911
8652,9.3.0,62.1752,2.975504
8653,9.3.0,61.576,3.000665
8654,9.3.0,61.4874,2.985661
8655,9.3.0,61.2394,2.99721
8656,9.3.0,62.3166,2.976963
8657,9.3.0,60.7102,3.033541
8658,9.3.0,61.3164,3.033726
8659,9.3.0,62.2316,2.98281
8660,9.3.0,61.818599999999996,3.005366
8661,9.3.0,61.614,3.036046
8662,9.3.0,61.1728,3.034
8663,9.3.0,62.1304,2.96341
8664,9.3.0,62.652800000000006,2.965342
8665,9.3.0,61.3122,3.031712
8666,9.3.0,62.4164,3.006917
8667,9.3.0,62.638400000000004,2.996518
8668,9.3.0,61.259800000000006,3.048945
8669,9.3.0,62.0808,2.961368
8670,9.3.0,61.3016,3.039859
8671,9.3.0,62.2466,3.015763
8672,9.3.0,62.5474,2.952708
8673,9.3.0,60.5636,3.059352
8674,9.3.0,62.511199999999995,2.981932
8675,9.3.0,62.092800000000004,3.003975
8676,9.3.0,61.128800000000005,3.025794
8677,9.3.0,62.0926,3.194752
8678,9.3.0,63.334199999999996,3.103874
8679,9.3.0,63.206199999999995,2.99435
8680,9.3.0,63.085800000000006,3.122602
8681,9.3.0,62.2542,2.996258
8682,9.3.0,63.3112,2.95273
8683,9.3.0,64.4698,3.078831
8684,9.3.0,62.1442,2.98187
8685,9.3.0,63.7066,2.924511
8686,9.3.0,63.5474,2.925894
8687,9.3.0,63.288599999999995,2.958354
8688,9.3.0,62.4032,2.972428
8689,9.3.0,63.0862,2.920953
8690,9.3.0,63.2684,2.91196
8691,9.3.0,63.333800000000004,3.121458
8692,9.3.0,62.192800000000005,2.99906
8693,9.3.0,61.3018,2.998076
8694,9.3.0,65.5288,3.047514
8695,9.3.0,65.012,3.031988
8696,9.3.0,65.2942,3.030722
8697,9.3.0,65.2658,3.043146
8698,9.3.0,64.0356,3.280938
8699,9.3.0,66.535,3.019422
8700,9.3.0,64.711,3.062179
8701,9.3.0,65.247,3.014356
8702,9.3.0,65.494,3.060999
8703,9.3.0,65.46,3.050025
8704,9.3.0,64.0438,3.095576
8705,9.3.0,65.0804,3.225197
8706,9.3.0,65.4856,3.025371
8707,9.3.0,65.7462,3.02537
8708,9.3.0,64.0836,3.077669
8709,9.3.0,65.146,3.08542
8710,9.3.0,65.69919999999999,3.019343
8711,9.3.0,65.1714,3.058232
8712,9.3.0,65.3072,3.051932
8713,9.3.0,64.3974,3.09736
8714,9.3.0,66.1828,2.990354
8715,9.3.0,64.1568,3.077914
8716,9.3.0,65.35340000000001,3.044146
8717,9.3.0,65.659,3.004684
8718,9.3.0,65.463,3.017839
8719,9.3.0,63.9894,3.081973
8720,9.3.0,65.5068,3.004889
8721,9.3.0,63.541599999999995,3.105791
8722,9.3.0,65.93,3.009366
8723,9.3.0,63.971199999999996,3.101379
8724,9.3.0,65.2524,3.071708
8725,9.3.0,65.17880000000001,3.025211
8726,9.3.0,64.1862,3.083368
8727,9.3.0,65.4558,3.016325
8728,9.3.0,65.6362,3.027557
8729,9.3.0,64.118,3.086216
8730,9.3.0,66.47619999999999,2.978441
8731,9.3.0,64.4662,3.056663
8732,9.3.0,65.0824,3.037162
8733,9.3.0,65.3252,3.06561
8734,9.3.0,65.107,3.053116
8735,9.3.0,65.5282,3.028176
8736,9.3.0,64.0748,3.106941
8737,9.3.0,66.2296,2.970639
8738,9.3.0,64.23780000000001,3.095987
8739,9.3.0,64.3524,3.300634
8740,9.3.0,63.7898,3.056116
8741,9.3.0,66.28460000000001,3.00653
8742,9.3.0,65.63860000000001,3.027039
8743,9.3.0,64.1864,3.051159
8744,9.3.0,64.785,3.051757
8745,9.3.0,65.3378,3.047937
8746,9.3.0,61.7172,3.12029
8747,9.3.0,65.02980000000001,3.036023
8748,9.3.0,63.449400000000004,2.957206
8749,9.3.0,63.0286,2.963782
8750,9.3.0,64.2572,2.89887
8751,9.3.0,64.132,2.878653
8752,9.3.0,63.530199999999994,2.908466
8753,9.3.0,63.222,2.954355
8754,9.3.0,63.703,2.907402
8755,9.3.0,62.437,2.98715
8756,9.3.0,64.5462,2.905776
8757,9.3.0,62.1948,2.989122
8758,9.3.0,62.583,2.959382
8759,9.3.0,62.9546,2.957693
8760,9.3.0,62.546800000000005,2.96733
8761,9.3.0,63.2684,2.962052
8762,9.3.0,64.1572,3.039711
8763,9.3.0,62.4666,2.999455
8764,9.3.0,61.908,3.0299
8765,9.3.0,64.2982,2.904591
8766,9.3.0,63.261,2.940478
8767,9.3.0,62.3716,2.992891
8768,9.3.0,63.4032,2.911826
8769,9.3.0,63.9484,2.903942
8770,9.3.0,63.1364,2.929481
8771,9.3.0,62.4824,2.947302
8772,9.3.0,63.6862,2.955635
8773,9.3.0,64.2474,2.866315
8774,9.3.0,62.6184,2.96418
8775,9.3.0,62.6254,3.009482
8776,9.3.0,64.5098,2.907119
8777,9.3.0,63.048199999999994,2.956016
8778,9.3.0,62.8846,2.963938
8779,9.3.0,63.119,2.98872
8780,9.3.0,64.40859999999999,2.887022
8781,9.3.0,62.736,2.992484
8782,9.3.0,62.459199999999996,3.000366
8783,9.3.0,64.2794,2.914708
8784,9.3.0,63.017199999999995,2.940172
8785,9.3.0,62.647400000000005,2.973769
8786,9.3.0,63.1284,2.967715
8787,9.3.0,63.468,2.940488
8788,9.3.0,62.580400000000004,2.930563
8789,9.3.0,63.342,2.959222
8790,9.3.0,63.752199999999995,2.92868
8791,9.3.0,63.7364,2.924712
8792,9.3.0,63.3732,2.891586
8793,9.3.0,62.466800000000006,2.977672
8794,9.3.0,60.949400000000004,3.038263
8795,9.3.0,62.512,2.969922
8796,9.3.0,64.5386,2.876884
8797,9.3.0,62.613,3.190436
8798,9.3.0,63.155800000000006,2.962041
8799,9.3.0,62.4216,2.9916
8800,9.3.0,64.75959999999999,3.002691
8801,9.3.0,62.4732,2.981202
8802,9.3.0,65.2238,3.039628
8803,9.3.0,65.34519999999999,3.041012
8804,9.3.0,65.556,3.364256
8805,9.3.0,65.74419999999999,3.027957
8806,9.3.0,64.1086,3.113235
8807,9.3.0,65.2674,3.036824
8808,9.3.0,65.3034,3.055665
8809,9.3.0,64.985,3.027374
8810,9.3.0,63.633,3.104829
8811,9.3.0,63.623,3.119235
8812,9.3.0,64.8554,3.047318
8813,9.3.0,64.2466,3.110876
8814,9.3.0,63.833400000000005,3.06428
8815,9.3.0,63.035,3.102642
8816,9.3.0,64.9194,3.057029
8817,9.3.0,63.820800000000006,3.094665
8818,9.3.0,62.921800000000005,3.105552
8819,9.3.0,63.9174,3.066169
8820,9.3.0,64.6016,3.01282
8821,9.3.0,62.000800000000005,3.161037
8822,9.3.0,64.215,3.087157
8823,9.3.0,64.9856,3.058822
8824,9.3.0,63.437400000000004,3.12967
8825,9.3.0,63.8166,3.113976
8826,9.3.0,65.6332,3.014084
8827,9.3.0,65.3792,3.258212
8828,9.3.0,65.542,3.036211
8829,9.3.0,65.562,3.04873
8830,9.3.0,64.6964,3.080208
8831,9.3.0,65.6748,3.01967
8832,9.3.0,65.64739999999999,3.0465
8833,9.3.0,61.9468,3.131301
8834,9.3.0,65.4206,3.044385
8835,9.3.0,65.68719999999999,3.017951
8836,9.3.0,64.5918,3.072321
8837,9.3.0,66.3844,3.006329
8838,9.3.0,64.281,3.078785
8839,9.3.0,65.596,2.998499
8840,9.3.0,65.0252,3.05175
8841,9.3.0,65.3364,3.214356
8842,9.3.0,64.3322,3.080565
8843,9.3.0,64.8888,3.055302
8844,9.3.0,63.688199999999995,3.092708
8845,9.3.0,65.3732,3.024329
8846,9.3.0,65.50919999999999,3.005826
8847,9.3.0,64.6752,3.077523
8848,9.3.0,66.6464,2.98608
8849,9.3.0,64.2324,3.176639
8850,9.3.0,65.686,3.006344
8851,9.3.0,65.62180000000001,3.01051
8852,9.3.0,64.148,3.055896
8853,9.3.0,66.4498,2.97602
8854,9.3.0,64.2026,3.070299
8855,9.3.0,65.759,3.026307
8856,9.3.0,63.49,2.882775
8857,9.3.0,63.727599999999995,2.88
8858,9.3.0,63.594199999999994,2.914669
8859,9.3.0,60.8146,2.995318
8860,9.3.0,63.0986,2.882006
8861,9.3.0,62.6128,2.918633
8862,9.3.0,63.224599999999995,2.925225
8863,9.3.0,62.4758,2.94155
8864,9.3.0,62.583400000000005,2.934987
8865,9.3.0,60.264199999999995,3.006238
8866,9.3.0,62.163199999999996,2.951953
8867,9.3.0,62.3694,2.981757
8868,9.3.0,63.700199999999995,2.932052
8869,9.3.0,62.952400000000004,2.961672
8870,9.3.0,63.1186,2.88234
8871,9.3.0,62.2594,2.933771
8872,9.3.0,63.768800000000006,2.893911
8873,9.3.0,62.634800000000006,2.974603
8874,9.3.0,63.306,2.93338
8875,9.3.0,63.9224,2.911943
8876,9.3.0,63.4696,2.899259
8877,9.3.0,62.863,2.93667
8878,9.3.0,64.0012,2.892346
8879,9.3.0,63.3606,2.919743
8880,9.3.0,63.7722,2.908112
8881,9.3.0,63.4006,2.941686
8882,9.3.0,63.3516,2.946511
8883,9.3.0,60.618,3.078333
8884,9.3.0,63.5762,2.92212
8885,9.3.0,63.345,2.929522
8886,9.3.0,63.2884,2.916061
8887,9.3.0,64.517,2.862078
8888,9.3.0,63.6952,2.923
8889,9.3.0,61.888400000000004,3.14204
8890,9.3.0,63.5484,2.907385
8891,9.3.0,63.221599999999995,2.898416
8892,9.3.0,64.6646,2.867067
8893,9.3.0,62.627199999999995,2.962489
8894,9.3.0,64.294,2.877869
8895,9.3.0,62.8958,2.931909
8896,9.3.0,63.5846,2.93417
8897,9.3.0,63.6282,2.939523
8898,9.3.0,63.4566,2.952524
8899,9.3.0,62.1314,2.968442
8900,9.3.0,62.846199999999996,2.958396
8901,9.3.0,64.5942,2.860397
8902,9.3.0,62.124,2.959416
8903,9.3.0,63.7352,2.904691
8904,9.3.0,63.3686,2.919996
8905,9.3.0,63.127199999999995,2.929763
8906,9.3.0,62.826,2.952426
8907,9.3.0,63.3722,2.919913
8908,9.3.0,63.4252,2.911982
8909,9.3.0,62.0916,2.959618
8910,9.3.0,65.2682,3.033633
8911,9.3.0,65.5204,3.004767
8912,9.3.0,64.3418,3.081591
8913,9.3.0,63.979800000000004,3.042737
8914,9.3.0,66.1094,2.993809
8915,9.3.0,64.7154,3.093276
8916,9.3.0,65.3976,3.014313
8917,9.3.0,65.0932,3.030005
8918,9.3.0,65.25359999999999,3.019797
8919,9.3.0,64.7068,3.064935
8920,9.3.0,65.1736,3.017009
8921,9.3.0,65.34440000000001,3.043001
8922,9.3.0,65.45219999999999,3.008305
8923,9.3.0,65.331,3.027915
8924,9.3.0,65.4816,2.996686
8925,9.3.0,65.23819999999999,3.055034
8926,9.3.0,64.9148,3.047721
8927,9.3.0,64.6592,3.044368
8928,9.3.0,65.3094,3.028771
8929,9.3.0,65.81339999999999,3.000977
8930,9.3.0,64.2132,3.066057
8931,9.3.0,65.4562,3.029055
8932,9.3.0,65.8892,2.992137
8933,9.3.0,65.5514,2.992664
8934,9.3.0,65.2568,3.003758
8935,9.3.0,65.5344,2.989904
8936,9.3.0,64.7526,3.042047
8937,9.3.0,62.5252,3.091447
8938,9.3.0,63.301199999999994,3.122947
8939,9.3.0,64.2174,3.070125
8940,9.3.0,65.7386,3.044464
8941,9.3.0,64.211,3.111412
8942,9.3.0,63.9186,3.043738
8943,9.3.0,63.4302,3.11007
8944,9.3.0,63.682,3.07999
8945,9.3.0,64.6572,3.089314
8946,9.3.0,63.7932,3.325449
8947,9.3.0,64.3798,3.080589
8948,9.3.0,63.4212,3.137453
8949,9.3.0,64.93480000000001,3.058395
8950,9.3.0,63.0556,3.140037
8951,9.3.0,64.7334,3.024565
8952,9.3.0,63.873400000000004,3.058593
8953,9.3.0,63.187,3.092525
8954,9.3.0,64.8082,3.039254
8955,9.3.0,63.5354,3.115941
8956,9.3.0,64.4118,3.089311
8957,9.3.0,63.722,3.106904
8958,9.3.0,63.575199999999995,3.324865
8959,9.3.0,64.51780000000001,3.076308
8960,9.3.0,63.497800000000005,3.119311
8961,9.3.0,63.4402,3.139695
8962,9.3.0,64.9098,3.090036
8963,9.3.0,63.45,3.113097
8964,9.3.0,62.020199999999996,2.992796
8965,9.3.0,62.899800000000006,2.959323
8966,9.3.0,61.3296,3.011018
8967,9.3.0,62.6412,2.976925
8968,9.3.0,61.2542,3.033904
8969,9.3.0,62.6376,2.988461
8970,9.3.0,61.8198,3.011409
8971,9.3.0,61.3814,3.015988
8972,9.3.0,62.6156,2.949051
8973,9.3.0,61.011,2.969775
8974,9.3.0,61.7,2.992977
8975,9.3.0,63.2034,2.970619
8976,9.3.0,63.025,2.953242
8977,9.3.0,61.2768,3.031478
8978,9.3.0,62.5796,2.970985
8979,9.3.0,62.8174,3.094089
8980,9.3.0,61.6554,3.015867
8981,9.3.0,62.8782,2.972661
8982,9.3.0,62.2846,2.979139
8983,9.3.0,62.485,2.968407
8984,9.3.0,61.6088,3.024098
8985,9.3.0,63.566,2.924391
8986,9.3.0,61.7034,3.018698
8987,9.3.0,62.363800000000005,2.98753
8988,9.3.0,62.305800000000005,2.984142
8989,9.3.0,62.437599999999996,2.986853
8990,9.3.0,62.3482,2.944361
8991,9.3.0,62.2386,2.964482
8992,9.3.0,62.099,3.006772
8993,9.3.0,63.052800000000005,2.962098
8994,9.3.0,61.188,3.02333
8995,9.3.0,62.3692,2.97523
8996,9.3.0,63.3744,2.927055
8997,9.3.0,62.0642,2.993586
8998,9.3.0,61.4732,3.016391
8999,9.3.0,62.7188,2.96165
9000,9.3.0,62.099599999999995,2.995604
9001,9.3.0,62.833800000000004,2.964634
9002,9.3.0,63.1616,2.944805
9003,9.3.0,61.907,3.020899
9004,9.3.0,61.3924,2.975283
9005,9.3.0,62.967,2.978382
9006,9.3.0,61.817800000000005,2.996337
9007,9.3.0,61.9294,2.993158
9008,9.3.0,62.961800000000004,2.950371
9009,9.3.0,62.391400000000004,2.976753
9010,9.3.0,61.261,3.002497
9011,9.3.0,63.262800000000006,2.918115
9012,9.3.0,63.1954,2.954615
9013,9.3.0,61.4764,3.012571
9014,9.3.0,61.954800000000006,2.953871
9015,9.3.0,62.2156,2.990484
9016,9.3.0,63.068599999999996,2.950105
9017,9.3.0,62.1216,3.018457
9018,9.3.0,63.1104,3.132053
9019,9.3.0,64.991,3.029
9020,9.3.0,64.462,3.052693
9021,9.3.0,64.4102,3.078301
9022,9.3.0,63.9258,3.081697
9023,9.3.0,65.03,3.020025
9024,9.3.0,63.5494,3.111175
9025,9.3.0,64.12,3.09744
9026,9.3.0,61.9658,3.123337
9027,9.3.0,65.8682,3.050855
9028,9.3.0,63.78,3.066028
9029,9.3.0,63.095,3.281496
9030,9.3.0,65.3308,3.055106
9031,9.3.0,65.1858,3.0374
9032,9.3.0,63.202400000000004,3.130097
9033,9.3.0,64.063,3.114672
9034,9.3.0,65.0342,3.061487
9035,9.3.0,63.5494,3.297073
9036,9.3.0,64.4544,3.051417
9037,9.3.0,65.1984,3.034061
9038,9.3.0,63.371,3.097433
9039,9.3.0,63.9934,3.041176
9040,9.3.0,63.5682,3.13961
9041,9.3.0,65.1676,3.056136
9042,9.3.0,63.8366,3.087224
9043,9.3.0,64.1642,3.11844
9044,9.3.0,65.213,3.038502
9045,9.3.0,64.0188,3.108999
9046,9.3.0,61.0116,3.150704
9047,9.3.0,63.601,3.121923
9048,9.3.0,65.6406,3.033642
9049,9.3.0,65.12140000000001,3.056784
9050,9.3.0,63.2712,3.135312
9051,9.3.0,64.1326,3.103411
9052,9.3.0,64.9538,3.019915
9053,9.3.0,63.7436,3.119785
9054,9.3.0,63.639199999999995,3.133809
9055,9.3.0,64.744,3.064152
9056,9.3.0,65.0544,3.238333
9057,9.3.0,63.5196,3.106373
9058,9.3.0,64.443,3.078409
9059,9.3.0,63.5914,3.053737
9060,9.3.0,65.5282,3.05244
9061,9.3.0,63.387800000000006,3.129937
9062,9.3.0,63.171,3.133139
9063,9.3.0,65.3956,3.062071
9064,9.3.0,65.0176,3.041949
9065,9.3.0,62.6546,3.124755
9066,9.3.0,64.911,3.038731
9067,9.3.0,63.842800000000004,3.280957
9068,9.3.0,65.089,3.044042
9069,9.3.0,63.7026,3.128381
