root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads_1;threads_2;threads_4;threads_8;threads;arnrMaxFrames_0;arnrMaxFrames_5;arnrMaxFrames_15;arnrMaxFrames;arnrStrength_0;arnrStrength_3;arnrStrength_6;arnrStrength;revision;performance;size;cpu
1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.002846;0;0.012868
1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.003543;0;0.008483
1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.005719;0;0.038432
1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;0.002585;0;0.010083
1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.000861;0;0.005278
1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.003351;0;0.039439
1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.003787;0;0.030722
1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;0.002965;0;0.03451
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004568;0;0.032226
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.003355;0;0.027444
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.008608;0;0.046355
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;0.003118;0;0.035671
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.006828;0;0.051893
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003393;0;0.034836
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.000848;0;0.00778
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;0.005978;0;0.039035
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.00551;0;0.013628
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.002968;0;0.035556
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.004294;0;0.013603
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;0.003582;0;0.014838
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.008799;0;0.03535
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.002989;0;0.010525
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.002643;0;0.006258
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;0.007534;0;0.006648
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.006085;0;0.012407
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.009152;0;0.009346
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.005678;0;0.00687
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;0.003526;0;0.005727
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.004202;0;0.006362
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.003806;0;0.006662
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.008285;0;0.012335
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;0.004554;0;0.009779
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.005376;0;0.005476
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.008259;0;0.014614
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.006796;0;0.014986
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;0.005202;0;0.010241
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.00286;0;0.009672
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.005181;0;0.013217
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.005969;0;0.008802
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;0.005714;0;0.009055
1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.002805;0;0.013911
1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.00299;0;0.041177
1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.003201;0;0.010797
1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;0.004231;0;0.029277
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004485;0;0.006342
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.002372;0;0.010242
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.003701;0;0.009404
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;0.002541;0;0.034957
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003023;0;0.035874
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.001931;0;0.003393
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.006801;0;0.034222
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;0.005235;0;0.00839
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.005003;0;0.079195
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.009764;0;0.006281
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.002346;0;0.068647
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;0.003521;0;0.036438
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.001319;0;0.011833
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.001225;0;0.019114
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.00424;0;0.042693
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;0.001203;0;0.031434
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.002993;0;0.04502
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.003698;0;0.013289
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.004456;0;0.039851
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;0.008919;0;0.085032
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.004542;0;0.009824
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.002767;0;0.030464
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.006739;0;0.013468
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;0.005282;0;0.00948
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.003601;0;0.009559
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.00498;0;0.010217
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.003478;0;0.012396
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;0.003264;0;0.015557
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.003846;0;0.008698
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.00324;0;0.006894
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.004401;0;0.013249
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;0.003315;0;0.006389
1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.001915;0;0.008733
1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.003253;0;0.014095
1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.005097;0;0.010606
1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;0.004983;0;0.009337
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.00326;0;0.04688
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.002297;0;0.012859
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004533;0;0.008578
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;0.004402;0;0.01231
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003107;0;0.00544
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.002939;0;0.011012
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.004979;0;0.044881
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;0.005283;0;0.007456
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.004209;0;0.048081
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.008381;0;0.080744
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.003427;0;0.015916
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;0.004499;0;0.005469
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.005179;0;0.032274
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.009807;0;0.011565
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.002966;0;0.03337
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;0.003889;0;0.010718
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.007113;0;0.007241
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.001326;0;0.040513
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.003468;0;0.036372
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;0.005742;0;0.047355
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.000981;0;0.042892
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.005798;0;0.030077
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.004706;0;0.03824
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;0.004112;0;0.032271
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.002858;0;0.045949
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.006587;2E-06;0.01246
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.005031;0;0.096159
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;0.00683;0;0.007961
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.003393;0;0.010249
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.00364;0;0.004239
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.001978;0;0.014087
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;0.003786;0;0.005543
1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.00071;0;0.008303
1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.006095;0;0.007614
1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.005392;0;0.005251
1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;0.005039;0;0.017505
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004011;0;0.006663
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.002124;0;0.008456
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.002531;0;0.008792
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;0.006001;0;0.036083
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003455;0;0.009584
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.00308;0;0.010572
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003294;0;0.017132
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;0.003921;0;0.01151
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.005182;0;0.043319
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.002312;0;0.011535
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.010865;0;0.007879
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;0.003815;0;0.005599
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.003112;0;0.043604
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.003368;0;0.004859
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.000284;0;0.077365
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;0.002378;0;0.004372
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.001977;0;0.035116
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.004483;0;0.008608
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.005747;0;0.035769
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;0.004853;0;0.049385
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.004771;0;0.036632
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.00536;0;0.033817
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.005611;0;0.048776
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;0.00688;0;0.006246
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.0035;2E-06;0.041463
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.001517;0;0.036022
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.004605;0;0.011298
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;0.003764;0;0.016165
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.005303;2E-06;0.012905
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.006094;0;0.012312
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.004692;0;0.01012
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;0.002838;0;0.011124
1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.003374;0;0.070792
1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.000827;0;0.011254
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.00723;0;0.009413
1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;0.0036;0;0.011564
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004663;0;0.006666
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.00747;0;0.009069
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.005718;0;0.008911
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;0.003335;0;0.008807
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003058;0;0.016725
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.002493;0;0.008664
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.004358;0;0.01255
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;0.004904;0;0.012259
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.007077;0;0.0027
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.00461;0;0.037655
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.002097;0;0.007929
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;0.004225;0;0.008688
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.003555;0;0.005569
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.00442;0;0.015108
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.6.0;0.002121;0;0.011265
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.6.0;0.003255;0;0.00871
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.005525;0;0.012435
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.002006;0;0.008599
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.6.0;0.00317;0;0.005817
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.6.0;0.001687;0;0.007509
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.003355;0;0.028267
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.002365;0;0.008474
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.6.0;0.003736;0;0.014603
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.6.0;0.004355;0;0.010652
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.00257;0;0.034681
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.004169;0;0.040931
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.6.0;0.007093;0;0.008415
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.6.0;0.005632;0;0.009302
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.003817;0;0.042489
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.004729;0;0.043271
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.6.0;0.005515;0;0.011978
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.6.0;0.005158;0;0.033938
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.004158;2E-06;0.041131
1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.002419;0;0.007739
1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.6.0;0.004111;0;0.035315
1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.6.0;0.004546;0;0.014187
1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004046;0;0.012471
1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.004378;0;0.007953
1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.6.0;0.005551;0;0.013433
1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.6.0;0.000599;2E-06;0.005565
1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003453;0;0.010043
1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.003865;0;0.036918
1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.6.0;0.005551;0;0.005256
1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.6.0;0.005121;0;0.010404
1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.005872;0;0.008724
1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.004571;0;0.015706
1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.6.0;0.00488;0;0.009206
1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.6.0;0.008409;0;0.012068
