root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads;arnrMaxFrames;arnrStrength;revision;performance
1;0;1;0;0;1;0;0;0;1;0;1;1;5;0;1.6.1;77987.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;5;0;1.6.1;78068.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;5;0;1.6.1;78078.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;5;0;1.6.1;78223.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;15;0;1.6.1;78004.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;15;0;1.6.1;77996.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;15;0;1.6.1;78243.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;15;0;1.6.1;77940.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;0;3;1.6.1;77846.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;0;3;1.6.1;77647.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;0;3;1.6.1;77924.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;0;3;1.6.1;78210.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;5;3;1.6.1;77734.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;5;3;1.6.1;78117.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;5;3;1.6.1;78216.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;5;3;1.6.1;78069.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;15;3;1.6.1;77894.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;15;3;1.6.1;78193.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;15;3;1.6.1;78265.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;15;3;1.6.1;78017.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;0;6;1.6.1;78427.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;0;6;1.6.1;77947.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;0;6;1.6.1;77773.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;0;6;1.6.1;78373.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;5;6;1.6.1;78005.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;5;6;1.6.1;78123.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;5;6;1.6.1;78039.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;5;6;1.6.1;78105.000000
1;0;1;0;0;1;0;0;0;1;0;1;1;15;6;1.6.1;77841.000000
1;0;1;0;0;1;0;0;0;1;0;1;2;15;6;1.6.1;78268.000000
1;0;1;0;0;1;0;0;0;1;0;1;4;15;6;1.6.1;77853.000000
1;0;1;0;0;1;0;0;0;1;0;1;8;15;6;1.6.1;77719.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1.6.1;77982.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;0;0;1.6.1;47071.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;0;0;1.6.1;47213.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;0;0;1.6.1;47169.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;5;0;1.6.1;78100.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;5;0;1.6.1;47172.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;5;0;1.6.1;47084.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;5;0;1.6.1;47018.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;15;0;1.6.1;78408.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;15;0;1.6.1;47056.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;15;0;1.6.1;47286.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;15;0;1.6.1;47151.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;0;3;1.6.1;78022.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;0;3;1.6.1;47101.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;0;3;1.6.1;47234.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;0;3;1.6.1;47043.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;5;3;1.6.1;77944.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;5;3;1.6.1;47198.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;5;3;1.6.1;47070.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;5;3;1.6.1;47111.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;15;3;1.6.1;77670.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;15;3;1.6.1;47341.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;15;3;1.6.1;47046.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;15;3;1.6.1;47283.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;0;6;1.6.1;77547.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;0;6;1.6.1;47104.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;0;6;1.6.1;47035.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;0;6;1.6.1;47059.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;5;6;1.6.1;78089.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;5;6;1.6.1;47402.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;5;6;1.6.1;47059.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;5;6;1.6.1;47198.000000
1;0;1;0;0;1;0;0;0;1;1;0;1;15;6;1.6.1;77454.000000
1;0;1;0;0;1;0;0;0;1;1;0;2;15;6;1.6.1;47339.000000
1;0;1;0;0;1;0;0;0;1;1;0;4;15;6;1.6.1;47190.000000
1;0;1;0;0;1;0;0;0;1;1;0;8;15;6;1.6.1;46980.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1.6.1;77398.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;0;0;1.6.1;47138.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;0;0;1.6.1;47199.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;0;0;1.6.1;47074.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;5;0;1.6.1;77620.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;5;0;1.6.1;47188.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;5;0;1.6.1;47102.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;5;0;1.6.1;47053.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;15;0;1.6.1;76988.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;15;0;1.6.1;47128.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;15;0;1.6.1;46977.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;15;0;1.6.1;47184.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;0;3;1.6.1;77070.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;0;3;1.6.1;47078.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;0;3;1.6.1;47104.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;0;3;1.6.1;47152.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;5;3;1.6.1;77112.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;5;3;1.6.1;47187.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;5;3;1.6.1;47206.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;5;3;1.6.1;46994.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;15;3;1.6.1;77652.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;15;3;1.6.1;47176.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;15;3;1.6.1;47128.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;15;3;1.6.1;47291.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;0;6;1.6.1;77233.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;0;6;1.6.1;47102.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;0;6;1.6.1;47229.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;0;6;1.6.1;47110.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;5;6;1.6.1;77682.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;5;6;1.6.1;47051.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;5;6;1.6.1;47255.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;5;6;1.6.1;47132.000000
1;0;1;0;0;1;0;0;0;1;1;1;1;15;6;1.6.1;77220.000000
1;0;1;0;0;1;0;0;0;1;1;1;2;15;6;1.6.1;47029.000000
1;0;1;0;0;1;0;0;0;1;1;1;4;15;6;1.6.1;47070.000000
1;0;1;0;0;1;0;0;0;1;1;1;8;15;6;1.6.1;47194.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1.6.1;89756.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;0;0;1.6.1;89834.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;0;0;1.6.1;90076.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;0;0;1.6.1;89987.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;5;0;1.6.1;90111.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;5;0;1.6.1;89891.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;5;0;1.6.1;89889.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;5;0;1.6.1;90299.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;15;0;1.6.1;89764.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;15;0;1.6.1;90122.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;15;0;1.6.1;89888.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;15;0;1.6.1;89861.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;0;3;1.6.1;90203.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;0;3;1.6.1;89669.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;0;3;1.6.1;90771.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;0;3;1.6.1;89635.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;5;3;1.6.1;89429.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;5;3;1.6.1;89749.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;5;3;1.6.1;89968.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;5;3;1.6.1;90093.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;15;3;1.6.1;89611.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;15;3;1.6.1;89725.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;15;3;1.6.1;89488.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;15;3;1.6.1;89867.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;0;6;1.6.1;89775.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;0;6;1.6.1;89405.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;0;6;1.6.1;90350.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;0;6;1.6.1;90160.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;5;6;1.6.1;90093.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;5;6;1.6.1;89930.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;5;6;1.6.1;90048.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;5;6;1.6.1;89931.000000
1;0;1;0;0;1;1;0;0;0;0;0;1;15;6;1.6.1;90009.000000
1;0;1;0;0;1;1;0;0;0;0;0;2;15;6;1.6.1;89706.000000
1;0;1;0;0;1;1;0;0;0;0;0;4;15;6;1.6.1;89885.000000
1;0;1;0;0;1;1;0;0;0;0;0;8;15;6;1.6.1;89973.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1.6.1;90430.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;0;0;1.6.1;89874.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;0;0;1.6.1;89851.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;0;0;1.6.1;89374.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;5;0;1.6.1;89499.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;5;0;1.6.1;89919.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;5;0;1.6.1;89717.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;5;0;1.6.1;89924.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;15;0;1.6.1;90037.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;15;0;1.6.1;89964.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;15;0;1.6.1;89961.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;15;0;1.6.1;89713.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;0;3;1.6.1;90109.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;0;3;1.6.1;90463.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;0;3;1.6.1;89753.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;0;3;1.6.1;89892.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;5;3;1.6.1;90369.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;5;3;1.6.1;89951.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;5;3;1.6.1;90182.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;5;3;1.6.1;90104.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;15;3;1.6.1;89768.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;15;3;1.6.1;89979.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;15;3;1.6.1;90029.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;15;3;1.6.1;89653.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;0;6;1.6.1;90010.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;0;6;1.6.1;90331.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;0;6;1.6.1;89856.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;0;6;1.6.1;89850.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;5;6;1.6.1;90177.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;5;6;1.6.1;89655.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;5;6;1.6.1;90211.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;5;6;1.6.1;89894.000000
1;0;1;0;0;1;1;0;0;0;0;1;1;15;6;1.6.1;90314.000000
1;0;1;0;0;1;1;0;0;0;0;1;2;15;6;1.6.1;89987.000000
1;0;1;0;0;1;1;0;0;0;0;1;4;15;6;1.6.1;89504.000000
1;0;1;0;0;1;1;0;0;0;0;1;8;15;6;1.6.1;89875.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.6.1;89975.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;0;0;1.6.1;54039.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;0;0;1.6.1;54017.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;0;0;1.6.1;54063.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;5;0;1.6.1;89682.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;5;0;1.6.1;54187.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;5;0;1.6.1;54139.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;5;0;1.6.1;54047.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;15;0;1.6.1;89862.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;15;0;1.6.1;54029.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;15;0;1.6.1;54114.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;15;0;1.6.1;54316.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;0;3;1.6.1;89480.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;0;3;1.6.1;54189.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;0;3;1.6.1;54143.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;0;3;1.6.1;54120.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;5;3;1.6.1;89455.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;5;3;1.6.1;54245.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;5;3;1.6.1;54098.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;5;3;1.6.1;54168.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;15;3;1.6.1;90039.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;15;3;1.6.1;54195.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;15;3;1.6.1;54047.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;15;3;1.6.1;54177.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;0;6;1.6.1;89528.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;0;6;1.6.1;54002.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;0;6;1.6.1;54234.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;0;6;1.6.1;54219.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;5;6;1.6.1;89856.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;5;6;1.6.1;54356.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;5;6;1.6.1;54143.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;5;6;1.6.1;54191.000000
1;0;1;0;0;1;1;0;0;0;1;0;1;15;6;1.6.1;90110.000000
1;0;1;0;0;1;1;0;0;0;1;0;2;15;6;1.6.1;54081.000000
1;0;1;0;0;1;1;0;0;0;1;0;4;15;6;1.6.1;54053.000000
1;0;1;0;0;1;1;0;0;0;1;0;8;15;6;1.6.1;54139.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1.6.1;90545.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;0;0;1.6.1;54282.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;0;0;1.6.1;54103.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;0;0;1.6.1;54139.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;5;0;1.6.1;89797.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;5;0;1.6.1;54133.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;5;0;1.6.1;54065.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;5;0;1.6.1;54147.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;15;0;1.6.1;89749.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;15;0;1.6.1;54075.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;15;0;1.6.1;54152.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;15;0;1.6.1;54178.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;0;3;1.6.1;89643.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;0;3;1.6.1;54046.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;0;3;1.6.1;54031.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;0;3;1.6.1;54108.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;5;3;1.6.1;89248.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;5;3;1.6.1;54178.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;5;3;1.6.1;54109.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;5;3;1.6.1;54167.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;15;3;1.6.1;89574.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;15;3;1.6.1;54155.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;15;3;1.6.1;54182.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;15;3;1.6.1;54317.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;0;6;1.6.1;89524.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;0;6;1.6.1;54215.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;0;6;1.6.1;54133.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;0;6;1.6.1;54126.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;5;6;1.6.1;89832.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;5;6;1.6.1;54122.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;5;6;1.6.1;54147.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;5;6;1.6.1;54134.000000
1;0;1;0;0;1;1;0;0;0;1;1;1;15;6;1.6.1;90157.000000
1;0;1;0;0;1;1;0;0;0;1;1;2;15;6;1.6.1;54293.000000
1;0;1;0;0;1;1;0;0;0;1;1;4;15;6;1.6.1;54243.000000
1;0;1;0;0;1;1;0;0;0;1;1;8;15;6;1.6.1;53996.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1.6.1;89792.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;0;0;1.6.1;89782.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;0;0;1.6.1;89771.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;0;0;1.6.1;89478.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;5;0;1.6.1;90101.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;5;0;1.6.1;89597.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;5;0;1.6.1;89972.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;5;0;1.6.1;89600.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;15;0;1.6.1;90604.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;15;0;1.6.1;89639.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;15;0;1.6.1;89916.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;15;0;1.6.1;90060.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;0;3;1.6.1;89710.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;0;3;1.6.1;89959.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;0;3;1.6.1;89961.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;0;3;1.6.1;90599.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;5;3;1.6.1;90010.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;5;3;1.6.1;89731.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;5;3;1.6.1;90516.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;5;3;1.6.1;89577.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;15;3;1.6.1;89874.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;15;3;1.6.1;90347.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;15;3;1.6.1;89987.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;15;3;1.6.1;89835.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;0;6;1.6.1;90189.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;0;6;1.6.1;89982.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;0;6;1.6.1;90317.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;0;6;1.6.1;90073.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;5;6;1.6.1;89483.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;5;6;1.6.1;89772.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;5;6;1.6.1;89957.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;5;6;1.6.1;90206.000000
1;0;1;0;0;1;1;0;0;1;0;0;1;15;6;1.6.1;90464.000000
1;0;1;0;0;1;1;0;0;1;0;0;2;15;6;1.6.1;89513.000000
1;0;1;0;0;1;1;0;0;1;0;0;4;15;6;1.6.1;89688.000000
1;0;1;0;0;1;1;0;0;1;0;0;8;15;6;1.6.1;90023.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1.6.1;90240.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;0;0;1.6.1;89441.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;0;0;1.6.1;90112.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;0;0;1.6.1;89362.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;5;0;1.6.1;89906.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;5;0;1.6.1;90466.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;5;0;1.6.1;90105.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;5;0;1.6.1;89916.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;15;0;1.6.1;90088.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;15;0;1.6.1;90943.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;15;0;1.6.1;89844.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;15;0;1.6.1;90110.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;0;3;1.6.1;90114.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;0;3;1.6.1;90170.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;0;3;1.6.1;89808.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;0;3;1.6.1;89983.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;5;3;1.6.1;89882.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;5;3;1.6.1;89701.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;5;3;1.6.1;89877.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;5;3;1.6.1;89851.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;15;3;1.6.1;90109.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;15;3;1.6.1;89972.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;15;3;1.6.1;89875.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;15;3;1.6.1;90146.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;0;6;1.6.1;89730.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;0;6;1.6.1;89897.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;0;6;1.6.1;90061.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;0;6;1.6.1;89650.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;5;6;1.6.1;90145.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;5;6;1.6.1;89935.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;5;6;1.6.1;90134.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;5;6;1.6.1;90242.000000
1;0;1;0;0;1;1;0;0;1;0;1;1;15;6;1.6.1;89919.000000
1;0;1;0;0;1;1;0;0;1;0;1;2;15;6;1.6.1;89985.000000
1;0;1;0;0;1;1;0;0;1;0;1;4;15;6;1.6.1;89793.000000
1;0;1;0;0;1;1;0;0;1;0;1;8;15;6;1.6.1;90049.000000
1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1.6.1;89997.000000
1;0;1;0;0;1;1;0;0;1;1;0;2;0;0;1.6.1;54056.000000
1;0;1;0;0;1;1;0;0;1;1;0;4;0;0;1.6.1;54232.000000
1;0;1;0;0;1;1;0;0;1;1;0;8;0;0;1.6.1;54258.000000
1;0;1;0;0;1;1;0;0;1;1;0;1;5;0;1.6.1;89421.000000
1;0;1;0;0;1;1;0;0;1;1;0;2;5;0;1.6.1;54081.000000
1;0;1;0;0;1;1;0;0;1;1;0;4;5;0;1.6.1;54139.000000
1;0;1;0;0;1;1;0;0;1;1;0;8;5;0;1.6.1;54165.000000
1;0;1;0;0;1;1;0;0;1;1;0;1;15;0;1.6.1;89411.000000
1;0;1;0;0;1;1;0;0;1;1;0;2;15;0;1.6.1;54045.000000
1;0;1;0;0;1;1;0;0;1;1;0;4;15;0;1.6.1;54242.000000
