,revision,performance,size,cpu
9344,v1.6.0,91.1348,248158,3.869907
9345,v1.6.0,91.1956,248158,3.87484
9346,v1.6.0,91.3052,248158,3.976703
9347,v1.6.0,91.3954,248158,3.792755
9348,v1.6.0,91.34639999999999,248315,3.788571
9349,v1.6.0,91.3424,248315,3.77503
9350,v1.6.0,91.682,248315,3.769513
9351,v1.6.0,91.5954,248315,3.654945
9352,v1.6.0,91.1986,248315,3.695821
9353,v1.6.0,91.6644,248315,3.788132
9354,v1.6.0,91.2944,248315,3.752843
9355,v1.6.0,91.6214,248315,3.730018
9356,v1.6.0,91.6502,248315,3.882162
9357,v1.6.0,91.4242,248315,3.789451
9358,v1.6.0,91.586,248314.6,3.841319
9359,v1.6.0,91.37939999999999,248315,3.885934
9360,v1.6.0,91.53139999999999,248315,3.86022
9361,v1.6.0,91.39739999999999,248315,3.815165
9362,v1.6.0,91.6032,248315,3.78995
9363,v1.6.0,91.08239999999999,248315,3.840198
9364,v1.6.0,91.4358,248315,3.854389
9365,v1.6.0,91.5174,248315,3.840659
9366,v1.6.0,91.6082,248315,3.890122
9367,v1.6.0,91.47919999999999,248315,3.880456
9368,v1.6.0,91.296,248315,3.872315
9369,v1.6.0,91.676,248315,3.786601
9370,v1.6.0,91.7204,248315,3.848454
9371,v1.6.0,91.6358,248315,3.794006
9372,v1.6.0,91.2788,248315,3.892076
9373,v1.6.0,91.351,248315,3.803658
9374,v1.6.0,91.6302,248315,3.832088
9375,v1.6.0,91.4632,248315,3.796703
9376,v1.6.0,91.7578,248315,3.863724
9377,v1.6.0,91.43839999999999,248315,3.840781
9378,v1.6.0,91.392,248315,3.873104
9379,v1.6.0,91.2028,248315,3.852388
9380,v1.6.0,91.32,248315,3.807018
9381,v1.6.0,91.348,248315,3.78672
9382,v1.6.0,91.3516,248315,3.73518
9383,v1.6.0,91.447,248315,3.79098
9384,v1.6.0,90.95939999999999,248380,3.792147
9385,v1.6.0,54.6172,248380,6.378801
9386,v1.6.0,54.4482,248380,6.444815
9387,v1.6.0,54.370400000000004,248380,6.527037
9388,v1.6.0,91.013,248380,3.845048
9389,v1.6.0,54.4834,248380,6.47664
9390,v1.6.0,54.4834,248380,6.58262
9391,v1.6.0,54.5222,248380,6.512586
9392,v1.6.0,91.0082,248380,3.831448
9393,v1.6.0,54.245599999999996,248380,6.613704
9394,v1.6.0,54.547599999999996,248380,6.592317
9395,v1.6.0,54.2708,248380,6.565926
9396,v1.6.0,91.1404,248380,3.867739
9397,v1.6.0,54.4432,248380,6.562323
9398,v1.6.0,54.323800000000006,248380,6.584074
9399,v1.6.0,54.269400000000005,248379.8,6.48037
9400,v1.6.0,91.2344,248380,3.857192
9401,v1.6.0,54.4462,248380,6.554815
9402,v1.6.0,54.3568,248380,6.618889
9403,v1.6.0,54.312599999999996,248380,6.571764
9404,v1.6.0,90.9524,248380,3.789006
9405,v1.6.0,54.272800000000004,248380,6.598148
9406,v1.6.0,54.3806,248380,6.572593
9407,v1.6.0,54.126599999999996,248380,6.458519
9408,v1.6.0,91.4024,248380,3.863648
9409,v1.6.0,54.425,248380,6.50963
9410,v1.6.0,54.5192,248380,6.566977
9411,v1.6.0,54.4482,248380,6.57963
9412,v1.6.0,91.1426,248380,3.849724
9413,v1.6.0,54.352,248380,6.535926
9414,v1.6.0,54.3902,248380,6.714155
9415,v1.6.0,54.5168,248380,6.556013
9416,v1.6.0,91.0842,248380,3.831197
9417,v1.6.0,54.3924,248380,6.401482
9418,v1.6.0,54.2712,248380,6.546667
9419,v1.6.0,54.376,248380,6.53684
9420,v1.6.0,90.4178,247398,3.863555
9421,v1.6.0,54.6772,248380,6.466653
9422,v1.6.0,54.592,248380,6.665926
9423,v1.6.0,54.216,248380,6.46963
9424,v1.6.0,90.581,247398,3.838615
9425,v1.6.0,54.719,248380,6.462283
9426,v1.6.0,54.3416,248380,6.552222
9427,v1.6.0,54.3032,248380,6.554074
9428,v1.6.0,90.3668,247398,3.750137
9429,v1.6.0,54.605599999999995,248380,6.334855
9430,v1.6.0,54.471199999999996,248380,6.54501
9431,v1.6.0,54.255,248380,6.58266
9432,v1.6.0,90.486,247398,3.83116
9433,v1.6.0,54.3004,248380,6.639629
9434,v1.6.0,54.3624,248380,6.466297
9435,v1.6.0,54.4688,248380,6.567327
9436,v1.6.0,90.79660000000001,247398,3.848166
9437,v1.6.0,54.541199999999996,248380,6.568478
9438,v1.6.0,54.262,248380,6.61037
9439,v1.6.0,54.511,248380,6.558337
9440,v1.6.0,91.0266,247398,3.880725
9441,v1.6.0,54.3572,248380,6.53598
9442,v1.6.0,54.395199999999996,248380,6.581785
9443,v1.6.0,54.336,248380,6.601482
9444,v1.6.0,90.52,247398,4.011333
9445,v1.6.0,54.336400000000005,248380,6.577407
9446,v1.6.0,54.6404,248380,6.551872
9447,v1.6.0,54.5266,248380,6.507744
9448,v1.6.0,90.87,247398,3.994655
9449,v1.6.0,54.4658,248380,6.509259
9450,v1.6.0,54.359,248380,6.596296
9451,v1.6.0,54.673199999999994,248380,6.549104
9452,v1.6.0,91.0912,247398,3.851784
9453,v1.6.0,54.431,248380,6.497407
9454,v1.6.0,54.5442,248380,6.602391
9455,v1.6.0,54.4922,248380,6.558518
9456,v1.6.0,91.01660000000001,248158,3.850999
9457,v1.6.0,91.4618,248158,3.743162
9458,v1.6.0,91.2132,248158,3.994059
9459,v1.6.0,91.21419999999999,248158,3.794818
9460,v1.6.0,90.9302,248158,3.794899
9461,v1.6.0,91.0656,248158,3.822283
9462,v1.6.0,91.2312,248158,3.7963
9463,v1.6.0,91.4178,248158,3.868274
9464,v1.6.0,91.435,248158,3.746571
9465,v1.6.0,91.2568,248158,3.836491
9466,v1.6.0,91.373,248158,3.694642
9467,v1.6.0,90.9706,248158,3.705013
9468,v1.6.0,91.1124,248158,3.768938
9469,v1.6.0,90.95,248158,3.855905
9470,v1.6.0,91.3208,248158,3.866193
9471,v1.6.0,91.1098,248158,3.827326
9472,v1.6.0,91.0066,248158,3.848711
9473,v1.6.0,91.2702,248158,3.875805
9474,v1.6.0,91.2458,248158,3.876923
9475,v1.6.0,91.3062,248158,3.873064
9476,v1.6.0,91.5204,248158,3.831209
9477,v1.6.0,91.3574,248158,3.811209
9478,v1.6.0,91.50280000000001,248158,3.776436
9479,v1.6.0,91.21,248158,3.867692
9480,v1.6.0,91.212,248158,3.842857
9481,v1.6.0,91.32639999999999,248158,3.774454
9482,v1.6.0,91.0034,248158,3.854017
9483,v1.6.0,91.1418,248158,3.794266
9484,v1.6.0,90.9374,248158,3.874234
9485,v1.6.0,91.33,248158,3.847897
9486,v1.6.0,91.3188,248158,3.816581
9487,v1.6.0,90.9798,248158,3.7757
9488,v1.6.0,91.40180000000001,248158,3.759221
9489,v1.6.0,91.3848,248158,3.914506
9490,v1.6.0,91.96839999999999,248158,3.756136
9491,v1.6.0,90.8532,248158,3.831111
9492,v1.6.0,91.583,248315,3.867912
9493,v1.6.0,91.1154,248315,3.791531
9494,v1.6.0,91.4528,248315,3.755604
9495,v1.6.0,91.1532,248315,3.762867
9496,v1.6.0,91.44739999999999,248315,3.807912
9497,v1.6.0,91.7286,248315,3.858681
9498,v1.6.0,91.45960000000001,248315,3.831209
9499,v1.6.0,91.5908,248315,3.839121
9500,v1.6.0,91.332,248315,3.859653
9501,v1.6.0,91.31280000000001,248314.8,3.870117
9502,v1.6.0,91.48639999999999,248315,3.839121
9503,v1.6.0,91.6004,248315,3.871429
9504,v1.6.0,91.287,248315,3.845912
9505,v1.6.0,91.585,248315,3.667912
9506,v1.6.0,91.5206,248315,3.857363
9507,v1.6.0,91.4232,248315,3.986625
9508,v1.6.0,91.6106,248315,3.830311
9509,v1.6.0,91.3832,248315,3.764396
9510,v1.6.0,91.554,248315,3.834059
9511,v1.6.0,91.542,248315,3.860725
9512,v1.6.0,91.56939999999999,248315,3.997967
9513,v1.6.0,91.5958,248315,3.882562
9514,v1.6.0,91.39439999999999,248315,3.833402
9515,v1.6.0,91.39280000000001,248315,3.771031
9516,v1.6.0,91.404,248315,3.845414
9517,v1.6.0,91.2372,248315,3.751429
9518,v1.6.0,91.5206,248315,3.873407
9519,v1.6.0,91.4086,248315,3.85543
9520,v1.6.0,91.3818,248315,3.803518
9521,v1.6.0,91.4808,248315,3.811868
9522,v1.6.0,91.4102,248315,3.892527
9523,v1.6.0,91.2822,248315,3.816366
9524,v1.6.0,91.3238,248315,3.978674
9525,v1.6.0,91.93639999999999,248315,3.81689
9526,v1.6.0,90.93780000000001,248315,3.822733
9527,v1.6.0,91.36319999999999,248315,3.794667
9528,v1.6.0,91.63839999999999,248380,3.848285
9529,v1.6.0,54.2984,248380,6.448195
9530,v1.6.0,54.384800000000006,248379.8,6.53431
9531,v1.6.0,54.367,248380,6.503333
9532,v1.6.0,91.07260000000001,248380,4.019026
9533,v1.6.0,54.4846,248380,6.576895
9534,v1.6.0,54.2798,248380,6.556296
9535,v1.6.0,54.440599999999996,248380,6.567805
9536,v1.6.0,91.2628,248380,3.857878
9537,v1.6.0,54.554,248379.8,6.568438
9538,v1.6.0,54.3774,248380,6.583333
9539,v1.6.0,54.513400000000004,248380,6.602094
9540,v1.6.0,90.8576,248380,3.797595
9541,v1.6.0,54.3408,248380,6.49
9542,v1.6.0,54.1992,248380,6.574074
9543,v1.6.0,54.666599999999995,248380,6.564586
9544,v1.6.0,90.9618,248380,3.843089
9545,v1.6.0,54.2866,248380,6.390721
9546,v1.6.0,54.4586,248380,6.578424
9547,v1.6.0,54.396800000000006,248380,6.587408
9548,v1.6.0,90.8248,248380,3.8498
9549,v1.6.0,54.2124,248380,6.513704
9550,v1.6.0,54.5216,248380,6.563205
9551,v1.6.0,54.336400000000005,248380,6.500741
9552,v1.6.0,91.0806,248380,3.916156
9553,v1.6.0,54.4288,248380,6.562721
9554,v1.6.0,54.6196,248380,6.515111
9555,v1.6.0,54.3924,248380,6.501906
9556,v1.6.0,91.0398,248380,3.841123
9557,v1.6.0,54.425599999999996,248380,6.465495
9558,v1.6.0,54.5138,248380,6.84963
9559,v1.6.0,54.4824,248380,6.508229
9560,v1.6.0,91.3394,248380,3.857184
9561,v1.6.0,54.5882,248380,6.552101
9562,v1.6.0,54.695,248380,6.508478
9563,v1.6.0,54.2506,248380,6.513704
9564,v1.6.0,90.636,247398,3.837326
9565,v1.6.0,54.3098,248380,6.523333
9566,v1.6.0,54.288599999999995,248380,6.629259
9567,v1.6.0,54.372,248380,6.441569
9568,v1.6.0,90.3756,247398,3.765373
9569,v1.6.0,54.3972,248380,6.565502
9570,v1.6.0,54.65,248380,6.517879
9571,v1.6.0,54.4156,248380,6.587778
9572,v1.6.0,90.5602,247398,3.963556
9573,v1.6.0,54.417199999999994,248380,6.606667
9574,v1.6.0,54.2064,248380,6.572593
9575,v1.6.0,54.3626,248380,6.523529
9576,v1.6.0,90.331,247398,3.872022
9577,v1.6.0,54.4846,248380,6.611562
9578,v1.6.0,54.4454,248380,6.555455
9579,v1.6.0,54.4006,248380,6.473333
9580,v1.6.0,90.71039999999999,247398,3.834669
9581,v1.6.0,54.3396,248380,6.595556
9582,v1.6.0,54.5754,248380,6.595394
9583,v1.6.0,54.389199999999995,248380,6.635414
9584,v1.6.0,90.5492,247398,3.830523
9585,v1.6.0,54.525400000000005,248380,6.59363
9586,v1.6.0,54.5682,248380,6.57629
9587,v1.6.0,54.587,248380,6.512835
9588,v1.6.0,90.7326,247398,3.799336
9589,v1.6.0,54.306,248380,6.591482
9590,v1.6.0,54.584199999999996,248380,6.555556
9591,v1.6.0,54.6682,248380,6.522478
9592,v1.6.0,90.61880000000001,247398,3.773817
9593,v1.6.0,54.250800000000005,248380,6.535556
9594,v1.6.0,54.381,248380,6.492963
9595,v1.6.0,54.674800000000005,248380,6.55099
9596,v1.6.0,90.5808,247398,3.792444
9597,v1.6.0,54.3816,248380,6.595185
9598,v1.6.0,54.4408,248380,6.485926
9599,v1.6.0,54.3262,248380,6.417407
9600,v1.6.0,43.0062,241141,4.532558
9601,v1.6.0,43.143,241141,4.48093
9602,v1.6.0,43.0808,241141,4.609302
9603,v1.6.0,43.048,241141,4.61814
9604,v1.6.0,43.017,241141,4.562326
9605,v1.6.0,43.0472,241141,4.598604
9606,v1.6.0,43.2594,241141,4.625116
9607,v1.6.0,42.898199999999996,241141,4.609103
9608,v1.6.0,43.249199999999995,241141,4.517674
9609,v1.6.0,43.087,241141,4.453953
9610,v1.6.0,43.0984,241141,4.789767
9611,v1.6.0,43.1682,241141,4.932093
9612,v1.6.0,43.0526,241141,4.654419
9613,v1.6.0,43.1818,241141,4.509767
9614,v1.6.0,43.094,241141,4.473045
9615,v1.6.0,43.172,241141,4.577209
9616,v1.6.0,43.0584,241141,4.646511
9617,v1.6.0,43.1006,241141,4.472093
9618,v1.6.0,42.960800000000006,241141,4.582281
9619,v1.6.0,43.0428,241141,4.550275
9620,v1.6.0,43.140800000000006,241140.8,4.619535
9621,v1.6.0,43.170199999999994,241141,4.611184
9622,v1.6.0,43.492599999999996,241141,4.577262
9623,v1.6.0,43.144400000000005,241141,4.637675
9624,v1.6.0,43.152,241141,4.624186
9625,v1.6.0,43.218,241141,4.604186
9626,v1.6.0,43.1188,241141,4.553023
9627,v1.6.0,42.9542,241141,4.593953
9628,v1.6.0,42.971,241141,4.58
9629,v1.6.0,43.153800000000004,241141,4.546512
9630,v1.6.0,43.089800000000004,241141,4.627907
9631,v1.6.0,42.971,241141,4.605581
9632,v1.6.0,42.9958,241141,4.883721
9633,v1.6.0,43.1372,241141,4.625116
9634,v1.6.0,43.107800000000005,241141,4.628372
9635,v1.6.0,42.905,241141,4.626047
9636,v1.6.0,42.7256,230792,4.503289
9637,v1.6.0,42.6974,230792,4.711716
9638,v1.6.0,42.7284,230792,4.486755
9639,v1.6.0,42.8748,230792,4.527907
9640,v1.6.0,42.642199999999995,230792,4.63144
9641,v1.6.0,42.7828,230792,4.605581
9642,v1.6.0,42.717800000000004,230792,4.64464
9643,v1.6.0,42.917199999999994,230792,4.476744
9644,v1.6.0,42.8216,230792,4.696855
9645,v1.6.0,42.7468,230792,4.650975
9646,v1.6.0,42.948,230792,4.633954
9647,v1.6.0,42.6202,230792,4.618649
9648,v1.6.0,42.892,230792,4.591163
9649,v1.6.0,42.7556,230792,4.307508
9650,v1.6.0,42.6878,230792,4.591728
9651,v1.6.0,42.8828,230792,4.490233
9652,v1.6.0,42.5954,230792,4.600521
9653,v1.6.0,42.8928,230792,4.656744
9654,v1.6.0,42.6974,230792,4.53825
9655,v1.6.0,42.6412,230792,4.449402
9656,v1.6.0,42.7512,230792,4.59124
9657,v1.6.0,42.8384,230792,4.669767
9658,v1.6.0,42.8434,230792,4.349358
9659,v1.6.0,42.7124,230792,4.595659
9660,v1.6.0,42.685199999999995,230792,4.542481
9661,v1.6.0,42.912,230792,4.595349
9662,v1.6.0,42.6722,230792,4.638073
9663,v1.6.0,42.7022,230792,4.62247
9664,v1.6.0,42.791,230792,4.534352
9665,v1.6.0,42.7476,230792,4.576678
9666,v1.6.0,42.7362,230792,4.687442
9667,v1.6.0,42.5732,230792,4.493355
9668,v1.6.0,42.8254,230792,4.636279
9669,v1.6.0,42.6282,230792,4.686135
9670,v1.6.0,42.779,230792,4.540565
9671,v1.6.0,42.6784,230792,4.53051
9672,v1.6.0,43.2524,236308,4.777209
9673,v1.6.0,26.645599999999998,236308,7.501481
9674,v1.6.0,26.777,236308,7.512593
9675,v1.6.0,26.627200000000002,236308,7.52963
9676,v1.6.0,43.253,236308,4.600465
9677,v1.6.0,26.5886,236308,7.604444
9678,v1.6.0,26.5772,236308,7.426667
9679,v1.6.0,26.677799999999998,236308,7.382536
9680,v1.6.0,43.2028,236308,4.566512
9681,v1.6.0,26.624599999999997,236308,7.623818
9682,v1.6.0,26.6564,236308,7.298519
9683,v1.6.0,26.6326,236308,7.54963
9684,v1.6.0,43.228199999999994,236308,4.649767
9685,v1.6.0,26.622799999999998,236308,7.660741
9686,v1.6.0,26.603,236308,7.50963
9687,v1.6.0,26.6022,236308,7.375555
9688,v1.6.0,43.4124,236308,4.676966
9689,v1.6.0,26.662200000000002,236308,7.582222
9690,v1.6.0,26.58,236308,7.605926
9691,v1.6.0,26.676,236308,7.452593
9692,v1.6.0,43.2874,236308,4.630698
9693,v1.6.0,26.6582,236308,7.619259
9694,v1.6.0,26.601200000000002,236308,7.592593
9695,v1.6.0,26.7126,236308,7.584444
9696,v1.6.0,43.1856,236308,4.645581
9697,v1.6.0,26.609,236308,7.477037
9698,v1.6.0,26.6434,236308,7.533333
9699,v1.6.0,26.663400000000003,236307.8,7.487208
9700,v1.6.0,43.296,236308,4.451628
9701,v1.6.0,26.6508,236308,7.419402
9702,v1.6.0,26.581599999999998,236308,7.516296
9703,v1.6.0,26.6676,236308,7.548148
9704,v1.6.0,43.2072,236308,4.573953
9705,v1.6.0,26.7122,236308,7.891111
9706,v1.6.0,26.7618,236308,7.430741
9707,v1.6.0,26.541400000000003,236308,7.668889
9708,v1.6.0,42.861599999999996,235055,4.582326
9709,v1.6.0,26.7774,236308,7.547407
9710,v1.6.0,26.6304,236308,7.494074
9711,v1.6.0,26.573400000000003,236308,7.617778
9712,v1.6.0,42.9198,235055,4.528261
9713,v1.6.0,26.7636,236308,7.561481
9714,v1.6.0,26.5778,236308,7.285926
9715,v1.6.0,26.59,236308,7.466667
9716,v1.6.0,42.95,235055,4.62093
9717,v1.6.0,26.725,236308,7.442222
9718,v1.6.0,26.674,236308,7.448148
9719,v1.6.0,26.594,236308,7.307664
9720,v1.6.0,42.8708,235055,4.627442
9721,v1.6.0,26.6462,236308,7.514815
9722,v1.6.0,26.636200000000002,236308,7.563704
9723,v1.6.0,26.71,236308,7.310371
9724,v1.6.0,42.761199999999995,235055,4.57278
9725,v1.6.0,26.5708,236308,7.50963
9726,v1.6.0,26.676599999999997,236308,7.457037
9727,v1.6.0,26.6768,236308,7.579259
9728,v1.6.0,42.870400000000004,235055,4.488693
9729,v1.6.0,26.645,236308,7.061396
9730,v1.6.0,26.7054,236308,7.544444
9731,v1.6.0,26.6546,236308,7.460143
9732,v1.6.0,42.9246,235055,4.702326
9733,v1.6.0,26.5942,236308,7.612593
9734,v1.6.0,26.6524,236308,7.521481
9735,v1.6.0,26.730400000000003,236308,7.43037
9736,v1.6.0,42.7772,235055,4.531362
9737,v1.6.0,26.642,236308,7.368889
9738,v1.6.0,26.700400000000002,236308,7.552593
9739,v1.6.0,26.6288,236308,7.505926
9740,v1.6.0,42.731199999999994,235055,4.597885
9741,v1.6.0,26.7546,236308,7.52963
9742,v1.6.0,26.6558,236308,7.524444
9743,v1.6.0,26.7438,236308,7.603704
9744,v1.6.0,43.1252,241141,4.421395
9745,v1.6.0,43.148199999999996,241141,4.575349
9746,v1.6.0,42.8476,241141,4.654418
9747,v1.6.0,43.0944,241141,4.925581
9748,v1.6.0,43.1214,241141,4.604186
9749,v1.6.0,43.09,241141,4.654884
9750,v1.6.0,43.1006,241141,4.468372
9751,v1.6.0,42.91,241141,4.576744
9752,v1.6.0,43.079800000000006,241141,4.621861
9753,v1.6.0,43.1042,241141,4.596279
9754,v1.6.0,43.122800000000005,241141,4.666977
9755,v1.6.0,43.148199999999996,241141,4.64093
9756,v1.6.0,43.088,241141,4.615349
9757,v1.6.0,43.138400000000004,241141,4.495814
9758,v1.6.0,43.1106,241141,4.565116
9759,v1.6.0,42.960800000000006,241141,4.734419
9760,v1.6.0,43.0294,241141,4.604186
9761,v1.6.0,43.0938,241141,4.617209
9762,v1.6.0,43.203199999999995,241141,4.608837
9763,v1.6.0,43.096,241141,4.611163
9764,v1.6.0,42.989599999999996,241141,4.640465
9765,v1.6.0,43.227,241141,4.603277
9766,v1.6.0,43.370400000000004,241141,4.442801
9767,v1.6.0,43.098800000000004,241141,4.547907
9768,v1.6.0,43.2652,241141,4.577209
9769,v1.6.0,43.2288,241141,4.65907
9770,v1.6.0,43.008,241141,4.574419
9771,v1.6.0,43.136,241141,4.480175
9772,v1.6.0,43.1648,241141,4.512093
9773,v1.6.0,43.173199999999994,241141,4.889302
9774,v1.6.0,43.0404,241141,4.47814
9775,v1.6.0,42.967,241141,4.896523
9776,v1.6.0,43.1314,241141,4.591628
9777,v1.6.0,43.1622,241141,4.622326
9778,v1.6.0,43.211400000000005,241141,4.626522
9779,v1.6.0,42.9826,241141,4.562326
9780,v1.6.0,42.6952,230792,4.452824
9781,v1.6.0,42.7264,230792,4.639557
9782,v1.6.0,42.8314,230792,4.497608
9783,v1.6.0,42.762,230792,4.57907
9784,v1.6.0,42.6888,230792,4.582326
9785,v1.6.0,42.796800000000005,230792,4.373034
9786,v1.6.0,42.906,230792,4.486518
9787,v1.6.0,42.7504,230792,4.612093
9788,v1.6.0,42.798199999999994,230792,4.63814
9789,v1.6.0,42.8654,230792,4.618605
9790,v1.6.0,42.8136,230792,4.417674
9791,v1.6.0,42.7786,230792,4.486855
9792,v1.6.0,42.8242,230792,4.590233
9793,v1.6.0,42.876,230792,4.444286
9794,v1.6.0,42.7112,230792,4.638605
9795,v1.6.0,42.7932,230792,4.618605
9796,v1.6.0,42.792,230792,4.535958
9797,v1.6.0,42.6518,230792,4.488151
9798,v1.6.0,42.8574,230792,4.656744
9799,v1.6.0,42.6058,230792,4.673931
9800,v1.6.0,42.787800000000004,230792,4.790698
9801,v1.6.0,42.7012,230792,4.52794
9802,v1.6.0,42.8386,230792,4.62
9803,v1.6.0,42.8082,230792,4.6768
9804,v1.6.0,42.7902,230792,4.632093
9805,v1.6.0,42.8576,230792,4.613953
9806,v1.6.0,42.8122,230792,4.649579
9807,v1.6.0,42.794599999999996,230792,4.513079
9808,v1.6.0,42.8326,230792,4.647907
9809,v1.6.0,42.857,230792,4.608837
9810,v1.6.0,42.782599999999995,230792,4.634884
9811,v1.6.0,43.013,230792,4.610698
9812,v1.6.0,42.6268,230792,4.44072
9813,v1.6.0,42.677800000000005,230792,4.569302
9814,v1.6.0,42.6076,230792,4.650166
9815,v1.6.0,42.8902,230792,4.454264
9816,v1.6.0,43.1434,236308,4.771628
9817,v1.6.0,26.789,236308,7.514074
9818,v1.6.0,26.7092,236308,7.557778
9819,v1.6.0,26.6132,236308,7.475014
9820,v1.6.0,43.1476,236308,4.545581
9821,v1.6.0,26.671599999999998,236308,7.541482
9822,v1.6.0,26.69,236308,7.641481
9823,v1.6.0,26.840799999999998,236308,7.573704
9824,v1.6.0,43.166,236308,4.627442
9825,v1.6.0,26.6876,236308,7.57037
9826,v1.6.0,26.6996,236308,7.508889
9827,v1.6.0,26.721400000000003,236308,7.567977
9828,v1.6.0,43.3374,236308,4.657674
9829,v1.6.0,26.563599999999997,236308,7.490969
9830,v1.6.0,26.648400000000002,236308,7.5
9831,v1.6.0,26.601200000000002,236308,7.207464
9832,v1.6.0,43.339800000000004,236308,4.46871
9833,v1.6.0,26.6064,236308,7.576296
9834,v1.6.0,26.64,236308,7.571852
9835,v1.6.0,26.6356,236308,7.597037
9836,v1.6.0,43.3572,236308,4.501395
9837,v1.6.0,26.6538,236308,7.341482
9838,v1.6.0,26.764400000000002,236308,7.579259
9839,v1.6.0,26.6648,236308,7.56
9840,v1.6.0,43.304199999999994,236308,4.661395
9841,v1.6.0,26.648799999999998,236308,7.467407
9842,v1.6.0,26.5564,236308,7.54
9843,v1.6.0,26.6376,236308,7.261481
9844,v1.6.0,43.4002,236308,4.455814
9845,v1.6.0,26.6674,236308,7.539259
9846,v1.6.0,26.6328,236308,7.551852
9847,v1.6.0,26.5642,236308,7.674074
9848,v1.6.0,43.3022,236308,4.608372
9849,v1.6.0,26.595,236308,7.271168
9850,v1.6.0,26.616400000000002,236308,7.28
9851,v1.6.0,26.613799999999998,236308,7.422963
9852,v1.6.0,42.829800000000006,235055,4.554164
9853,v1.6.0,26.5936,236308,7.349629
9854,v1.6.0,26.6304,236308,7.579259
9855,v1.6.0,26.623,236308,7.462479
9856,v1.6.0,42.818400000000004,235055,4.474762
9857,v1.6.0,26.6466,236308,7.551111
9858,v1.6.0,26.593799999999998,236308,7.743476
9859,v1.6.0,26.6316,236308,7.671852
9860,v1.6.0,42.8546,235055,4.407907
9861,v1.6.0,26.784,236308,7.525926
9862,v1.6.0,26.6646,236308,7.445926
9863,v1.6.0,26.6478,236308,7.471852
9864,v1.6.0,43.0458,235055,4.653023
9865,v1.6.0,26.684,236308,7.478034
9866,v1.6.0,26.6188,236308,7.636296
9867,v1.6.0,26.7896,236308,7.528148
9868,v1.6.0,42.7928,235055,4.620221
9869,v1.6.0,26.7258,236308,7.465185
9870,v1.6.0,26.613400000000002,236308,7.487407
9871,v1.6.0,26.5824,236308,7.45188
9872,v1.6.0,42.755199999999995,235055,4.636268
9873,v1.6.0,26.709799999999998,236308,7.459259
9874,v1.6.0,26.660400000000003,236308,7.592593
9875,v1.6.0,26.5302,236308,7.558433
9876,v1.6.0,42.8868,235055,4.647697
9877,v1.6.0,26.702,236308,7.54
9878,v1.6.0,26.5916,236308,7.564672
9879,v1.6.0,26.6926,236308,7.58
9880,v1.6.0,42.9838,235055,4.654884
9881,v1.6.0,26.702,236308,7.534074
9882,v1.6.0,26.6324,236308,7.570371
9883,v1.6.0,26.561,236308,7.6049
9884,v1.6.0,42.85,235055,4.586512
9885,v1.6.0,26.6654,236308,7.575556
9886,v1.6.0,26.6328,236308,7.434815
9887,v1.6.0,26.6322,236308,7.540741
9888,v1.6.0,52.7986,248675,4.373207
9889,v1.6.0,52.8314,248675,4.233055
9890,v1.6.0,52.851800000000004,248675,4.355863
9891,v1.6.0,52.7248,248675,4.363926
9892,v1.6.0,52.7804,248675,4.351016
9893,v1.6.0,52.7452,248675,4.34016
9894,v1.6.0,52.916199999999996,248675,4.204303
9895,v1.6.0,52.7956,248675,4.351814
9896,v1.6.0,52.7012,248675,4.332467
9897,v1.6.0,52.5556,248675,4.331872
9898,v1.6.0,53.160599999999995,248675,4.303019
9899,v1.6.0,52.8786,248675,4.331674
9900,v1.6.0,52.7918,248675,4.315907
9901,v1.6.0,52.797599999999996,248675,4.349122
9902,v1.6.0,52.8166,248675,4.180907
9903,v1.6.0,52.7988,248675,4.193121
9904,v1.6.0,52.7376,248675,4.305348
9905,v1.6.0,52.8918,248675,4.391647
9906,v1.6.0,52.6546,248675,4.107155
9907,v1.6.0,52.5644,248675,4.353331
9908,v1.6.0,52.8134,248675,4.309456
9909,v1.6.0,52.848,248675,4.225464
9910,v1.6.0,52.6118,248675,4.282017
9911,v1.6.0,52.7914,248675,4.288316
9912,v1.6.0,52.7736,248675,4.357801
9913,v1.6.0,52.7058,248675,4.3768
9914,v1.6.0,52.6126,248675,4.333084
9915,v1.6.0,52.762,248675,4.267025
9916,v1.6.0,52.551,248675,4.321509
9917,v1.6.0,52.633,248675,4.378469
9918,v1.6.0,52.867599999999996,248675,4.288542
9919,v1.6.0,52.5072,248675,4.279405
9920,v1.6.0,52.7364,248675,4.162707
9921,v1.6.0,52.769800000000004,248675,4.361074
9922,v1.6.0,52.9482,248675,4.528679
9923,v1.6.0,52.778400000000005,248675,4.355965
9924,v1.6.0,52.8278,248713,4.218628
9925,v1.6.0,52.629,248713,4.191691
9926,v1.6.0,52.7928,248713,4.38
9927,v1.6.0,52.849599999999995,248713,4.284049
9928,v1.6.0,52.871,248713,4.326676
9929,v1.6.0,52.602199999999996,248713,4.553636
9930,v1.6.0,52.6996,248713,4.322177
9931,v1.6.0,53.001400000000004,248713,4.001589
9932,v1.6.0,52.8226,248713,4.481118
9933,v1.6.0,52.6218,248713,4.352184
9934,v1.6.0,52.8534,248713,4.284136
9935,v1.6.0,52.621,248713,4.354681
9936,v1.6.0,52.5402,248713,4.085791
9937,v1.6.0,52.6334,248713,4.453251
