,revision,performance,cpu,benchmark-energy,fixed-energy,benchmark-power,fixed-power
4136,2.2.3,54961.6,6.352477,1735.2,5345.67058,31.456108,22.198765
4137,2.2.3,55430.8,6.428305,1805,5477.435842,32.168073,22.776965
4138,2.2.3,54880.6,6.395892,1748.6,5347.031469,31.359651,22.032733
4139,2.2.3,55076.6,6.364588,1734.6,5351.289691,31.37512,22.206551
4140,2.2.3,55084.8,6.532694,1764.4,5408.817672,31.710195,22.27271
4141,2.2.3,55186.8,6.409249,1790.2,5481.298827,32.152732,22.673592
4142,2.2.3,55039.6,6.3674,1769.6,5359.581368,31.690526,21.996281
4143,2.2.3,55098.8,6.479354,1762.6,5319.547511,31.561819,22.085171
4144,2.2.3,55104.2,6.421857,1755.2,5303.671968,31.460497,22.07865
4145,2.2.3,55217.4,6.451636,1767.8,5415.081526,31.746325,22.544433
4146,2.2.3,63972.8,12.436927,2044.8,5474.394784,31.788496,22.758866
4147,2.2.3,65278.0,13.095895,2077.6,5513.948468,31.662771,22.915963
4148,2.2.3,65755.4,13.396265,2086.8,5504.671029,31.603444,22.827909
4149,2.2.3,62184.4,10.88044,2009,5536.450427,32.06245,22.974402
4150,2.2.3,61418.6,10.920981,1958,5473.531625,31.708504,22.617511
4151,2.2.3,62003.4,11.008595,1938.4,5405.784779,31.298964,22.546146
4152,2.2.3,61977.0,10.966541,1975.2,5452.521188,31.698824,22.660938
4153,2.2.3,62498.8,11.453956,1991.2,5483.998346,31.841828,22.835462
4154,2.2.3,61570.4,10.808942,1933.2,5504.173229,31.464228,22.947242
4155,2.2.3,67565.2,14.22622,2124.8,5479.034818,31.399614,22.907614
4156,2.2.3,66548.4,13.677308,2144.6,5503.253053,31.961528,22.792503
4157,2.2.3,66388.2,13.745431,2118.2,5567.883271,31.855066,23.094143
4158,2.2.3,66397.6,13.355143,2144.8,5602.362626,32.161817,23.329112
4159,2.2.3,65497.6,13.319008,2080.8,5501.700269,31.739754,22.998015
4160,2.2.3,65578.8,12.949916,2098.6,5480.155286,31.82599,22.789194
4161,2.2.3,61181.0,10.615129,1953.6,5427.461126,31.695997,22.58413
4162,2.2.3,61672.6,10.846519,2003.6,5587.251742,32.19418,23.17323
4163,2.2.3,61011.6,10.663098,1928.2,5479.288935,31.447464,22.676775
4164,2.2.3,61688.2,10.853548,1970,5483.575982,31.710145,22.748104
4165,2.2.3,61466.8,11.119001,1950,5423.981015,31.575831,22.545093
4166,2.2.3,61794.2,10.76463,1996.2,5521.887961,32.221196,23.27379
4167,2.2.3,61805.4,11.015413,1952.8,5423.691774,31.529749,22.713464
4168,2.2.3,61955.8,11.02859,1970.8,5432.7588,31.727369,22.742402
4169,2.2.3,61827.6,10.886327,1939.4,5412.480497,31.448931,22.704495
4170,2.2.3,62353.2,11.096461,2026.4,5524.481981,32.225115,23.204397
4171,2.2.3,61803.8,11.14104,1955.8,5465.674662,31.420258,22.602732
4172,2.2.3,61851.4,10.999514,1965.4,5448.831838,31.479948,22.484761
4173,2.2.3,63946.0,12.183189,2025,5384.7846,31.352687,22.521532
4174,2.2.3,63661.8,12.096153,2038.8,5555.148988,31.91057,23.084022
4175,2.2.3,63701.4,12.000054,2002,5468.795745,31.201524,22.661417
4176,2.2.3,61696.8,10.716843,1958.6,5394.932831,31.720502,22.564121
4177,2.2.3,61527.2,11.027052,1968,5496.47442,31.681264,22.70044
4178,2.2.3,61725.4,10.970619,1987.2,5539.465322,31.959871,23.031292
4179,2.2.3,61618.6,10.658268,1949.2,5468.318536,31.568505,22.742594
4180,2.2.3,61840.4,11.088866,1955.4,5446.999782,31.627576,22.846106
4181,2.2.3,61085.2,10.825541,1924.8,5436.088161,31.428831,22.65853
4182,2.2.3,65099.8,12.723501,2078.6,5520.077773,31.760249,23.075076
4183,2.2.3,63548.8,12.431769,2060.4,5476.565949,32.155577,22.884949
4184,2.2.3,62860.0,11.894221,1985.4,5476.640291,31.603332,22.747734
4185,2.2.3,62470.4,11.471589,1987.4,5470.953449,31.648159,22.755126
4186,2.2.3,62786.6,11.791147,2007.6,5466.33084,31.957798,22.728547
4187,2.2.3,64122.8,12.290981,2067.6,5580.603925,32.109938,23.127579
4188,2.2.3,62367.4,11.206081,1965.6,5445.32683,31.3553,22.625813
4189,2.2.3,61486.8,11.002998,1964.8,5372.944806,31.76552,22.548719
4190,2.2.3,61791.2,10.9228,1975.6,5453.691914,31.702399,22.731672
4191,2.2.3,62251.8,11.151714,1967.4,5446.687577,31.403061,22.655652
4192,2.2.3,62420.8,11.371189,2013.2,5555.774442,32.108801,23.127652
4193,2.2.3,61815.8,11.120364,1951.6,5428.719393,31.41923,22.543021
4194,2.2.3,61894.6,11.055767,1966.2,5410.31975,31.623964,22.610015
4195,2.2.3,61763.6,11.157258,1947.8,5403.384319,31.304362,22.539867
4196,2.2.3,61146.0,10.60074,1944.6,5445.809913,31.62448,22.734121
4197,2.2.3,62515.6,11.289648,2013.8,5540.363562,32.04488,23.042547
4198,2.2.3,61369.8,10.818566,1949.6,5440.533271,31.719216,22.812851
4199,2.2.3,61768.0,11.006661,1962.6,5421.380641,31.566726,22.69723
4200,2.2.3,54787.4,5.433476,1699.8,5264.606603,30.825544,21.98202
4201,2.2.3,54789.0,5.440202,1742,5433.071267,31.652452,22.53963
4202,2.2.3,54674.8,5.463637,1730.8,5314.22073,31.390029,22.083149
4203,2.2.3,54567.8,5.575753,1726.4,5341.5903,31.21761,21.977136
4204,2.2.3,54660.6,5.442108,1724.6,5299.476601,31.220677,22.158651
4205,2.2.3,54867.0,5.550116,1759,5439.253974,31.804678,22.578956
4206,2.2.3,61724.0,10.22792,1954,5440.608261,31.382026,22.719793
4207,2.2.3,59194.4,8.541652,1847.4,5374.907626,30.940352,22.251506
4208,2.2.3,58856.0,8.358527,1824.4,5380.040011,30.961151,22.351395
4209,2.2.3,59824.6,9.22581,1904.6,5456.181178,31.863232,22.731361
4210,2.2.3,60001.2,9.443589,1899.6,5390.556734,31.428048,22.47014
4211,2.2.3,58659.2,8.069894,1826.2,5324.861549,30.979994,22.365605
4212,2.2.3,58366.2,7.986874,1789.6,5279.195562,30.897192,22.213193
4213,2.2.3,58780.4,8.153958,1845.8,5415.74519,31.429081,22.667621
4214,2.2.3,58817.4,8.198102,1839,5388.831692,31.119017,22.303757
4215,2.2.3,60021.4,9.489091,1872.2,5427.42992,31.0934,22.516587
4216,2.2.3,59288.8,8.234938,1815.6,5356.562829,30.675017,22.278373
4217,2.2.3,58857.4,8.021736,1867.8,5441.706606,31.508485,22.768938
4218,2.2.3,60326.8,9.455596,1896,5387.258994,31.30158,22.38559
4219,2.2.3,60595.4,9.668421,1898.6,5378.666155,31.350966,22.527475
4220,2.2.3,58928.4,8.141282,1828.2,5345.676193,30.797262,22.287166
4221,2.2.3,59099.8,8.073068,1865.4,5430.166256,31.227973,22.663698
4222,2.2.3,58779.8,7.808878,1807,5314.16132,30.57005,22.133815
4223,2.2.3,58752.6,7.886751,1810.4,5334.029391,30.680746,22.20408
4224,2.2.3,55364.0,6.504727,1772.6,5374.977553,31.890322,22.278148
4225,2.2.3,55544.6,6.546418,1780.6,5481.90484,31.865184,22.639038
4226,2.2.3,55285.0,6.624045,1734.2,5316.120228,31.190851,22.052782
4227,2.2.3,55496.4,6.344867,1767.8,5336.380585,31.553692,22.291734
4228,2.2.3,55293.2,6.471017,1750.6,5340.621694,31.473136,22.167108
4229,2.2.3,55270.4,6.511636,1772,5438.933701,31.777472,22.529329
4230,2.2.3,55329.8,6.333955,1758.2,5393.118289,31.503226,22.217835
4231,2.2.3,55331.8,6.553818,1737.4,5408.259951,31.131846,22.30463
4232,2.2.3,55168.6,6.278249,1752.6,5317.664892,31.401184,21.970453
4233,2.2.3,55606.6,6.719273,1799.4,5464.109626,31.977923,22.602386
4234,2.2.3,55289.6,6.536962,1754.8,5334.358296,31.377171,22.049161
4235,2.2.3,55203.0,6.438801,1745.4,5357.972706,31.431994,22.185123
4236,2.2.3,55896.0,7.022393,1776.8,5337.501422,31.576954,22.102208
4237,2.2.3,55465.4,6.464574,1786.8,5454.323023,31.925909,22.549345
4238,2.2.3,55235.4,6.588363,1746.4,5299.925992,31.320518,22.218922
4239,2.2.3,55214.2,6.66571,1769,5343.978932,31.730302,22.098699
4240,2.2.3,55401.6,6.502149,1759.2,5319.339521,31.367742,22.19149
4241,2.2.3,55189.6,6.380189,1769.2,5499.498863,31.989635,22.751195
4242,2.2.3,63778.4,12.325327,2042.2,5454.72386,31.637031,22.474418
4243,2.2.3,65235.8,12.912408,2070.4,5487.225164,31.633657,22.952397
4244,2.2.3,66222.0,13.197169,2081.8,5450.560038,31.340447,22.885873
4245,2.2.3,61936.2,10.771808,2002.8,5519.153365,31.946969,22.884563
4246,2.2.3,61755.4,11.022295,1920,5389.82733,31.113223,22.496767
4247,2.2.3,62328.4,10.952737,1968.2,5461.973926,31.309586,22.604174
4248,2.2.3,62331.2,11.279302,1951.2,5442.21185,31.236229,22.763817
4249,2.2.3,62651.0,11.512673,2001.2,5505.938147,31.802819,22.963528
4250,2.2.3,61620.8,10.664913,1955.8,5406.484875,31.373067,22.447207
4251,2.2.3,67259.0,14.075856,2153.8,5505.571006,31.700825,22.84227
4252,2.2.3,67153.4,13.815983,2129.8,5456.852455,31.503353,22.807435
4253,2.2.3,67004.0,13.489777,2152,5565.715565,32.168637,23.458864
4254,2.2.3,66881.0,13.5104,2102,5541.802359,31.402096,23.020596
4255,2.2.3,66044.8,13.272607,2121.4,5525.990849,31.748684,22.92581
4256,2.2.3,66275.0,13.448822,2080.8,5440.475726,31.186918,22.631168
4257,2.2.3,62543.6,10.94836,2020.4,5539.241482,32.016158,23.127466
4258,2.2.3,62254.2,11.141687,1958.2,5455.275215,31.344331,22.842548
4259,2.2.3,62134.0,10.977295,1950.4,5446.780347,31.335415,22.618462
4260,2.2.3,61842.2,11.049434,1942.4,5403.268679,31.213282,22.565608
4261,2.2.3,61864.6,11.111254,1981.8,5530.317833,32.075708,23.182771
4262,2.2.3,61449.0,10.928715,1947.2,5428.596253,31.482097,22.576775
4263,2.2.3,62430.8,11.072165,1936.4,5358.519445,31.080248,22.401656
4264,2.2.3,62056.0,11.060619,1971,5467.873455,31.507909,22.55731
4265,2.2.3,61622.0,10.882713,1989.4,5561.323987,32.033419,23.007274
4266,2.2.3,62233.4,11.109514,1954.8,5439.909688,31.283404,22.680407
4267,2.2.3,61409.6,10.879402,1925,5334.270482,31.207914,22.389095
4268,2.2.3,61741.0,10.751698,1973.6,5492.992434,31.757647,22.78743
4269,2.2.3,65061.4,12.62543,2079,5540.811879,31.776346,23.251461
4270,2.2.3,63741.0,12.309828,1999.2,5441.675444,31.27754,22.772372
4271,2.2.3,63975.0,12.132139,2008.4,5420.357238,31.258634,22.512916
4272,2.2.3,62026.6,11.050553,1990.8,5495.811185,31.730036,22.730867
4273,2.2.3,62270.0,11.410977,1949.4,5428.861096,31.169563,22.457585
4274,2.2.3,62327.4,11.02136,1999.8,5526.82914,32.08751,23.066874
4275,2.2.3,62554.0,11.247164,1958,5477.023513,31.219693,22.688914
4276,2.2.3,62289.2,11.143614,1972.2,5457.247637,31.562847,22.613602
4277,2.2.3,62041.2,10.888752,1946.8,5385.289017,31.233176,22.482192
4278,2.2.3,65181.2,12.827335,2084,5431.092254,31.897032,22.813579
4279,2.2.3,64269.8,12.356791,2073.8,5550.271948,32.144584,23.318473
4280,2.2.3,63159.2,11.91816,1999.8,5453.125788,31.614444,22.625637
4281,2.2.3,64123.0,12.101966,2026.2,5440.55779,31.377657,22.677596
4282,2.2.3,62840.6,11.626663,2038.8,5548.546108,32.352248,23.149362
4283,2.2.3,63243.2,11.891691,2013,5478.178733,31.575464,22.662
4284,2.2.3,61573.8,10.809184,2001.6,5551.302507,32.207588,23.02195
4285,2.2.3,61349.2,10.767601,1997,5606.524572,32.345369,23.256877
4286,2.2.3,61617.0,10.601703,1934.2,5460.609256,31.299105,22.79306
4287,2.2.3,61346.4,10.713198,1932,5477.819299,31.238487,22.646135
4288,2.2.3,62092.6,11.134617,1973.8,5464.210993,31.732408,22.876218
4289,2.2.3,62019.0,10.737909,1981,5503.473109,31.886307,23.026171
4290,2.2.3,62213.2,11.268673,1952.8,5439.45624,31.315688,22.559352
4291,2.2.3,62207.4,11.166129,1977.6,5415.966962,31.519006,22.587408
4292,2.2.3,62460.4,11.129227,1980,5497.261224,31.56588,22.831496
4293,2.2.3,62592.8,11.189099,2015.4,5577.022265,31.854748,23.002648
4294,2.2.3,62097.8,11.075153,1937.6,5416.301296,31.311806,22.644567
4295,2.2.3,62286.8,11.068764,1941.2,5414.702302,31.214324,22.790481
4296,2.2.3,54929.8,5.485888,1719.6,5388.663199,31.143099,22.308182
4297,2.2.3,55079.8,5.378052,1751.4,5452.266331,31.657166,22.773811
4298,2.2.3,54878.0,5.333091,1693.4,5362.039197,30.528662,22.067489
4299,2.2.3,54950.2,5.460229,1730,5315.139414,31.267795,22.083402
4300,2.2.3,54975.8,5.471333,1713.2,5282.934673,30.901164,21.869644
4301,2.2.3,54980.4,5.479513,1767.4,5436.605511,31.785246,22.405567
4302,2.2.3,61561.6,10.171483,1911.6,5366.853363,30.791228,22.289707
4303,2.2.3,59287.6,8.393172,1835,5366.903413,30.706048,22.334239
4304,2.2.3,59288.0,8.36997,1851.8,5334.534318,31.043985,22.214571
4305,2.2.3,60606.6,9.621685,1914.2,5402.827089,31.571509,22.816554
4306,2.2.3,60257.2,9.33129,1895.6,5423.802385,31.201038,22.648103
4307,2.2.3,58933.0,8.125278,1845.8,5353.126969,31.045734,22.218785
4308,2.2.3,58897.0,8.118429,1832.4,5400.636118,31.145732,22.507436
4309,2.2.3,58897.8,8.036306,1851.2,5428.514166,31.319441,22.622546
4310,2.2.3,59021.8,8.21474,1814.2,5364.253353,30.826061,22.384958
4311,2.2.3,60450.0,9.402246,1898.2,5399.113952,31.409803,22.470068
4312,2.2.3,58931.2,8.168084,1827.2,5364.933102,30.92095,22.278383
4313,2.2.3,58724.2,8.031876,1840.4,5447.697221,31.287784,22.711652
4314,2.2.3,59722.0,9.19535,1867.4,5392.116693,31.240253,22.633797
4315,2.2.3,60118.0,9.238437,1892,5423.286394,31.223197,22.456054
4316,2.2.3,59127.2,8.059845,1832.8,5371.298515,30.762203,22.469765
4317,2.2.3,58791.4,8.010952,1834,5417.664697,31.215544,22.625709
4318,2.2.3,58888.0,8.023261,1843.2,5397.913873,31.126061,22.360054
4319,2.2.3,58831.8,8.034566,1821.2,5361.562243,30.750034,22.33735
4320,2.2.4,54843.4,5.809305,1763.6,5435.302192,31.819355,22.510848
4321,2.2.4,54693.6,5.895077,1758.8,5500.149277,31.983607,22.858675
4322,2.2.4,54883.4,5.983558,1765.4,5489.897904,31.821364,22.767222
4323,2.2.4,54988.8,5.774202,1783,5445.911879,32.146219,22.872557
4324,2.2.4,54824.0,5.96938,1741.2,5370.963645,31.374849,22.240773
4325,2.2.4,54964.0,6.072397,1747.4,5404.028583,31.6844,22.562248
4326,2.2.4,54855.2,5.878909,1775.4,5523.11064,32.071708,22.863983
4327,2.2.4,54755.4,5.760882,1735.2,5389.061603,31.468694,22.293965
4328,2.2.4,54862.0,5.915663,1805.6,5590.508739,32.59963,23.162153
4329,2.2.4,54938.4,5.85504,1775,5511.775285,32.190164,22.925405
4330,2.2.4,54899.8,6.016,1778.4,5491.569649,32.172448,22.888117
4331,2.2.4,54973.8,5.998663,1746.8,5361.603626,31.64146,22.49243
4332,2.2.4,55135.6,5.837613,1811,5477.659674,32.374194,22.58068
4333,2.2.4,55655.0,6.097645,1833.2,5592.837814,32.576261,23.164204
4334,2.2.4,55229.6,5.983981,1794.8,5509.74899,32.276562,22.97855
4335,2.2.4,55014.2,5.886195,1791.8,5506.111496,32.493496,23.044954
4336,2.2.4,55093.0,5.878125,1806.6,5503.745613,32.40349,22.728562
4337,2.2.4,55036.4,5.796,1758.2,5391.587182,31.811317,22.512912
4338,2.2.4,61430.4,10.57404,1999.6,5519.760669,32.398167,23.091201
4339,2.2.4,62521.4,11.366606,2052,5631.514754,32.657779,23.471734
4340,2.2.4,63561.2,11.986198,2047.4,5522.703793,32.178729,23.286874
4341,2.2.4,60763.0,9.999272,1967,5614.968632,32.284591,23.312166
4342,2.2.4,60055.8,9.795001,1967,5631.645275,32.443044,23.297854
4343,2.2.4,59871.6,9.624911,1914.2,5508.152233,31.829273,22.947041
4344,2.2.4,59901.2,9.409339,1967.6,5553.344271,32.548756,23.093596
4345,2.2.4,60066.0,9.67644,1946,5575.628367,32.359416,23.217566
4346,2.2.4,59979.2,9.742,1959.6,5600.342965,32.576119,23.287069
4347,2.2.4,62977.0,11.518095,2035.2,5572.220479,32.122857,23.226085
4348,2.2.4,63392.8,11.857264,2064.4,5588.64647,32.481851,23.405181
4349,2.2.4,63032.4,11.558314,2048.6,5616.025887,32.482524,23.450814
4350,2.2.4,62444.8,11.198507,2021.8,5523.394252,32.140286,23.029553
4351,2.2.4,63267.2,11.768486,1992.2,5515.429773,31.366944,22.920872
4352,2.2.4,63822.6,12.164826,2016,5464.103953,31.710233,22.947493
4353,2.2.4,61044.4,10.102745,1959.6,5562.916548,31.878131,23.109731
4354,2.2.4,60730.6,10.034905,1894,5445.796014,31.187115,22.666526
4355,2.2.4,61365.0,10.601054,1947.4,5489.74721,31.39806,22.634823
4356,2.2.4,60168.6,9.787618,1899.4,5442.008361,31.381152,22.664033
4357,2.2.4,60232.0,9.881831,1938.6,5479.974809,31.983494,22.901097
4358,2.2.4,60055.8,9.870051,1950.8,5589.407653,32.310448,23.421659
4359,2.2.4,60282.0,9.651538,1896.8,5466.058174,31.376683,22.764346
4360,2.2.4,59699.8,9.668525,1884.6,5468.332153,31.615181,22.8354
4361,2.2.4,60505.4,10.021597,1939,5584.050192,31.862023,23.157887
4362,2.2.4,59960.6,9.544616,1880.6,5432.381401,31.256038,22.710906
4363,2.2.4,60187.6,9.964705,1903.6,5440.444665,31.414004,22.555981
4364,2.2.4,60085.4,10.01277,1924.8,5474.463272,31.880213,22.758564
4365,2.2.4,62151.0,11.045657,1983.2,5519.719538,31.907162,23.124115
4366,2.2.4,62809.0,11.480916,1962.8,5384.411386,31.096228,22.669714
4367,2.2.4,62663.2,11.345325,1968.4,5479.058591,31.374451,22.726006
4368,2.2.4,60985.6,10.115539,1952.4,5559.720746,31.71144,23.009563
4369,2.2.4,60290.8,9.980969,1947,5557.516036,32.022008,22.971994
4370,2.2.4,59724.2,9.870181,1901.8,5450.897618,31.631705,22.644862
4371,2.2.4,60206.2,9.555661,1940.8,5438.346164,31.894699,22.757239
4372,2.2.4,59786.2,9.842437,1938.6,5591.991417,32.208781,23.104882
4373,2.2.4,60251.6,9.931177,1889.4,5474.079833,31.306792,22.753797
4374,2.2.4,62494.0,11.37248,1992.4,5506.454457,31.633568,22.942138
4375,2.2.4,62844.6,11.677926,2004.2,5566.765376,31.822947,23.158405
4376,2.2.4,62239.2,11.279909,1951,5416.178288,31.478344,22.780299
4377,2.2.4,62254.6,10.922601,1967.4,5504.425611,31.23385,22.828589
4378,2.2.4,62132.8,11.274507,1975.6,5581.874681,31.854081,23.299366
4379,2.2.4,62870.8,11.585934,2005.8,5512.41022,31.770001,23.003275
4380,2.2.4,61124.4,10.302789,1931,5422.375768,31.389838,22.619882
4381,2.2.4,60303.2,10.058691,1943.2,5626.563889,32.146152,23.321113
4382,2.2.4,60197.6,10.022333,1925.6,5481.044974,31.91194,22.865474
4383,2.2.4,60757.0,9.566368,1944.4,5466.920684,31.825474,22.686945
4384,2.2.4,60133.0,9.884878,1913,5446.003658,31.590674,22.823996
4385,2.2.4,59906.8,9.823249,1909.4,5495.690073,31.494862,22.691186
4386,2.2.4,59919.2,9.533144,1931.8,5564.245517,32.20616,23.141238
4387,2.2.4,61347.0,10.147194,1970,5560.068964,32.123412,23.139903
4388,2.2.4,59783.0,9.694695,1910.6,5499.654913,31.800859,22.970706
4389,2.2.4,60008.0,9.645228,1909.8,5507.967076,31.628132,22.881268
4390,2.2.4,60445.6,10.077044,1916.4,5550.387908,31.602765,22.983091
4391,2.2.4,60518.6,10.085857,1925.2,5506.613804,31.816147,22.888369
4392,2.2.4,54472.2,5.269374,1684.8,5375.132733,30.902459,22.315138
4393,2.2.4,54640.0,5.230094,1721.4,5352.259505,31.081015,22.124893
4394,2.2.4,54510.6,5.217778,1740.6,5451.889735,31.64918,22.657702
4395,2.2.4,54783.0,5.182203,1744.4,5415.107978,31.499152,22.603298
4396,2.2.4,54456.6,5.287515,1699.6,5335.257983,31.098884,22.180782
4397,2.2.4,54696.8,5.22,1715.6,5373.306593,31.137705,22.40542
4398,2.2.4,61040.0,9.528022,1923.8,5523.449957,31.454285,23.043807
4399,2.2.4,58539.0,7.571672,1822.4,5467.082332,31.055198,22.681513
4400,2.2.4,58413.4,7.701691,1798,5387.956142,30.702854,22.516533
4401,2.2.4,60210.6,9.129021,1877.2,5499.3088,31.231231,22.958147
4402,2.2.4,60200.2,8.644564,1880.2,5420.486041,31.212608,22.789723
4403,2.2.4,58277.2,7.596207,1801,5384.051154,30.722452,22.405919
4404,2.2.4,58048.8,7.543587,1770.6,5384.782845,30.66601,22.467154
4405,2.2.4,58114.6,7.666231,1824.6,5508.873509,31.366298,22.864027
4406,2.2.4,58300.4,7.732414,1812.2,5387.195978,31.049711,22.604857
4407,2.2.4,60266.0,9.044944,1866.8,5386.063886,31.003863,22.53744
4408,2.2.4,58110.2,7.56412,1782.2,5404.162536,30.768894,22.551467
4409,2.2.4,58279.6,7.575291,1832,5496.549768,31.408654,22.824546
4410,2.2.4,60590.2,9.440234,1886.6,5437.695925,31.032274,22.522531
4411,2.2.4,60053.2,9.005425,1856.8,5378.736834,30.825191,22.528888
4412,2.2.4,58079.8,7.725542,1813.4,5508.303973,31.206873,22.808926
4413,2.2.4,58280.2,7.657522,1797.4,5413.450103,30.644066,22.619294
4414,2.2.4,58703.8,7.714119,1832,5493.904954,31.144934,22.901125
4415,2.2.4,58285.6,7.49386,1790.6,5375.375205,30.720625,22.424303
4416,2.2.4,55104.8,6.176404,1785.6,5545.940194,32.126018,22.958615
4417,2.2.4,54992.8,6.225582,1747.2,5381.44811,31.497885,22.14493
4418,2.2.4,55138.8,6.098182,1733.6,5407.505916,31.221523,22.410079
4419,2.2.4,55239.0,6.228941,1771,5474.431769,31.782602,22.682994
4420,2.2.4,54944.0,5.992213,1773,5493.072818,31.904955,22.999807
4421,2.2.4,54881.6,6.018182,1731.2,5362.79176,31.368694,22.429872
4422,2.2.4,55154.2,6.122862,1796,5412.794934,32.132058,22.493343
4423,2.2.4,55308.2,5.9335,1808.6,5503.26787,32.401798,22.891521
4424,2.2.4,54670.4,6.116357,1753,5536.415248,32.063443,22.965719
4425,2.2.4,55057.2,6.188936,1738.4,5394.846065,31.540097,22.502595
4426,2.2.4,54996.6,6.146975,1741.4,5388.628334,31.368958,22.445287
4427,2.2.4,55123.0,6.006236,1761.2,5388.121519,31.638974,22.708213
4428,2.2.4,55167.6,6.252626,1784.2,5486.794799,32.024114,22.779759
4429,2.2.4,54953.4,6.263241,1740.2,5516.00872,31.468958,22.737778
4430,2.2.4,54823.0,6.021771,1717,5389.469942,31.064304,22.247278
4431,2.2.4,55002.4,6.202734,1778.8,5507.825175,31.985353,22.729
4432,2.2.4,54901.4,6.240922,1741.4,5382.794107,31.289424,22.13593
4433,2.2.4,55055.8,6.029535,1738.6,5375.630925,31.174299,22.181304
4434,2.2.4,62097.0,11.097293,1986.6,5512.714879,31.875684,22.921141
4435,2.2.4,63249.8,11.872062,2033.6,5572.22946,31.967098,23.277178
4436,2.2.4,63775.6,12.241023,2003.4,5464.621452,31.319883,22.924417
4437,2.2.4,60862.4,10.412967,1925.4,5464.406252,31.528358,22.823445
4438,2.2.4,60835.2,10.372402,1937.4,5539.964176,31.731247,23.071066
4439,2.2.4,60405.2,10.109992,1948,5606.391536,32.16028,23.317167
4440,2.2.4,60227.0,9.796499,1917.4,5472.973748,31.704008,22.88411
4441,2.2.4,60658.6,10.016295,1953,5539.800281,31.959087,23.037737
4442,2.2.4,60549.2,10.076677,1962.4,5554.44244,32.189394,22.978509
4443,2.2.4,63508.0,11.953298,1995.8,5513.045179,31.470054,22.938253
4444,2.2.4,62962.4,12.084234,1988.8,5461.316126,31.655149,22.846486
4445,2.2.4,63046.2,11.874688,2028.6,5592.668756,32.028841,23.256596
4446,2.2.4,62649.6,11.284083,2026.4,5595.706418,32.248309,23.442234
4447,2.2.4,63445.0,11.949986,2014.4,5472.247083,31.520739,22.654079
4448,2.2.4,64338.4,12.3103,2002,5447.026187,31.145657,22.779424
4449,2.2.4,61695.4,10.844992,1964,5569.17806,31.774297,23.2165
4450,2.2.4,60757.0,10.124506,1924.8,5495.237955,31.747365,23.050566
4451,2.2.4,60432.2,9.801637,1978,5680.534718,32.435459,23.467564
4452,2.2.4,60447.2,10.097235,1983.8,5570.151948,32.63984,23.288776
4453,2.2.4,60696.6,10.188672,1929.2,5530.65633,31.752502,23.028689
4454,2.2.4,60886.2,10.299563,1925.2,5436.421784,31.468525,22.588561
4455,2.2.4,60537.6,9.855453,1952.2,5519.75469,32.117076,23.059749
4456,2.2.4,59979.2,9.750056,1896.8,5482.452387,31.62768,22.74194
