root;tcp;compression;none;lzo;cipher;AES_256_CBC;AES_128_CBC;TCP_NODEAL;prng;prng_none;prng_rsa_sha512;prng_sha512;prng_sha1;auth;auth_none;auth_sha1;auth_sha512;auth_rsa_sha512;reneg_bytes_10;reneg_bytes_30;reneg_bytes_50;reneg_bytes_70;reneg_bytes;performance;revision
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;634.675937;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;593.620455;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;604.076414;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;624.003478;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;633.594113;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;697.140723;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;735.132975;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;714.572632;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;729.525559;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;854.334263;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;859.115926;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;859.213176;2.2.2
1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;853.486294;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;572.023382;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;601.840176;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;601.502788;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;593.049962;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;585.477484;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;610.347276;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;602.821955;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;600.586949;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;705.281719;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;717.181113;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;715.420315;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;725.435008;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;852.393465;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;857.757164;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;861.542898;2.2.2
1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;855.911709;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;595.142367;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;609.845725;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;603.854661;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;613.785902;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;596.363341;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;593.423203;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;617.890438;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;618.510043;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;717.153779;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;702.465857;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;719.853673;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;726.652139;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;853.506022;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;860.394507;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;858.610711;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;857.089347;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;601.473907;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;615.037425;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;610.018508;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;609.842759;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;589.536446;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;601.633925;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;601.774804;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;600.663829;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;660.020613;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;707.069396;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;685.31409;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;685.895482;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;851.313969;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;848.496169;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;858.202625;2.2.2
1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;851.922248;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;598.937355;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;597.929455;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;604.428754;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;618.083727;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;581.230728;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;577.652139;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;610.712513;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;626.681976;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;714.667762;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;707.940323;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;712.150868;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;707.028346;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;847.849229;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;862.12043;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;856.715049;2.2.2
1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;847.332205;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;559.034202;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;603.109297;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;595.281386;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;591.146982;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;571.134208;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;592.169138;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;583.814094;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;594.097273;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;679.570761;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;685.468125;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;673.769775;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;663.166121;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;852.233138;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;837.58896;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;858.018413;2.2.2
1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;853.403155;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;601.273324;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;594.360641;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;628.487487;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;613.968008;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;605.53698;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;620.033369;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;594.033185;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;603.471925;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;683.422013;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;743.777425;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;759.549692;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;729.472875;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;851.140913;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;860.556943;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;860.039359;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;861.509399;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;604.147177;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;620.386963;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;606.429994;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;600.250178;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;598.96397;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;605.961174;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;607.717088;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;586.685309;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;692.740457;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;702.636451;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;682.839485;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;698.871326;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;832.251269;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;846.335682;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;852.484507;2.2.2
1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;846.033953;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;600.429979;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;588.898501;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;594.828324;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;625.188402;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;606.417379;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;614.513431;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;595.215605;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;625.252699;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;686.049079;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;706.498921;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;723.398649;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;681.090185;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;831.864018;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;853.377943;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;856.481456;2.2.2
1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;840.841763;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;578.709502;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;583.837285;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;603.823689;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;606.861115;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;585.216962;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;590.859718;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;602.299123;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;602.06249;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;703.632653;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;706.917513;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;694.830826;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;717.875844;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;851.314268;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;848.808521;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;832.424305;2.2.2
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;852.524061;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;586.443308;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;597.642139;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;578.59764;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;611.661923;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;588.056977;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;608.53218;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;594.14586;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;602.761027;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;691.758721;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;712.920048;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;729.145583;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;691.45553;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;851.123714;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;852.148963;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;850.437084;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;856.394676;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;600.149943;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;590.655875;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;585.733273;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;603.034532;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;596.714984;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;604.001404;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;593.658947;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;597.44658;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;667.68128;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;686.359692;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;667.916605;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;672.272737;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;852.739749;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;841.285622;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;857.968187;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;852.234606;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;592.153065;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;614.697683;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;592.652802;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;580.006614;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;568.960519;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;589.479651;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;587.093666;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;613.482862;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;673.660381;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;680.315973;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;686.110202;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;681.381348;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;849.883052;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;852.199408;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;851.351986;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;857.430345;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;563.942233;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;564.242385;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;574.109558;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;575.860339;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;546.054009;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;569.527937;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;568.992503;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;584.530317;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;658.139734;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;674.004435;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;674.093319;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;677.316533;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;836.044259;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;841.71421;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;853.243327;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;851.479783;2.2.2
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;397.114325;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;397.301318;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;394.382229;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;391.36894;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;382.988305;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;393.314774;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;411.057936;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;414.16031;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;425.975948;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;423.539066;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;428.424384;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;451.170927;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;487.707097;2.3.0
