root;tcp;compression;none;lzo;cipher;AES_256_CBC;AES_128_CBC;TCP_NODEAL;prng;prng_none;prng_rsa_sha512;prng_sha512;prng_sha1;auth;auth_none;auth_sha1;auth_sha512;auth_rsa_sha512;reneg_bytes;throughput_server;performance;revision
1;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;70;0.010463;0.010463;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;10;0.032386;0.032386;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;30;0.044408;0.044408;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;50;0.062846;0.062846;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;70;0.022597;0.022597;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;10;0.043427;0.043427;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;30;0.025409;0.025409;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;50;0.032816;0.032816;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;70;0.019066;0.019066;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;10;0.046035;0.046035;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;30;0.078050;0.078050;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;50;0.029506;0.029506;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;70;0.069367;0.069367;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;10;0.005836;0.005836;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;30;0.014415;0.014415;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;50;0.022035;0.022035;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;70;0.007134;0.007134;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;10;0.030837;0.030837;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;30;0.029300;0.029300;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;50;0.058282;0.058282;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;70;0.025444;0.025444;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;10;0.022666;0.022666;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;30;0.026178;0.026178;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;50;0.044876;0.044876;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;70;0.049092;0.049092;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;10;0.073515;0.073515;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;30;0.029280;0.029280;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;50;0.053795;0.053795;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;70;0.085536;0.085536;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;10;0.009158;0.009158;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;30;0.023990;0.023990;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;50;0.005235;0.005235;2.2.2
1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;70;0.016834;0.016834;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;10;0.034928;0.034928;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;30;0.032159;0.032159;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;50;0.062404;0.062404;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;70;0.070778;0.070778;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;10;0.081119;0.081119;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;30;0.058358;0.058358;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;50;0.076780;0.076780;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;70;0.021084;0.021084;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;10;0.048559;0.048559;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;30;0.059756;0.059756;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;50;0.054657;0.054657;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;70;0.035569;0.035569;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;10;0.012079;0.012079;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;30;0.003777;0.003777;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;50;0.008402;0.008402;2.2.2
1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;70;0.004164;0.004164;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;10;0.027749;0.027749;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;30;0.046798;0.046798;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;50;0.021456;0.021456;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;70;0.023661;0.023661;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;10;0.044187;0.044187;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;30;0.018123;0.018123;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;50;0.025015;0.025015;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;70;0.025454;0.025454;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;10;0.035213;0.035213;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;30;0.025206;0.025206;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;50;0.011846;0.011846;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;70;0.047195;0.047195;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;10;0.014323;0.014323;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;30;0.024794;0.024794;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;50;0.005518;0.005518;2.2.2
1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;70;0.009306;0.009306;2.2.2
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;10;0.028273;0.028273;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;30;0.024561;0.024561;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;50;0.036215;0.036215;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;1;70;0.092297;0.092297;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;10;0.055257;0.055257;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;30;0.029556;0.029556;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;50;0.020048;0.020048;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;70;0.022163;0.022163;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;10;0.055919;0.055919;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;30;0.069503;0.069503;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;50;0.024515;0.024515;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;70;0.025355;0.025355;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;10;0.024854;0.024854;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;30;0.023302;0.023302;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;50;0.032228;0.032228;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;70;0.032831;0.032831;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;10;0.045840;0.045840;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;30;0.022956;0.022956;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;50;0.019046;0.019046;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;1;70;0.013279;0.013279;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;10;0.008887;0.008887;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;30;0.028494;0.028494;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;50;0.026816;0.026816;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;0;70;0.090222;0.090222;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;10;0.014564;0.014564;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;30;0.047706;0.047706;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;50;0.063451;0.063451;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;70;0.010899;0.010899;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;10;0.016035;0.016035;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;30;0.034282;0.034282;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;50;0.004110;0.004110;2.3.0
1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;70;0.038408;0.038408;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;10;0.023251;0.023251;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;30;0.019662;0.019662;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;50;0.014876;0.014876;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;70;0.018730;0.018730;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;10;0.011164;0.011164;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;30;0.011540;0.011540;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;50;0.041226;0.041226;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;70;0.052620;0.052620;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;10;0.045363;0.045363;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;30;0.070461;0.070461;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;50;0.013851;0.013851;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;70;0.026834;0.026834;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;10;0.009273;0.009273;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;30;0.023353;0.023353;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;50;0.018069;0.018069;2.3.0
1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;70;0.048483;0.048483;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;10;0.042950;0.042950;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;30;0.016781;0.016781;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;50;0.047181;0.047181;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;70;0.013442;0.013442;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;10;0.026179;0.026179;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;30;0.057789;0.057789;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;50;0.023279;0.023279;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;70;0.051085;0.051085;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;10;0.042747;0.042747;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;30;0.018118;0.018118;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;50;0.023299;0.023299;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;70;0.027738;0.027738;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;10;0.033558;0.033558;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;30;0.044780;0.044780;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;50;0.037956;0.037956;2.3.0
1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;70;0.020156;0.020156;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;10;0.032987;0.032987;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;30;0.044979;0.044979;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;50;0.014486;0.014486;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;70;0.008776;0.008776;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;10;0.030129;0.030129;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;30;0.080194;0.080194;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;50;0.052312;0.052312;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;70;0.032421;0.032421;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;10;0.020240;0.020240;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;30;0.017299;0.017299;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;50;0.067295;0.067295;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;70;0.084945;0.084945;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;10;0.018117;0.018117;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;30;0.024054;0.024054;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;50;0.019382;0.019382;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;70;0.020143;0.020143;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;10;0.024709;0.024709;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;30;0.036898;0.036898;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;50;0.056285;0.056285;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;70;0.052605;0.052605;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;10;0.014102;0.014102;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;30;0.024160;0.024160;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;50;0.029488;0.029488;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;70;0.034965;0.034965;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;10;0.021340;0.021340;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;30;0.077770;0.077770;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;50;0.029142;0.029142;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;70;0.040412;0.040412;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;10;0.019843;0.019843;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;30;0.002879;0.002879;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;50;0.027305;0.027305;2.3.0
1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;70;0.009875;0.009875;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;10;0.030378;0.030378;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;30;0.033339;0.033339;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;50;0.056374;0.056374;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;1;70;0.054737;0.054737;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;10;0.064101;0.064101;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;30;0.019328;0.019328;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;50;0.013826;0.013826;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;70;0.016776;0.016776;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;10;0.060408;0.060408;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;30;0.018090;0.018090;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;50;0.017758;0.017758;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;70;0.011974;0.011974;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;10;0.029338;0.029338;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;30;0.009772;0.009772;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;50;0.021019;0.021019;2.3.0
1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;70;0.017864;0.017864;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;10;0.059308;0.059308;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;30;0.084953;0.084953;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;50;0.035673;0.035673;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;70;0.028880;0.028880;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;10;0.019836;0.019836;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;30;0.025735;0.025735;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;50;0.030388;0.030388;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;70;0.026508;0.026508;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;10;0.026194;0.026194;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;30;0.042441;0.042441;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;50;0.019406;0.019406;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;70;0.021837;0.021837;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;10;0.051419;0.051419;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;30;0.022355;0.022355;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;50;0.027505;0.027505;2.3.0
1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;70;0.031103;0.031103;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;10;0.010750;0.010750;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;30;0.037978;0.037978;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;50;0.071308;0.071308;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;70;0.009793;0.009793;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;10;0.025457;0.025457;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;30;0.017848;0.017848;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;50;0.017003;0.017003;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;70;0.027232;0.027232;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;10;0.008440;0.008440;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;30;0.038589;0.038589;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;50;0.041860;0.041860;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;70;0.085775;0.085775;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;10;0.005302;0.005302;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;30;0.021701;0.021701;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;50;0.017076;0.017076;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;70;0.015050;0.015050;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;10;0.018660;0.018660;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;30;0.024960;0.024960;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;50;0.093261;0.093261;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;70;0.067275;0.067275;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;10;0.044612;0.044612;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;30;0.006062;0.006062;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;50;0.017562;0.017562;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;70;0.018938;0.018938;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;10;0.029211;0.029211;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;30;0.095624;0.095624;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;50;0.005437;0.005437;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;70;0.046920;0.046920;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;10;0.021861;0.021861;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;30;0.025607;0.025607;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;50;0.008343;0.008343;2.3.0
1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;70;0.009838;0.009838;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;10;0.023068;0.023068;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;30;0.033303;0.033303;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;50;0.022965;0.022965;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;70;0.079054;0.079054;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;10;0.028146;0.028146;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;30;0.020878;0.020878;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;50;0.024737;0.024737;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;70;0.059177;0.059177;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;10;0.066395;0.066395;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;30;0.031171;0.031171;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;50;0.028299;0.028299;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;70;0.034476;0.034476;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;10;0.040649;0.040649;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;30;0.052001;0.052001;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;50;0.037722;0.037722;2.3.0
1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;70;0.050060;0.050060;2.3.0
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;10;0.046855;0.046855;2.3.0
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;30;0.020823;0.020823;2.3.0
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;50;0.071396;0.071396;2.3.0
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;70;0.054875;0.054875;2.3.0
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;10;0.035075;0.035075;2.3.0
1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;30;0.062420;0.062420;2.3.0
