root;encryption;aes;blowfish;transactionControl;mvlocks;mvcc;locks;tableType;memoryTables;cachedTables;log;noLog;incrementalBackup;defrag;noDefrag;cacheSize_625;cacheSize_2500;cacheSize_10000;cacheSize;defragLimit_10;defragLimit_50;defragLimit_100;defragLimit;logSize_0;logSize_5;logSize_50;logSize_100;logSize;revision;performance;cpu;benchmark-energy;fixed-energy;benchmark-power;fixed-power
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.2.8;62457;9.091573;1956.6;5478.272245;31.023681;22.558699
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;61855.6;8.66168;1938.8;5458.534401;31.143908;22.620991
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.2.8;62021.6;8.937344;1977.6;5508.495218;31.806555;22.936629
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.2.8;62252.8;9.079572;1976.2;5559.293711;31.389233;22.955397
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;62526.4;8.930675;1973;5480.432448;31.422361;22.85646
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.2.8;64941.4;10.735701;2032.6;5441.223388;31.055963;22.605914
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.2.8;64602;10.693668;2016.2;5490.380127;31.051322;22.751382
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;64015.8;10.210626;2028.8;5590.590373;31.663702;23.237401
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.2.8;64058.4;10.085138;1983.6;5446.570835;30.869445;22.758522
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.2.8;64571.6;10.553291;2021.2;5532.272895;31.104658;22.836777
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;65264.2;10.781916;2070.2;5556.811388;31.406116;23.00323
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.2.8;62688.6;9.11241;1997.6;5526.490094;31.528457;22.87742
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.2.8;62019.8;8.963644;1927.8;5400.410238;31.292796;22.741744
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;61556.8;8.549862;1936;5486.2704;31.277971;22.794601
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.2.8;61848.8;8.831322;1970.8;5525.168855;31.876836;23.06486
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.2.8;61788;8.62139;1949.8;5524.507766;31.346238;22.819857
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;61466;8.457461;1937.4;5472.097516;31.128975;22.65499
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.2.8;61458.8;8.548451;1915.6;5394.58062;31.10916;22.679304
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.2.8;61403;8.61387;1926.4;5427.748049;31.137751;22.649016
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;62141.4;8.857839;1970.8;5462.60273;31.554882;22.708451
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.2.8;61417.2;8.666395;1935;5383.482026;31.38555;22.575388
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.2.8;61779;8.541221;2044.2;5685.347065;32.483787;23.605424
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;61990.6;8.792911;1946.2;5445.292597;31.123829;22.675309
1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;54201;4.845181;1705.2;5386.444761;31.380437;22.445303
1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.2.8;54339.8;4.792047;1691.4;5341.727951;30.782186;22.176111
1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.2.8;54380.6;4.787125;1691;5376.575228;31.100711;22.470289
1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;54313.8;4.84433;1692.4;5357.018001;31.039399;22.20416
1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.2.8;54228.4;4.822323;1695.2;5432.003419;31.354262;22.591232
1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.2.8;54478.8;4.795283;1700.6;5350.952339;31.094516;22.308767
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.2.8;60599.4;9.523525;1849.6;5397.498667;30.616371;22.531049
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;58096.4;7.388505;1816.4;5426.559401;31.252548;22.601772
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;58089.6;7.484454;1793.2;5383.753229;30.966524;22.613129
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;60594.6;8.99355;1885;5421.087321;31.140932;22.630078
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;60583.6;9.314858;1860;5390.407573;30.684987;22.477679
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;57950.8;7.436303;1814.6;5417.33567;31.215913;22.590782
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;58034.6;7.51701;1768.8;5286.452801;30.487369;22.320716
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;58440.4;7.535456;1814.4;5401.022455;31.116394;22.623349
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;57851.4;7.351316;1793;5368.883192;30.986589;22.429909
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.2.8;60600.8;9.282638;1870.8;5424.688501;30.891951;22.68663
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;58096.8;7.546475;1784;5391.327648;30.711538;22.440337
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;59253.8;7.99157;1880.4;5552.280936;31.904506;23.21762
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;60362.4;9.153339;1889.6;5468.027192;31.315305;22.80021
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;60252.6;9.005307;1858.2;5404.395747;30.699077;22.497742
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;58216.8;7.356143;1828.8;5471.059535;31.539808;22.993804
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;57647.6;7.292069;1777;5314.799833;30.835973;22.215151
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;57970.8;7.495971;1811.8;5418.188256;31.093269;22.664209
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;57890;7.318881;1784.8;5366.787665;30.841298;22.351448
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.2.8;76766.2;17.382512;2579.8;5767.204799;33.507934;24.10795
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.2.8;69539.6;14.670981;2352.2;5684.271237;33.482643;23.759276
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;67152.4;13.917739;2249;5670.132592;33.278632;23.72457
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.2.8;76455.6;17.292362;2567;5708.294181;33.379596;23.929752
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.2.8;69365;14.630099;2290.4;5620.632404;32.781391;23.327889
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.2.8;67306;13.935356;2197.4;5661.567354;32.558653;23.411564
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.2.8;76698.2;17.396788;2573.8;5838.792534;33.690169;24.43473
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.2.8;69292;14.678286;2312.6;5693.292761;33.201865;23.648702
1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.2.8;67098;13.975276;2202.2;5534.286976;32.70979;23.119799
1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.2.8;76437.2;17.221747;2524.2;5718.79782;33.096134;23.994906
1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.2.8;69472.6;14.515047;2305;5719.549503;33.099068;23.726776
1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;67161.2;13.837685;2187.8;5521.056957;32.650936;23.220571
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.2.8;76603.4;17.262999;2567.8;5794.179433;33.258414;23.965078
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.2.8;69534.2;14.576823;2325;5708.325716;33.277993;23.841935
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.2.8;67218.8;13.908007;2272.2;5737.867522;33.322982;23.640906
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.2.8;76805.6;17.27353;2568.4;5797.110759;33.253461;24.093187
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.2.8;69354;14.720494;2277.4;5651.94068;32.705395;23.474749
1;1;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.2.8;67165.8;13.821472;2256.6;5616.284764;33.311642;23.490725
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.2.8;99257.8;24.902135;3478.2;6334.758472;34.800184;26.233335
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.2.8;93371.4;23.842717;3162.6;6015.935474;33.87511;25.150972
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.2.8;91432.6;23.660896;3109.8;6058.426017;33.955758;25.15966
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.2.8;98351.6;24.32645;3392.8;6244.745931;34.407847;25.969403
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.2.8;91409.2;22.93724;3155;6214.992247;34.495865;25.927068
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;89237.4;22.797172;3018;6001.040324;33.819331;25.022181
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.2.8;98607.8;24.518163;3387.8;6229.222515;34.306973;25.901273
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.2.8;91178.6;22.930355;3074.4;5972.385801;33.614576;25.052162
1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;89109.4;22.81048;2987.2;5975.905389;33.488376;24.900698
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.2.8;108748.4;26.850421;3782.8;6371.099994;34.810456;26.661704
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.2.8;102370.2;25.788763;3591.6;6374.043171;34.971053;26.470407
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;96513.8;24.813842;3315;6152.844294;34.309995;25.554654
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.2.8;101223.6;25.289959;3461.6;6163.77115;34.100172;25.790459
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.2.8;93482.8;23.809759;3242;6086.645392;34.35209;25.454169
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;91639.6;23.802419;3167.4;6123.635041;34.445279;25.505398
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.2.8;97626;24.307101;3316;6120.362429;34.061417;25.576644
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.2.8;90683.4;22.91357;3050;6004.959205;33.633604;25.00943
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;89199.2;22.788659;3032.2;6022.386644;33.944397;25.102985
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.2.8;98584.4;24.371594;3382.4;6238.461196;34.193912;25.990687
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.2.8;91542.4;22.893087;3089.6;6016.764064;33.625606;25.004771
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;88930.2;22.856626;2992.2;5978.08289;33.552587;24.828944
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.2.8;98681;24.453999;3388.2;6209.821745;34.315191;25.923804
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.2.8;91132.4;23.086736;3140.4;6090.862831;34.213156;25.292883
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;88651.6;22.670574;3041.8;6065.140087;34.388309;25.317932
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.2.8;98214.2;24.259792;3359.6;6235.542457;34.178255;25.916889
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.2.8;91037.8;23.027532;3049.8;5963.975315;33.501123;24.85601
1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;88213.8;22.057903;3075.8;6006.757158;34.051701;25.068751
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.2.8;99112;24.911257;3370.2;6153.248335;33.886577;25.596278
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.2.8;92048.2;23.423928;3231.8;6188.218607;35.148572;25.87049
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.2.8;89761.6;23.22345;3106;6104.266128;34.626487;25.552245
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.2.8;98667;24.460893;3394.4;6174.462313;34.372045;25.793636
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.2.8;90504.4;22.868165;3057.6;6043.219958;33.843607;25.20536
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;88462.8;22.716967;2995;5977.94444;33.664731;24.770233
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.2.8;98023.4;24.204223;3357.2;6140.136242;34.354614;25.830264
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.2.8;90060.6;22.708971;3030.2;5969.263208;33.64498;24.893638
1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;88812.4;22.598185;3003;6059.497341;33.831793;25.23394
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.2.8;106713.6;26.577203;3684.8;6319.23774;34.483933;26.327338
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.2.8;99941.2;25.325016;3432;6207.1647;34.364568;25.825851
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;94808.6;24.486197;3305.2;6279.775589;34.981931;26.098471
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.2.8;98068.4;24.628826;3382.8;6219.515917;34.502226;25.916018
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.2.8;91747;23.530267;3122;6021.55268;34.016993;25.065923
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;89468;23.218427;3045.4;6049.978935;33.899212;25.133295
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.2.8;98271;24.427936;3394.8;6222.132376;34.437997;25.89376
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.2.8;90895.2;22.913041;3066.2;5981.678481;33.557984;24.82944
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;87998.6;22.548203;2955.2;5959.996718;33.748643;24.975298
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.2.8;98403.8;24.543862;3350.6;6153.160256;34.163624;25.844757
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.2.8;91578.4;22.887029;3111.4;6118.700598;34.02958;25.528045
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;88503;22.773475;2980.8;5937.84251;33.417408;24.663099
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.2.8;98488.8;24.42068;3329;6092.306427;33.806274;25.427761
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.2.8;90746.4;23.183665;3107.4;6083.70298;34.165116;25.281485
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;89069;22.732869;3038;6015.803455;34.049953;25.08071
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.2.8;98191;24.416561;3338.2;6112.570084;33.821535;25.483172
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.2.8;90563.8;22.998773;3056;5993.633605;33.707453;24.915968
1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;89013.2;22.763111;3010;6028.929411;33.858696;25.081088
1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;54154.6;4.597912;1667.8;5274.38725;30.605246;21.973694
1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.2.8;54311.6;4.611091;1697.6;5422.397781;31.13598;22.503334
1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.2.8;54159.8;4.621508;1666.2;5348.762223;30.66388;22.106837
1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;54182.2;4.65961;1662.2;5319.637191;30.784863;22.195541
1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.2.8;54211.6;4.586289;1712.2;5331.654894;31.386284;22.356449
1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.2.8;54553.8;4.555284;1743;5455.496922;31.493661;22.729616
1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.2.8;75702.4;17.481157;2507.2;5784.39524;33.045589;24.002584
1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;73385.2;16.101463;2375;5639.483517;32.27258;23.551067
1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;73378.2;15.861886;2472.8;5827.403928;33.600622;24.207516
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;74379.8;17.246757;2469.8;5764.815941;33.297208;24.083351
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;74522.2;17.096108;2477;5766.952698;32.982753;23.842285
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;73149.4;15.920464;2357.6;5610.943035;32.201274;23.48922
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;73096.6;16.178809;2376.4;5666.999862;32.322102;23.437123
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;73389.6;16.262476;2403.4;5739.964533;32.754829;23.967699
1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;73387.2;16.201478;2400.6;5702.650238;32.721444;23.71168
1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.2.8;74691;17.12802;2435.2;5674.608084;32.498221;23.638263
1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.2.8;72838;15.887495;2362.6;5641.281595;32.35904;23.411761
1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.2.8;72992.4;16.037987;2402.6;5727.076375;32.940322;23.949581
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.2.8;74103.2;16.920629;2458.6;5684.664461;33.194256;23.843425
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.2.8;75004.4;17.208868;2493.4;5754.502593;33.145016;24.03847
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.2.8;73774.8;16.091002;2406.2;5734.235754;32.636276;23.982724
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.2.8;72676.8;15.896807;2367.8;5671.039452;32.420735;23.56357
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.2.8;72917;15.928059;2370.8;5608.903898;32.360885;23.401513
1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.2.8;73024;15.999042;2400;5709.168605;32.721259;23.925244
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.2.8;78366.8;17.991888;2623.8;5783.39718;33.554616;24.165307
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.2.8;69764.8;15.078261;2282.6;5626.107119;32.691076;23.437318
1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.2.8;67467.2;14.11119;2212.6;5572.899153;32.448947;23.095853
