root;Workloads;LRA;QF_FP;QF_LRA;QF_UFLRA;well_sorted_check;proof;model_validate;unsat_core;smtlib2_compliant;compact;partial;type_check;revision;performance;memory
1;1;0;0;1;0;1;1;0;1;1;0;0;1;4.7.1;0.029228;0.000448
1;1;0;0;1;0;1;1;0;1;1;0;1;0;4.7.1;0.019171;0.001005
1;1;0;0;1;0;1;1;0;1;1;0;1;1;4.7.1;0.022455;0.000976
1;1;0;0;1;0;1;1;0;1;1;1;0;0;4.7.1;0.011278;0.001007
1;1;0;0;1;0;1;1;0;1;1;1;0;1;4.7.1;0.020422;0.001071
1;1;0;0;1;0;1;1;0;1;1;1;1;0;4.7.1;0.033713;0.000519
1;1;0;0;1;0;1;1;0;1;1;1;1;1;4.7.1;0.017270;0.000797
1;1;0;0;1;0;1;1;1;0;0;0;0;0;4.7.1;0.010946;0.000727
1;1;0;0;1;0;1;1;1;0;0;0;0;1;4.7.1;0.048426;0.000585
1;1;0;0;1;0;1;1;1;0;0;0;1;0;4.7.1;0.015504;0.000768
1;1;0;0;1;0;1;1;1;0;0;0;1;1;4.7.1;0.039715;0.000333
1;1;0;0;1;0;1;1;1;0;0;1;0;0;4.7.1;0.028102;0.001089
1;1;0;0;1;0;1;1;1;0;0;1;0;1;4.7.1;0.008268;0.001025
1;1;0;0;1;0;1;1;1;0;0;1;1;0;4.7.1;0.043036;0.001163
1;1;0;0;1;0;1;1;1;0;0;1;1;1;4.7.1;0.033843;0.000486
1;1;0;0;1;0;1;1;1;0;1;0;0;0;4.7.1;0.028403;0.000435
1;1;0;0;1;0;1;1;1;0;1;0;0;1;4.7.1;0.031818;0.000452
1;1;0;0;1;0;1;1;1;0;1;0;1;0;4.7.1;0.024758;0.001217
1;1;0;0;1;0;1;1;1;0;1;0;1;1;4.7.1;0.017805;0.000825
1;1;0;0;1;0;1;1;1;0;1;1;0;0;4.7.1;0.030919;0.000807
1;1;0;0;1;0;1;1;1;0;1;1;0;1;4.7.1;0.034027;0.000761
1;1;0;0;1;0;1;1;1;0;1;1;1;0;4.7.1;0.034533;0.000927
1;1;0;0;1;0;1;1;1;0;1;1;1;1;4.7.1;0.041501;0.000729
1;1;0;0;1;0;1;1;1;1;0;0;0;0;4.7.1;0.031825;0.000527
1;1;0;0;1;0;1;1;1;1;0;0;0;1;4.7.1;0.042881;0.001144
1;1;0;0;1;0;1;1;1;1;0;0;1;0;4.7.1;0.029324;0.001198
1;1;0;0;1;0;1;1;1;1;0;0;1;1;4.7.1;0.024330;0.000777
1;1;0;0;1;0;1;1;1;1;0;1;0;0;4.7.1;0.033438;0.000546
1;1;0;0;1;0;1;1;1;1;0;1;0;1;4.7.1;0.026389;0.000610
1;1;0;0;1;0;1;1;1;1;0;1;1;0;4.7.1;0.028763;0.001283
1;1;0;0;1;0;1;1;1;1;0;1;1;1;4.7.1;0.035139;0.001049
1;1;0;0;1;0;1;1;1;1;1;0;0;0;4.7.1;0.031293;0.001036
1;1;0;0;1;0;1;1;1;1;1;0;0;1;4.7.1;0.034001;0.000997
1;1;0;0;1;0;1;1;1;1;1;0;1;0;4.7.1;0.027631;0.000749
1;1;0;0;1;0;1;1;1;1;1;0;1;1;4.7.1;0.030135;0.000893
1;1;0;0;1;0;1;1;1;1;1;1;0;0;4.7.1;0.022690;0.000799
1;1;0;0;1;0;1;1;1;1;1;1;0;1;4.7.1;0.020411;0.000784
1;1;0;0;1;0;1;1;1;1;1;1;1;0;4.7.1;0.032728;0.000952
1;1;0;0;1;0;1;1;1;1;1;1;1;1;4.7.1;0.007557;0.000849
1;1;0;1;0;0;0;0;0;0;0;0;0;0;4.7.1;0.031131;0.002573
1;1;0;1;0;0;0;0;0;0;0;0;0;1;4.7.1;0.035654;0.003780
1;1;0;1;0;0;0;0;0;0;0;0;1;0;4.7.1;0.039712;0.001855
1;1;0;1;0;0;0;0;0;0;0;0;1;1;4.7.1;0.036071;0.004709
1;1;0;1;0;0;0;0;0;0;0;1;0;0;4.7.1;0.048222;0.003747
1;1;0;1;0;0;0;0;0;0;0;1;0;1;4.7.1;0.038001;0.003300
1;1;0;1;0;0;0;0;0;0;0;1;1;0;4.7.1;0.047565;0.001353
1;1;0;1;0;0;0;0;0;0;0;1;1;1;4.7.1;0.035161;0.002592
1;1;0;1;0;0;0;0;0;0;1;0;0;0;4.7.1;0.046884;0.002234
1;1;0;1;0;0;0;0;0;0;1;0;0;1;4.7.1;0.042386;0.004364
1;1;0;1;0;0;0;0;0;0;1;0;1;0;4.7.1;0.046239;0.003942
1;1;0;1;0;0;0;0;0;0;1;0;1;1;4.7.1;0.053565;0.002565
1;1;0;1;0;0;0;0;0;0;1;1;0;0;4.7.1;0.053617;0.005358
1;1;0;1;0;0;0;0;0;0;1;1;0;1;4.7.1;0.038489;0.004076
1;1;0;1;0;0;0;0;0;0;1;1;1;0;4.7.1;0.044207;0.003110
1;1;0;1;0;0;0;0;0;0;1;1;1;1;4.7.1;0.042633;0.003067
1;1;0;1;0;0;0;0;0;1;0;0;0;0;4.7.1;0.051691;0.001229
1;1;0;1;0;0;0;0;0;1;0;0;0;1;4.7.1;0.052806;0.001278
1;1;0;1;0;0;0;0;0;1;0;0;1;0;4.7.1;0.042282;0.001984
1;1;0;1;0;0;0;0;0;1;0;0;1;1;4.7.1;0.040862;0.002516
1;1;0;1;0;0;0;0;0;1;0;1;0;0;4.7.1;0.038972;0.002069
1;1;0;1;0;0;0;0;0;1;0;1;0;1;4.7.1;0.038695;0.003297
1;1;0;1;0;0;0;0;0;1;0;1;1;0;4.7.1;0.038936;0.001652
1;1;0;1;0;0;0;0;0;1;0;1;1;1;4.7.1;0.061044;0.002578
1;1;0;1;0;0;0;0;0;1;1;0;0;0;4.7.1;0.053539;0.003479
1;1;0;1;0;0;0;0;0;1;1;0;0;1;4.7.1;0.048052;0.003414
1;1;0;1;0;0;0;0;0;1;1;0;1;0;4.7.1;0.032266;0.005255
1;1;0;1;0;0;0;0;0;1;1;0;1;1;4.7.1;0.051708;0.001068
1;1;0;1;0;0;0;0;0;1;1;1;0;0;4.7.1;0.030150;0.003508
1;1;0;1;0;0;0;0;0;1;1;1;0;1;4.7.1;0.050032;0.001947
1;1;0;1;0;0;0;0;0;1;1;1;1;0;4.7.1;0.042705;0.002838
1;1;0;1;0;0;0;0;0;1;1;1;1;1;4.7.1;0.039526;0.004042
1;1;0;1;0;0;0;0;1;0;0;0;0;0;4.7.1;0.044988;0.003077
1;1;0;1;0;0;0;0;1;0;0;0;0;1;4.7.1;0.011074;0.004264
1;1;0;1;0;0;0;0;1;0;0;0;1;0;4.7.1;0.042456;0.001675
1;1;0;1;0;0;0;0;1;0;0;0;1;1;4.7.1;0.055674;0.002275
1;1;0;1;0;0;0;0;1;0;0;1;0;0;4.7.1;0.039557;0.004911
1;1;0;1;0;0;0;0;1;0;0;1;0;1;4.7.1;0.051265;0.003063
1;1;0;1;0;0;0;0;1;0;0;1;1;0;4.7.1;0.030413;0.001952
1;1;0;1;0;0;0;0;1;0;0;1;1;1;4.7.1;0.038750;0.001141
1;1;0;1;0;0;0;0;1;0;1;0;0;0;4.7.1;0.044547;0.003222
1;1;0;1;0;0;0;0;1;0;1;0;0;1;4.7.1;0.052333;0.001130
1;1;0;1;0;0;0;0;1;0;1;0;1;0;4.7.1;0.009203;0.004310
1;1;0;1;0;0;0;0;1;0;1;0;1;1;4.7.1;0.042853;0.002797
1;1;0;1;0;0;0;0;1;0;1;1;0;0;4.7.1;0.033499;0.003670
1;1;0;1;0;0;0;0;1;0;1;1;0;1;4.7.1;0.053775;0.001967
1;1;0;1;0;0;0;0;1;0;1;1;1;0;4.7.1;0.035373;0.003623
1;1;0;1;0;0;0;0;1;0;1;1;1;1;4.7.1;0.042976;0.002931
1;1;0;1;0;0;0;0;1;1;0;0;0;0;4.7.1;0.057899;0.004960
1;1;0;1;0;0;0;0;1;1;0;0;0;1;4.7.1;0.043826;0.003026
1;1;0;1;0;0;0;0;1;1;0;0;1;0;4.7.1;0.037105;0.002542
1;1;0;1;0;0;0;0;1;1;0;0;1;1;4.7.1;0.055372;0.003031
1;1;0;1;0;0;0;0;1;1;0;1;0;0;4.7.1;0.034717;0.004804
1;1;0;1;0;0;0;0;1;1;0;1;0;1;4.7.1;0.050075;0.004082
1;1;0;1;0;0;0;0;1;1;0;1;1;0;4.7.1;0.036549;0.002979
1;1;0;1;0;0;0;0;1;1;0;1;1;1;4.7.1;0.039913;0.002891
1;1;0;1;0;0;0;0;1;1;1;0;0;0;4.7.1;0.056984;0.002974
1;1;0;1;0;0;0;0;1;1;1;0;0;1;4.7.1;0.044163;0.002853
1;1;0;1;0;0;0;0;1;1;1;0;1;0;4.7.1;0.037147;0.002564
1;1;0;1;0;0;0;0;1;1;1;0;1;1;4.7.1;0.050795;0.004172
1;1;0;1;0;0;0;0;1;1;1;1;0;0;4.7.1;0.042029;0.002576
1;1;0;1;0;0;0;0;1;1;1;1;0;1;4.7.1;0.051259;0.004929
1;1;0;1;0;0;0;0;1;1;1;1;1;0;4.7.1;0.036389;0.004347
1;1;0;1;0;0;0;0;1;1;1;1;1;1;4.7.1;0.039390;0.002454
1;1;0;1;0;0;0;1;0;0;0;0;0;0;4.7.1;0.044296;0.003798
1;1;0;1;0;0;0;1;0;0;0;0;0;1;4.7.1;0.037061;0.003692
1;1;0;1;0;0;0;1;0;0;0;0;1;0;4.7.1;0.022108;0.003002
1;1;0;1;0;0;0;1;0;0;0;0;1;1;4.7.1;0.046350;0.005823
1;1;0;1;0;0;0;1;0;0;0;1;0;0;4.7.1;0.024737;0.005498
1;1;0;1;0;0;0;1;0;0;0;1;0;1;4.7.1;0.037945;0.002769
1;1;0;1;0;0;0;1;0;0;0;1;1;0;4.7.1;0.040777;0.004283
1;1;0;1;0;0;0;1;0;0;0;1;1;1;4.7.1;0.032412;0.003669
1;1;0;1;0;0;0;1;0;0;1;0;0;0;4.7.1;0.027302;0.001808
1;1;0;1;0;0;0;1;0;0;1;0;0;1;4.7.1;0.010652;0.002426
1;1;0;1;0;0;0;1;0;0;1;0;1;0;4.7.1;0.043308;0.002365
1;1;0;1;0;0;0;1;0;0;1;0;1;1;4.7.1;0.022949;0.003734
1;1;0;1;0;0;0;1;0;0;1;1;0;0;4.7.1;0.008630;0.004736
1;1;0;1;0;0;0;1;0;0;1;1;0;1;4.7.1;0.038448;0.003946
1;1;0;1;0;0;0;1;0;0;1;1;1;0;4.7.1;0.043285;0.004937
1;1;0;1;0;0;0;1;0;0;1;1;1;1;4.7.1;0.023629;0.005253
1;1;0;1;0;0;0;1;0;1;0;0;0;0;4.7.1;0.005818;0.003556
1;1;0;1;0;0;0;1;0;1;0;0;0;1;4.7.1;0.031196;0.003500
1;1;0;1;0;0;0;1;0;1;0;0;1;0;4.7.1;0.009909;0.003337
1;1;0;1;0;0;0;1;0;1;0;0;1;1;4.7.1;0.028319;0.001166
1;1;0;1;0;0;0;1;0;1;0;1;0;0;4.7.1;0.036120;0.002546
1;1;0;1;0;0;0;1;0;1;0;1;0;1;4.7.1;0.007165;0.002453
1;1;0;1;0;0;0;1;0;1;0;1;1;0;4.7.1;0.008284;0.003708
1;1;0;1;0;0;0;1;0;1;0;1;1;1;4.7.1;0.039679;0.003776
1;1;0;1;0;0;0;1;0;1;1;0;0;0;4.7.1;0.039368;0.003153
1;1;0;1;0;0;0;1;0;1;1;0;0;1;4.7.1;0.008502;0.005891
1;1;0;1;0;0;0;1;0;1;1;0;1;0;4.7.1;0.037596;0.004373
1;1;0;1;0;0;0;1;0;1;1;0;1;1;4.7.1;0.025763;0.006921
1;1;0;1;0;0;0;1;0;1;1;1;0;0;4.7.1;0.039303;0.004442
1;1;0;1;0;0;0;1;0;1;1;1;0;1;4.7.1;0.032211;0.003885
1;1;0;1;0;0;0;1;0;1;1;1;1;0;4.7.1;0.027842;0.003371
1;1;0;1;0;0;0;1;0;1;1;1;1;1;4.7.1;0.035793;0.003823
1;1;0;1;0;0;0;1;1;0;0;0;0;0;4.7.1;0.018706;0.005455
1;1;0;1;0;0;0;1;1;0;0;0;0;1;4.7.1;0.046635;0.006348
1;1;0;1;0;0;0;1;1;0;0;0;1;0;4.7.1;0.022652;0.004918
1;1;0;1;0;0;0;1;1;0;0;0;1;1;4.7.1;0.021274;0.003946
1;1;0;1;0;0;0;1;1;0;0;1;0;0;4.7.1;0.043237;0.004459
1;1;0;1;0;0;0;1;1;0;0;1;0;1;4.7.1;0.031610;0.007008
1;1;0;1;0;0;0;1;1;0;0;1;1;0;4.7.1;0.032609;0.005344
1;1;0;1;0;0;0;1;1;0;0;1;1;1;4.7.1;0.047974;0.003328
1;1;0;1;0;0;0;1;1;0;1;0;0;0;4.7.1;0.029135;0.002400
1;1;0;1;0;0;0;1;1;0;1;0;0;1;4.7.1;0.031537;0.005193
1;1;0;1;0;0;0;1;1;0;1;0;1;0;4.7.1;0.029769;0.003644
1;1;0;1;0;0;0;1;1;0;1;0;1;1;4.7.1;0.029168;0.003221
1;1;0;1;0;0;0;1;1;0;1;1;0;0;4.7.1;0.030157;0.002985
1;1;0;1;0;0;0;1;1;0;1;1;0;1;4.7.1;0.030640;0.002398
1;1;0;1;0;0;0;1;1;0;1;1;1;0;4.7.1;0.013189;0.007148
1;1;0;1;0;0;0;1;1;0;1;1;1;1;4.7.1;0.040950;0.006091
1;1;0;1;0;0;0;1;1;1;0;0;0;0;4.7.1;0.011103;0.004854
1;1;0;1;0;0;0;1;1;1;0;0;0;1;4.7.1;0.011680;0.007148
1;1;0;1;0;0;0;1;1;1;0;0;1;0;4.7.1;0.024667;0.004566
1;1;0;1;0;0;0;1;1;1;0;0;1;1;4.7.1;0.049674;0.005600
1;1;0;1;0;0;0;1;1;1;0;1;0;0;4.7.1;0.019612;0.006091
1;1;0;1;0;0;0;1;1;1;0;1;0;1;4.7.1;0.039754;0.006204
1;1;0;1;0;0;0;1;1;1;0;1;1;0;4.7.1;0.031863;0.004373
1;1;0;1;0;0;0;1;1;1;0;1;1;1;4.7.1;0.007747;0.003951
1;1;0;1;0;0;0;1;1;1;1;0;0;0;4.7.1;0.034414;0.005672
1;1;0;1;0;0;0;1;1;1;1;0;0;1;4.7.1;0.026615;0.002510
1;1;0;1;0;0;0;1;1;1;1;0;1;0;4.7.1;0.023694;0.002552
1;1;0;1;0;0;0;1;1;1;1;0;1;1;4.7.1;0.026587;0.001631
1;1;0;1;0;0;0;1;1;1;1;1;0;0;4.7.1;0.009649;0.005961
1;1;0;1;0;0;0;1;1;1;1;1;0;1;4.7.1;0.034252;0.004606
1;1;0;1;0;0;0;1;1;1;1;1;1;0;4.7.1;0.020834;0.005250
1;1;0;1;0;0;0;1;1;1;1;1;1;1;4.7.1;0.031901;0.004542
1;1;0;1;0;0;1;0;0;0;0;0;0;0;4.7.1;0.049969;0.003109
1;1;0;1;0;0;1;0;0;0;0;0;0;1;4.7.1;0.045032;0.003687
1;1;0;1;0;0;1;0;0;0;0;0;1;0;4.7.1;0.013265;0.003754
1;1;0;1;0;0;1;0;0;0;0;0;1;1;4.7.1;0.046372;0.002868
1;1;0;1;0;0;1;0;0;0;0;1;0;0;4.7.1;0.055403;0.002101
1;1;0;1;0;0;1;0;0;0;0;1;0;1;4.7.1;0.011576;0.002899
1;1;0;1;0;0;1;0;0;0;0;1;1;0;4.7.1;0.045191;0.002656
1;1;0;1;0;0;1;0;0;0;0;1;1;1;4.7.1;0.049168;0.005319
1;1;0;1;0;0;1;0;0;0;1;0;0;0;4.7.1;0.038940;0.001740
1;1;0;1;0;0;1;0;0;0;1;0;0;1;4.7.1;0.051405;0.001620
1;1;0;1;0;0;1;0;0;0;1;0;1;0;4.7.1;0.007799;0.002648
1;1;0;1;0;0;1;0;0;0;1;0;1;1;4.7.1;0.046779;0.002893
1;1;0;1;0;0;1;0;0;0;1;1;0;0;4.7.1;0.053287;0.001843
1;1;0;1;0;0;1;0;0;0;1;1;0;1;4.7.1;0.006174;0.003487
1;1;0;1;0;0;1;0;0;0;1;1;1;0;4.7.1;0.052644;0.002715
1;1;0;1;0;0;1;0;0;0;1;1;1;1;4.7.1;0.045088;0.003601
1;1;0;1;0;0;1;0;0;1;0;0;0;0;4.7.1;0.042490;0.003007
1;1;0;1;0;0;1;0;0;1;0;0;0;1;4.7.1;0.042575;0.005198
1;1;0;1;0;0;1;0;0;1;0;0;1;0;4.7.1;0.007568;0.003042
1;1;0;1;0;0;1;0;0;1;0;0;1;1;4.7.1;0.048989;0.002664
1;1;0;1;0;0;1;0;0;1;0;1;0;0;4.7.1;0.046562;0.002826
1;1;0;1;0;0;1;0;0;1;0;1;0;1;4.7.1;0.009348;0.001063
1;1;0;1;0;0;1;0;0;1;0;1;1;0;4.7.1;0.048412;0.003423
1;1;0;1;0;0;1;0;0;1;0;1;1;1;4.7.1;0.010688;0.003480
1;1;0;1;0;0;1;0;0;1;1;0;0;0;4.7.1;0.043623;0.001007
1;1;0;1;0;0;1;0;0;1;1;0;0;1;4.7.1;0.051816;0.003144
1;1;0;1;0;0;1;0;0;1;1;0;1;0;4.7.1;0.008587;0.002895
1;1;0;1;0;0;1;0;0;1;1;0;1;1;4.7.1;0.046536;0.002217
1;1;0;1;0;0;1;0;0;1;1;1;0;0;4.7.1;0.038567;0.003990
1;1;0;1;0;0;1;0;0;1;1;1;0;1;4.7.1;0.013879;0.004405
1;1;0;1;0;0;1;0;0;1;1;1;1;0;4.7.1;0.046621;0.004753
1;1;0;1;0;0;1;0;0;1;1;1;1;1;4.7.1;0.010840;0.002727
1;1;0;1;0;0;1;0;1;0;0;0;0;0;4.7.1;0.001975;0.004850
1;1;0;1;0;0;1;0;1;0;0;0;0;1;4.7.1;0.043989;0.004542
1;1;0;1;0;0;1;0;1;0;0;0;1;0;4.7.1;0.007796;0.001560
1;1;0;1;0;0;1;0;1;0;0;0;1;1;4.7.1;0.044427;0.003417
1;1;0;1;0;0;1;0;1;0;0;1;0;0;4.7.1;0.042043;0.003570
1;1;0;1;0;0;1;0;1;0;0;1;0;1;4.7.1;0.004209;0.004470
1;1;0;1;0;0;1;0;1;0;0;1;1;0;4.7.1;0.048332;0.001836
1;1;0;1;0;0;1;0;1;0;0;1;1;1;4.7.1;0.032952;0.002494
1;1;0;1;0;0;1;0;1;0;1;0;0;0;4.7.1;0.010185;0.003516
1;1;0;1;0;0;1;0;1;0;1;0;0;1;4.7.1;0.047658;0.003486
1;1;0;1;0;0;1;0;1;0;1;0;1;0;4.7.1;0.033926;0.003500
1;1;0;1;0;0;1;0;1;0;1;0;1;1;4.7.1;0.046919;0.004862
1;1;0;1;0;0;1;0;1;0;1;1;0;0;4.7.1;0.041298;0.001590
1;1;0;1;0;0;1;0;1;0;1;1;0;1;4.7.1;0.011079;0.001849
1;1;0;1;0;0;1;0;1;0;1;1;1;0;4.7.1;0.055364;0.004141
1;1;0;1;0;0;1;0;1;0;1;1;1;1;4.7.1;0.052163;0.001140
1;1;0;1;0;0;1;0;1;1;0;0;0;0;4.7.1;0.042469;0.003362
1;1;0;1;0;0;1;0;1;1;0;0;0;1;4.7.1;0.049588;0.003957
1;1;0;1;0;0;1;0;1;1;0;0;1;0;4.7.1;0.034832;0.003143
1;1;0;1;0;0;1;0;1;1;0;0;1;1;4.7.1;0.045297;0.003280
1;1;0;1;0;0;1;0;1;1;0;1;0;0;4.7.1;0.050444;0.003747
1;1;0;1;0;0;1;0;1;1;0;1;0;1;4.7.1;0.035746;0.003301
1;1;0;1;0;0;1;0;1;1;0;1;1;0;4.7.1;0.050316;0.002172
1;1;0;1;0;0;1;0;1;1;0;1;1;1;4.7.1;0.036123;0.003630
1;1;0;1;0;0;1;0;1;1;1;0;0;0;4.7.1;0.044902;0.003128
1;1;0;1;0;0;1;0;1;1;1;0;0;1;4.7.1;0.046615;0.002379
1;1;0;1;0;0;1;0;1;1;1;0;1;0;4.7.1;0.039217;0.002283
1;1;0;1;0;0;1;0;1;1;1;0;1;1;4.7.1;0.044165;0.002636
1;1;0;1;0;0;1;0;1;1;1;1;0;0;4.7.1;0.050953;0.004104
1;1;0;1;0;0;1;0;1;1;1;1;0;1;4.7.1;0.033888;0.004626
1;1;0;1;0;0;1;0;1;1;1;1;1;0;4.7.1;0.050098;0.002690
1;1;0;1;0;0;1;0;1;1;1;1;1;1;4.7.1;0.055488;0.001704
1;1;0;1;0;0;1;1;0;0;0;0;0;0;4.7.1;0.032039;0.006298
1;1;0;1;0;0;1;1;0;0;0;0;0;1;4.7.1;0.038273;0.005566
1;1;0;1;0;0;1;1;0;0;0;0;1;0;4.7.1;0.020633;0.002471
1;1;0;1;0;0;1;1;0;0;0;0;1;1;4.7.1;0.040549;0.002639
1;1;0;1;0;0;1;1;0;0;0;1;0;0;4.7.1;0.027259;0.005035
1;1;0;1;0;0;1;1;0;0;0;1;0;1;4.7.1;0.030574;0.004860
1;1;0;1;0;0;1;1;0;0;0;1;1;0;4.7.1;0.035954;0.004702
1;1;0;1;0;0;1;1;0;0;0;1;1;1;4.7.1;0.030222;0.002900
1;1;0;1;0;0;1;1;0;0;1;0;0;0;4.7.1;0.037119;0.004737
1;1;0;1;0;0;1;1;0;0;1;0;0;1;4.7.1;0.010123;0.004716
1;1;0;1;0;0;1;1;0;0;1;0;1;0;4.7.1;0.039547;0.003582
1;1;0;1;0;0;1;1;0;0;1;0;1;1;4.7.1;0.027374;0.003442
1;1;0;1;0;0;1;1;0;0;1;1;0;0;4.7.1;0.033702;0.004068
1;1;0;1;0;0;1;1;0;0;1;1;0;1;4.7.1;0.040803;0.004267
1;1;0;1;0;0;1;1;0;0;1;1;1;0;4.7.1;0.007694;0.003452
1;1;0;1;0;0;1;1;0;0;1;1;1;1;4.7.1;0.039002;0.005771
1;1;0;1;0;0;1;1;0;1;0;0;0;0;4.7.1;0.031684;0.004042
1;1;0;1;0;0;1;1;0;1;0;0;0;1;4.7.1;0.026202;0.001462
1;1;0;1;0;0;1;1;0;1;0;0;1;0;4.7.1;0.040514;0.002748
1;1;0;1;0;0;1;1;0;1;0;0;1;1;4.7.1;0.025452;0.002836
1;1;0;1;0;0;1;1;0;1;0;1;0;0;4.7.1;0.039417;0.002542
1;1;0;1;0;0;1;1;0;1;0;1;0;1;4.7.1;0.029854;0.002919
1;1;0;1;0;0;1;1;0;1;0;1;1;0;4.7.1;0.010344;0.004220
1;1;0;1;0;0;1;1;0;1;0;1;1;1;4.7.1;0.041156;0.005137
1;1;0;1;0;0;1;1;0;1;1;0;0;0;4.7.1;0.035263;0.004310
1;1;0;1;0;0;1;1;0;1;1;0;0;1;4.7.1;0.048816;0.004784
1;1;0;1;0;0;1;1;0;1;1;0;1;0;4.7.1;0.022717;0.005140
1;1;0;1;0;0;1;1;0;1;1;0;1;1;4.7.1;0.041897;0.003006
1;1;0;1;0;0;1;1;0;1;1;1;0;0;4.7.1;0.026519;0.004787
1;1;0;1;0;0;1;1;0;1;1;1;0;1;4.7.1;0.032101;0.001926
1;1;0;1;0;0;1;1;0;1;1;1;1;0;4.7.1;0.030208;0.003056
1;1;0;1;0;0;1;1;0;1;1;1;1;1;4.7.1;0.025280;0.002635
1;1;0;1;0;0;1;1;1;0;0;0;0;0;4.7.1;0.029283;0.004429
1;1;0;1;0;0;1;1;1;0;0;0;0;1;4.7.1;0.033009;0.004741
1;1;0;1;0;0;1;1;1;0;0;0;1;0;4.7.1;0.027666;0.003459
1;1;0;1;0;0;1;1;1;0;0;0;1;1;4.7.1;0.035059;0.003572
1;1;0;1;0;0;1;1;1;0;0;1;0;0;4.7.1;0.032067;0.002434
1;1;0;1;0;0;1;1;1;0;0;1;0;1;4.7.1;0.035228;0.004168
1;1;0;1;0;0;1;1;1;0;0;1;1;0;4.7.1;0.031710;0.005799
1;1;0;1;0;0;1;1;1;0;0;1;1;1;4.7.1;0.034947;0.003078
1;1;0;1;0;0;1;1;1;0;1;0;0;0;4.7.1;0.036074;0.006318
1;1;0;1;0;0;1;1;1;0;1;0;0;1;4.7.1;0.039562;0.005103
1;1;0;1;0;0;1;1;1;0;1;0;1;0;4.7.1;0.035482;0.004921
1;1;0;1;0;0;1;1;1;0;1;0;1;1;4.7.1;0.039528;0.007551
1;1;0;1;0;0;1;1;1;0;1;1;0;0;4.7.1;0.048061;0.004133
1;1;0;1;0;0;1;1;1;0;1;1;0;1;4.7.1;0.021049;0.007816
1;1;0;1;0;0;1;1;1;0;1;1;1;0;4.7.1;0.037886;0.004759
1;1;0;1;0;0;1;1;1;0;1;1;1;1;4.7.1;0.029706;0.005064
1;1;0;1;0;0;1;1;1;1;0;0;0;0;4.7.1;0.037609;0.005393
1;1;0;1;0;0;1;1;1;1;0;0;0;1;4.7.1;0.022311;0.004284
1;1;0;1;0;0;1;1;1;1;0;0;1;0;4.7.1;0.036963;0.006011
1;1;0;1;0;0;1;1;1;1;0;0;1;1;4.7.1;0.035793;0.009578
1;1;0;1;0;0;1;1;1;1;0;1;0;0;4.7.1;0.025298;0.002125
1;1;0;1;0;0;1;1;1;1;0;1;0;1;4.7.1;0.031840;0.005529
1;1;0;1;0;0;1;1;1;1;0;1;1;0;4.7.1;0.040581;0.003713
1;1;0;1;0;0;1;1;1;1;0;1;1;1;4.7.1;0.022248;0.005344
1;1;0;1;0;0;1;1;1;1;1;0;0;0;4.7.1;0.025437;0.004116
1;1;0;1;0;0;1;1;1;1;1;0;0;1;4.7.1;0.036785;0.004931
1;1;0;1;0;0;1;1;1;1;1;0;1;0;4.7.1;0.023817;0.005765
1;1;0;1;0;0;1;1;1;1;1;0;1;1;4.7.1;0.028428;0.005568
1;1;0;1;0;0;1;1;1;1;1;1;0;0;4.7.1;0.036618;0.006470
1;1;0;1;0;0;1;1;1;1;1;1;0;1;4.7.1;0.033685;0.002401
1;1;0;1;0;0;1;1;1;1;1;1;1;0;4.7.1;0.030909;0.007232
1;1;0;1;0;0;1;1;1;1;1;1;1;1;4.7.1;0.038149;0.005413
1;1;1;0;0;0;0;0;0;0;0;0;0;0;4.7.1;0.042215;0.005358
1;1;1;0;0;0;0;0;0;0;0;0;0;1;4.7.1;0.045494;0.010010
1;1;1;0;0;0;0;0;0;0;0;0;1;0;4.7.1;0.052823;0.007951
1;1;1;0;0;0;0;0;0;0;0;0;1;1;4.7.1;0.050192;0.006265
1;1;1;0;0;0;0;0;0;0;0;1;0;0;4.7.1;0.041460;0.010323
1;1;1;0;0;0;0;0;0;0;0;1;0;1;4.7.1;0.040444;0.005732
1;1;1;0;0;0;0;0;0;0;0;1;1;0;4.7.1;0.050511;0.006647
1;1;1;0;0;0;0;0;0;0;0;1;1;1;4.7.1;0.053847;0.004402
1;1;1;0;0;0;0;0;0;0;1;0;0;0;4.7.1;0.039893;0.007261
1;1;1;0;0;0;0;0;0;0;1;0;0;1;4.7.1;0.046370;0.003484
1;1;1;0;0;0;0;0;0;0;1;0;1;0;4.7.1;0.050921;0.003501
1;1;1;0;0;0;0;0;0;0;1;0;1;1;4.7.1;0.053211;0.004742
1;1;1;0;0;0;0;0;0;0;1;1;0;0;4.7.1;0.005104;0.006859
1;1;1;0;0;0;0;0;0;0;1;1;0;1;4.7.1;0.050226;0.002353
1;1;1;0;0;0;0;0;0;0;1;1;1;0;4.7.1;0.042979;0.008641
1;1;1;0;0;0;0;0;0;0;1;1;1;1;4.7.1;0.043155;0.004805
1;1;1;0;0;0;0;0;0;1;0;0;0;0;4.7.1;0.050495;0.006749
1;1;1;0;0;0;0;0;0;1;0;0;0;1;4.7.1;0.039877;0.003138
1;1;1;0;0;0;0;0;0;1;0;0;1;0;4.7.1;0.053345;0.007476
1;1;1;0;0;0;0;0;0;1;0;0;1;1;4.7.1;0.053895;0.005294
1;1;1;0;0;0;0;0;0;1;0;1;0;0;4.7.1;0.042105;0.004966
