,performance,revision
68825,9.216,1.3
68826,35.122,1.3
68827,26.666,1.3
68828,23.336,1.3
68829,16.29,1.3
68830,18.148,1.3
68831,12.31,1.3
68832,218.81,1.3
68833,107.62,1.3
68834,110.7,1.3
68835,55.176,1.3
68836,74.046,1.3
68837,36.81,1.3
68838,31.516,1.3
68839,27.936,1.3
68840,52.4,1.3
68841,89.826,1.3
68842,79.1,1.3
68843,82.042,1.3
68844,37.172,1.3
68845,39.476,1.3
68846,32.548,1.3
68847,29.19,1.3
68848,23.754,1.3
68849,20.994,1.3
68850,36.062,1.3
68851,18.502,1.3
68852,19.188,1.3
68853,10.22,1.3
68854,13.376,1.3
68855,7.194,1.3
68856,11.356,1.3
68857,8.66,1.3
68858,7.036,1.3
68859,5.23,1.3
68860,5.306,1.3
68861,3.944,1.3
68862,16.53,1.3
68863,11.202,1.3
68864,13.174,1.3
68865,8.234,1.3
68866,10.93,1.3
68867,6.638,1.3
68868,105.406,1.3
68869,52.618,1.3
68870,53.3,1.3
68871,26.14,1.3
68872,35.372,1.3
68873,17.514,1.3
68874,29.572,1.3
68875,20.306,1.3
68876,17.29,1.3
68877,11.62,1.3
68878,12.732,1.3
68879,8.572,1.3
68880,35.112,1.3
68881,23.03,1.3
68882,23.262,1.3
68883,14.608,1.3
68884,18.028,1.3
68885,11.064,1.3
68886,218.462,1.3
68887,107.538,1.3
68888,110.786,1.3
68889,55.226,1.3
68890,74.092,1.3
68891,36.552,1.3
68892,31.706,1.3
68893,22.784,1.3
68894,52.336,1.3
68895,66.346,1.3
68896,79.138,1.3
68897,58.304,1.3
68898,37.164,1.3
68899,25.642,1.3
68900,32.706,1.3
68901,19.944,1.3
68902,23.68,1.3
68903,14.366,1.3
68904,36.194,1.3
68905,18.612,1.3
68906,19.208,1.3
68907,10.212,1.3
68908,13.364,1.3
68909,7.232,1.3
68910,11.386,1.3
68911,9.726,1.3
68912,7.102,1.3
68913,5.91,1.3
68914,5.308,1.3
68915,4.396,1.3
68916,16.684,1.3
68917,14.474,1.3
68918,13.18,1.3
68919,9.692,1.3
68920,10.94,1.3
68921,7.578,1.3
68922,105.55,1.3
68923,52.3,1.3
68924,53.224,1.3
68925,26.198,1.3
68926,35.392,1.3
68927,17.592,1.3
68928,29.548,1.3
68929,21.82,1.3
68930,17.238,1.3
68931,12.682,1.3
68932,12.792,1.3
68933,9.204,1.3
68934,35.086,1.3
68935,26.646,1.3
68936,23.428,1.3
68937,16.238,1.3
68938,18.13,1.3
68939,12.286,1.3
68940,218.716,1.3
68941,107.444,1.3
68942,110.776,1.3
68943,55.14,1.3
68944,73.946,1.3
68945,36.646,1.3
68946,31.766,1.3
68947,27.858,1.3
68948,52.344,1.3
68949,89.662,1.3
68950,79.004,1.3
68951,81.986,1.3
68952,37.086,1.3
68953,39.624,1.3
68954,32.578,1.3
68955,29.214,1.3
68956,23.934,1.3
68957,21.034,1.3
68958,36.204,1.3
68959,18.492,1.3
68960,19.202,1.3
68961,10.144,1.3
68962,13.318,1.3
68963,7.168,1.3
68964,11.478,1.3
68965,8.682,1.3
68966,7.088,1.3
68967,5.226,1.3
68968,5.286,1.3
68969,3.928,1.3
68970,16.622,1.3
68971,11.152,1.3
68972,13.246,1.3
68973,8.276,1.3
68974,11.012,1.3
68975,6.658,1.3
68976,105.56,1.3
68977,52.47,1.3
68978,53.212,1.3
68979,26.232,1.3
68980,35.534,1.3
68981,17.504,1.3
68982,29.646,1.3
68983,20.188,1.3
68984,17.342,1.3
68985,11.654,1.3
68986,12.832,1.3
68987,8.566,1.3
68988,35.16,1.3
68989,23.052,1.3
68990,23.31,1.3
68991,14.568,1.3
68992,18.072,1.3
68993,11.044,1.3
68994,218.762,1.3
68995,107.42,1.3
68996,110.844,1.3
68997,55.122,1.3
68998,73.942,1.3
68999,36.658,1.3
69000,31.66,1.3
69001,22.894,1.3
69002,52.328,1.3
69003,66.614,1.3
69004,79.156,1.3
69005,58.416,1.3
69006,37.252,1.3
69007,25.578,1.3
69008,32.73,1.3
69009,19.978,1.3
69010,23.8,1.3
69011,14.32,1.3
69012,28.968,1.3
69013,14.864,1.3
69014,15.638,1.3
69015,8.34,1.3
69016,10.9,1.3
69017,5.962,1.3
69018,11.29,1.3
69019,9.77,1.3
69020,7.068,1.3
69021,5.906,1.3
69022,5.248,1.3
69023,4.436,1.3
69024,16.56,1.3
69025,14.488,1.3
69026,13.252,1.3
69027,9.244,1.3
69028,9.382,1.3
69029,6.932,1.3
69030,80.89,1.3
69031,40.318,1.3
69032,41.026,1.3
69033,20.29,1.3
69034,27.212,1.3
69035,13.338,1.3
69036,29.442,1.3
69037,21.906,1.3
69038,17.236,1.3
69039,12.672,1.3
69040,12.828,1.3
69041,9.252,1.3
69042,35.1,1.3
69043,26.712,1.3
69044,23.37,1.3
69045,15.906,1.3
69046,16.41,1.3
69047,11.562,1.3
69048,162.662,1.3
69049,79.856,1.3
69050,81.064,1.3
69051,41.304,1.3
69052,55.122,1.3
69053,27.186,1.3
69054,31.748,1.3
69055,27.94,1.3
69056,41.062,1.3
69057,59.118,1.3
69058,79.338,1.3
69059,84.456,1.3
69060,37.078,1.3
69061,39.67,1.3
69062,32.892,1.3
69063,27.55,1.3
69064,22.27,1.3
69065,19.932,1.3
69066,28.692,1.3
69067,14.844,1.3
69068,15.58,1.3
69069,8.23,1.3
69070,10.904,1.3
69071,5.84,1.3
69072,11.304,1.3
69073,8.614,1.3
69074,6.988,1.3
69075,5.198,1.3
69076,5.332,1.3
69077,3.884,1.3
69078,16.474,1.3
69079,11.128,1.3
69080,13.186,1.3
69081,8.22,1.3
69082,9.446,1.3
69083,5.942,1.3
69084,80.836,1.3
69085,40.32,1.3
69086,40.846,1.3
69087,20.26,1.3
69088,27.178,1.3
69089,13.298,1.3
69090,29.68,1.3
69091,20.23,1.3
69092,17.2,1.3
69093,11.694,1.3
69094,12.802,1.3
69095,8.514,1.3
69096,35.094,1.3
69097,22.97,1.3
69098,23.306,1.3
69099,14.65,1.3
69100,16.354,1.3
69101,10.356,1.3
69102,162.544,1.3
69103,79.792,1.3
69104,80.82,1.3
69105,41.292,1.3
69106,55.034,1.3
69107,27.128,1.3
69108,31.562,1.3
69109,22.768,1.3
69110,41.042,1.3
69111,44.284,1.3
69112,79.472,1.3
69113,59.834,1.3
69114,37.052,1.3
69115,25.532,1.3
69116,32.764,1.3
69117,20.062,1.3
69118,22.26,1.3
69119,13.784,1.3
69120,36.09,1.3
69121,18.812,1.3
69122,19.2,1.3
69123,10.214,1.3
69124,13.35,1.3
69125,7.318,1.3
69126,11.386,1.3
69127,9.754,1.3
69128,7.042,1.3
69129,5.878,1.3
69130,5.302,1.3
69131,4.468,1.3
69132,16.536,1.3
69133,14.428,1.3
69134,13.236,1.3
69135,9.612,1.3
69136,10.922,1.3
69137,7.618,1.3
69138,105.696,1.3
69139,52.312,1.3
69140,53.248,1.3
69141,26.334,1.3
69142,35.328,1.3
69143,17.508,1.3
69144,29.566,1.3
69145,21.916,1.3
69146,17.298,1.3
69147,12.712,1.3
69148,12.814,1.3
69149,9.234,1.3
69150,35.122,1.3
69151,26.758,1.3
69152,23.316,1.3
69153,16.28,1.3
69154,18.058,1.3
69155,12.354,1.3
69156,218.348,1.3
69157,107.826,1.3
69158,110.77,1.3
69159,55.264,1.3
69160,74.082,1.3
69161,36.59,1.3
69162,31.824,1.3
69163,27.95,1.3
69164,52.374,1.3
69165,89.874,1.3
69166,79.204,1.3
69167,82.082,1.3
69168,37.16,1.3
69169,39.578,1.3
69170,32.564,1.3
69171,29.1,1.3
69172,23.768,1.3
69173,21.076,1.3
69174,36.204,1.3
69175,18.532,1.3
69176,19.174,1.3
69177,10.178,1.3
69178,13.348,1.3
69179,7.254,1.3
69180,11.358,1.3
69181,8.53,1.3
69182,7.076,1.3
69183,5.254,1.3
69184,5.292,1.3
69185,3.898,1.3
69186,16.646,1.3
69187,11.166,1.3
69188,13.264,1.3
69189,8.23,1.3
69190,11.002,1.3
69191,6.662,1.3
69192,105.36,1.3
69193,52.544,1.3
69194,53.188,1.3
69195,26.248,1.3
69196,35.414,1.3
69197,17.484,1.3
69198,29.7,1.3
69199,20.428,1.3
69200,17.266,1.3
69201,11.672,1.3
69202,12.784,1.3
69203,8.518,1.3
69204,35.184,1.3
69205,22.986,1.3
69206,23.264,1.3
69207,14.572,1.3
69208,18.158,1.3
69209,11.154,1.3
69210,218.628,1.3
69211,107.46,1.3
69212,110.608,1.3
69213,55.104,1.3
69214,74.0,1.3
69215,36.678,1.3
69216,31.69,1.3
69217,22.904,1.3
69218,52.228,1.3
69219,66.436,1.3
69220,79.102,1.3
69221,58.518,1.3
69222,37.162,1.3
69223,25.704,1.3
69224,32.668,1.3
69225,19.944,1.3
69226,23.754,1.3
69227,14.352,1.3
69228,36.188,1.3
69229,18.574,1.3
69230,19.206,1.3
69231,10.238,1.3
69232,13.434,1.3
69233,7.228,1.3
69234,11.3,1.3
69235,9.77,1.3
69236,7.096,1.3
69237,5.91,1.3
69238,5.286,1.3
69239,4.446,1.3
69240,16.566,1.3
69241,14.422,1.3
69242,13.304,1.3
69243,9.68,1.3
69244,10.95,1.3
69245,7.632,1.3
69246,105.59,1.3
69247,53.022,1.3
69248,53.182,1.3
69249,26.204,1.3
69250,35.406,1.3
69251,17.534,1.3
69252,29.68,1.3
69253,21.852,1.3
69254,17.28,1.3
69255,12.628,1.3
69256,12.822,1.3
69257,9.112,1.3
69258,35.116,1.3
69259,26.636,1.3
69260,23.362,1.3
69261,16.24,1.3
69262,18.01,1.3
69263,12.354,1.3
69264,218.7,1.3
69265,107.594,1.3
69266,110.748,1.3
69267,55.276,1.3
69268,74.122,1.3
69269,36.686,1.3
69270,31.56,1.3
69271,27.964,1.3
69272,52.262,1.3
69273,89.586,1.3
69274,79.032,1.3
69275,81.904,1.3
69276,37.214,1.3
69277,39.52,1.3
69278,32.694,1.3
69279,29.18,1.3
69280,23.766,1.3
69281,21.02,1.3
69282,36.18,1.3
69283,18.458,1.3
69284,19.246,1.3
69285,10.178,1.3
69286,13.374,1.3
69287,7.194,1.3
69288,11.386,1.3
69289,8.684,1.3
69290,7.032,1.3
69291,5.25,1.3
69292,5.286,1.3
69293,3.912,1.3
69294,16.582,1.3
69295,11.08,1.3
69296,13.226,1.3
69297,8.208,1.3
69298,10.972,1.3
69299,6.658,1.3
69300,105.658,1.3
69301,52.454,1.3
69302,53.584,1.3
69303,26.208,1.3
69304,35.302,1.3
69305,17.48,1.3
69306,29.546,1.3
69307,20.232,1.3
69308,17.298,1.3
69309,11.676,1.3
69310,12.798,1.3
69311,8.506,1.3
69312,35.252,1.3
69313,23.09,1.3
69314,23.286,1.3
69315,14.572,1.3
69316,18.074,1.3
69317,11.07,1.3
69318,218.954,1.3
69319,107.544,1.3
69320,110.58,1.3
69321,55.216,1.3
69322,74.088,1.3
69323,36.646,1.3
69324,31.798,1.3
69325,22.74,1.3
69326,52.44,1.3
69327,66.558,1.3
69328,79.222,1.3
69329,58.222,1.3
69330,37.162,1.3
69331,25.612,1.3
69332,32.586,1.3
69333,19.89,1.3
69334,23.762,1.3
69335,14.384,1.3
69336,28.764,1.3
69337,14.882,1.3
69338,15.562,1.3
69339,8.306,1.3
69340,10.822,1.3
69341,5.896,1.3
69342,11.358,1.3
69343,9.71,1.3
69344,7.024,1.3
69345,5.864,1.3
69346,5.312,1.3
69347,4.452,1.3
69348,16.512,1.3
69349,14.336,1.3
69350,13.254,1.3
69351,9.218,1.3
69352,9.364,1.3
69353,6.86,1.3
69354,80.868,1.3
69355,40.432,1.3
69356,40.962,1.3
69357,20.294,1.3
69358,27.16,1.3
69359,13.39,1.3
69360,29.606,1.3
69361,21.882,1.3
69362,17.216,1.3
69363,12.772,1.3
69364,12.762,1.3
69365,9.166,1.3
69366,35.134,1.3
69367,26.658,1.3
69368,23.314,1.3
69369,15.826,1.3
69370,16.356,1.3
69371,11.642,1.3
69372,162.438,1.3
69373,79.846,1.3
69374,81.028,1.3
69375,41.218,1.3
69376,55.166,1.3
69377,27.224,1.3
69378,31.522,1.3
69379,27.966,1.3
69380,41.172,1.3
69381,59.054,1.3
69382,79.374,1.3
69383,84.326,1.3
69384,37.108,1.3
69385,39.612,1.3
69386,32.84,1.3
69387,27.556,1.3
69388,22.23,1.3
69389,20.022,1.3
69390,28.774,1.3
69391,14.736,1.3
69392,15.53,1.3
69393,8.256,1.3
69394,10.892,1.3
69395,5.882,1.3
69396,11.308,1.3
69397,8.582,1.3
69398,7.058,1.3
69399,5.266,1.3
69400,5.252,1.3
69401,3.856,1.3
69402,16.514,1.3
69403,11.084,1.3
69404,13.198,1.3
69405,8.162,1.3
69406,9.392,1.3
69407,5.968,1.3
69408,80.824,1.3
69409,40.148,1.3
69410,40.902,1.3
69411,20.32,1.3
69412,27.334,1.3
69413,13.28,1.3
69414,29.672,1.3
69415,20.322,1.3
69416,17.296,1.3
69417,11.62,1.3
69418,12.84,1.3
69419,8.542,1.3
69420,35.228,1.3
69421,22.898,1.3
69422,23.344,1.3
69423,14.558,1.3
69424,16.432,1.3
69425,10.444,1.3
69426,162.682,1.3
69427,79.83,1.3
69428,80.982,1.3
69429,41.28,1.3
69430,55.05,1.3
69431,27.234,1.3
69432,31.602,1.3
69433,22.806,1.3
69434,40.964,1.3
69435,44.416,1.3
69436,79.32,1.3
69437,59.872,1.3
69438,37.138,1.3
69439,25.5,1.3
69440,32.79,1.3
69441,20.034,1.3
69442,22.204,1.3
69443,13.766,1.3
69444,36.186,1.3
69445,18.52,1.3
69446,19.248,1.3
69447,10.25,1.3
69448,13.342,1.3
69449,7.252,1.3
69450,11.338,1.3
69451,9.798,1.3
69452,7.056,1.3
69453,5.888,1.3
69454,5.292,1.3
69455,4.456,1.3
69456,16.552,1.3
69457,14.408,1.3
69458,13.198,1.3
69459,9.7,1.3
69460,10.938,1.3
69461,7.652,1.3
69462,105.544,1.3
69463,52.43,1.3
69464,53.108,1.3
69465,26.208,1.3
69466,35.212,1.3
69467,17.57,1.3
69468,29.752,1.3
69469,21.816,1.3
69470,17.334,1.3
69471,12.696,1.3
69472,12.764,1.3
69473,9.192,1.3
69474,35.078,1.3
69475,26.826,1.3
69476,23.22,1.3
69477,16.206,1.3
69478,18.042,1.3
69479,12.274,1.3
69480,218.696,1.3
69481,107.478,1.3
69482,110.6,1.3
69483,55.16,1.3
69484,74.014,1.3
69485,36.72,1.3
69486,31.622,1.3
69487,27.946,1.3
69488,52.28,1.3
69489,89.57,1.3
69490,79.122,1.3
69491,82.052,1.3
69492,37.07,1.3
69493,39.692,1.3
69494,32.672,1.3
69495,29.312,1.3
69496,23.734,1.3
69497,21.004,1.3
69498,36.158,1.3
69499,18.584,1.3
69500,19.22,1.3
69501,10.176,1.3
69502,13.394,1.3
69503,7.18,1.3
69504,11.436,1.3
69505,8.646,1.3
69506,7.052,1.3
69507,5.244,1.3
69508,5.27,1.3
69509,3.932,1.3
69510,16.58,1.3
69511,11.186,1.3
69512,13.194,1.3
69513,8.254,1.3
69514,10.994,1.3
69515,6.634,1.3
69516,105.714,1.3
69517,52.454,1.3
69518,53.218,1.3
69519,26.208,1.3
69520,35.42,1.3
69521,17.38,1.3
69522,29.71,1.3
69523,20.248,1.3
69524,17.216,1.3
69525,11.67,1.3
69526,12.792,1.3
69527,8.526,1.3
69528,35.208,1.3
69529,22.974,1.3
69530,23.248,1.3
69531,14.616,1.3
69532,18.01,1.3
69533,11.118,1.3
69534,218.458,1.3
69535,107.654,1.3
69536,110.782,1.3
69537,55.174,1.3
69538,74.008,1.3
69539,36.698,1.3
69540,31.722,1.3
69541,22.906,1.3
69542,52.356,1.3
69543,66.588,1.3
69544,78.984,1.3
69545,58.236,1.3
69546,37.13,1.3
69547,25.708,1.3
69548,32.712,1.3
69549,19.936,1.3
69550,23.834,1.3
69551,14.41,1.3
69552,36.364,1.3
69553,18.632,1.3
69554,19.23,1.3
69555,10.168,1.3
69556,13.348,1.3
69557,7.25,1.3
69558,11.448,1.3
69559,9.716,1.3
69560,7.054,1.3
69561,5.954,1.3
69562,5.292,1.3
69563,4.468,1.3
69564,16.558,1.3
69565,14.46,1.3
69566,13.228,1.3
69567,9.616,1.3
69568,10.93,1.3
69569,7.594,1.3
69570,105.526,1.3
69571,52.35,1.3
69572,53.016,1.3
69573,26.12,1.3
69574,35.224,1.3
69575,17.572,1.3
69576,29.652,1.3
69577,21.962,1.3
69578,17.372,1.3
69579,12.71,1.3
69580,12.792,1.3
69581,9.188,1.3
69582,35.11,1.3
69583,26.766,1.3
69584,23.304,1.3
69585,16.21,1.3
69586,18.18,1.3
69587,12.34,1.3
69588,218.478,1.3
69589,107.7,1.3
69590,110.758,1.3
69591,55.258,1.3
69592,73.866,1.3
69593,36.656,1.3
69594,31.71,1.3
69595,27.934,1.3
69596,52.35,1.3
69597,89.628,1.3
69598,78.926,1.3
69599,81.804,1.3
69600,37.148,1.3
69601,39.63,1.3
69602,32.766,1.3
69603,29.08,1.3
69604,23.734,1.3
69605,21.144,1.3
69606,36.118,1.3
69607,18.55,1.3
69608,19.194,1.3
69609,10.12,1.3
69610,13.394,1.3
69611,7.152,1.3
69612,11.374,1.3
69613,8.686,1.3
69614,7.062,1.3
69615,5.19,1.3
69616,5.282,1.3
69617,3.866,1.3
69618,16.606,1.3
69619,11.154,1.3
69620,13.212,1.3
69621,8.216,1.3
69622,10.952,1.3
69623,6.664,1.3
69624,105.744,1.3
69625,52.286,1.3
69626,53.102,1.3
69627,26.226,1.3
69628,35.308,1.3
69629,17.426,1.3
69630,29.73,1.3
69631,20.372,1.3
69632,17.302,1.3
69633,11.692,1.3
69634,12.822,1.3
69635,8.514,1.3
69636,35.186,1.3
69637,23.086,1.3
69638,23.268,1.3
69639,14.604,1.3
69640,18.1,1.3
69641,11.046,1.3
69642,218.636,1.3
69643,107.34,1.3
69644,110.622,1.3
69645,55.178,1.3
69646,73.928,1.3
69647,36.65,1.3
69648,31.61,1.3
69649,22.924,1.3
69650,52.324,1.3
69651,66.518,1.3
69652,79.252,1.3
69653,58.322,1.3
69654,37.254,1.3
69655,25.564,1.3
69656,32.758,1.3
69657,19.904,1.3
69658,23.792,1.3
69659,14.368,1.3
69660,28.762,1.3
69661,14.82,1.3
69662,15.59,1.3
69663,8.314,1.3
69664,10.814,1.3
69665,5.888,1.3
69666,11.28,1.3
69667,9.788,1.3
69668,7.048,1.3
69669,5.91,1.3
69670,5.248,1.3
69671,4.472,1.3
69672,16.546,1.3
69673,14.406,1.3
69674,13.224,1.3
69675,9.234,1.3
69676,9.418,1.3
69677,6.894,1.3
69678,80.858,1.3
69679,40.256,1.3
69680,41.136,1.3
69681,20.364,1.3
69682,27.232,1.3
69683,13.314,1.3
69684,29.7,1.3
69685,21.846,1.3
69686,17.314,1.3
69687,12.69,1.3
69688,12.752,1.3
69689,9.228,1.3
69690,35.14,1.3
69691,26.794,1.3
69692,23.324,1.3
69693,15.846,1.3
69694,16.434,1.3
69695,11.576,1.3
69696,162.434,1.3
69697,79.82,1.3
69698,80.964,1.3
69699,41.35,1.3
69700,55.154,1.3
69701,27.216,1.3
69702,31.636,1.3
69703,27.964,1.3
69704,41.17,1.3
69705,58.984,1.3
69706,79.308,1.3
69707,84.386,1.3
69708,37.232,1.3
69709,39.538,1.3
69710,32.812,1.3
69711,27.706,1.3
69712,22.256,1.3
69713,20.004,1.3
69714,28.94,1.3
69715,14.874,1.3
69716,15.512,1.3
69717,8.348,1.3
69718,10.848,1.3
69719,5.886,1.3
69720,11.314,1.3
69721,9.794,1.3
69722,7.032,1.3
69723,5.93,1.3
69724,5.294,1.3
69725,4.49,1.3
69726,16.5,1.3
69727,14.632,1.3
69728,13.2,1.3
69729,9.222,1.3
69730,9.342,1.3
69731,6.902,1.3
69732,81.106,1.3
69733,40.266,1.3
69734,41.046,1.3
69735,20.434,1.3
69736,27.252,1.3
69737,13.352,1.3
69738,29.64,1.3
69739,21.82,1.3
69740,17.228,1.3
69741,12.698,1.3
69742,12.746,1.3
69743,9.2,1.3
69744,35.018,1.3
69745,26.812,1.3
69746,23.354,1.3
69747,15.862,1.3
69748,16.496,1.3
69749,11.602,1.3
69750,162.426,1.3
69751,80.062,1.3
69752,80.934,1.3
69753,41.386,1.3
69754,55.102,1.3
69755,27.176,1.3
69756,31.652,1.3
69757,27.896,1.3
69758,41.082,1.3
69759,59.034,1.3
69760,79.366,1.3
69761,84.344,1.3
69762,37.056,1.3
69763,39.62,1.3
69764,32.786,1.3
69765,27.582,1.3
69766,22.39,1.3
69767,19.926,1.3
69768,28.736,1.3
69769,14.832,1.3
69770,15.564,1.3
69771,8.212,1.3
69772,10.854,1.3
69773,5.846,1.3
69774,11.296,1.3
69775,8.69,1.3
69776,7.002,1.3
69777,5.23,1.3
69778,5.272,1.3
69779,3.876,1.3
69780,16.592,1.3
69781,11.166,1.3
69782,13.194,1.3
69783,8.162,1.3
69784,9.404,1.3
69785,5.982,1.3
69786,81.016,1.3
69787,40.244,1.3
69788,40.964,1.3
69789,20.294,1.3
69790,27.302,1.3
69791,13.24,1.3
69792,29.612,1.3
69793,20.246,1.3
69794,17.312,1.3
69795,11.594,1.3
69796,12.8,1.3
69797,8.508,1.3
69798,35.092,1.3
69799,23.124,1.3
69800,23.316,1.3
69801,14.574,1.3
69802,16.418,1.3
69803,10.446,1.3
69804,162.732,1.3
69805,79.79,1.3
69806,81.022,1.3
69807,41.218,1.3
69808,55.078,1.3
69809,27.216,1.3
69810,31.548,1.3
69811,22.722,1.3
69812,41.106,1.3
69813,44.366,1.3
69814,79.316,1.3
69815,59.812,1.3
69816,37.084,1.3
69817,25.508,1.3
69818,32.76,1.3
69819,20.048,1.3
69820,22.232,1.3
69821,13.74,1.3
69822,28.876,1.3
69823,14.768,1.3
69824,15.492,1.3
69825,8.266,1.3
69826,10.834,1.3
69827,5.862,1.3
69828,11.288,1.3
69829,8.636,1.3
69830,7.034,1.3
69831,5.204,1.3
69832,5.284,1.3
69833,3.93,1.3
69834,16.504,1.3
69835,11.166,1.3
69836,13.2,1.3
69837,8.186,1.3
69838,9.37,1.3
69839,5.922,1.3
69840,81.218,1.3
69841,40.19,1.3
69842,41.198,1.3
69843,20.272,1.3
69844,27.398,1.3
69845,13.368,1.3
69846,29.608,1.3
69847,20.304,1.3
69848,17.272,1.3
69849,11.64,1.3
69850,12.848,1.3
69851,8.516,1.3
69852,35.13,1.3
69853,23.01,1.3
69854,23.304,1.3
69855,14.522,1.3
69856,16.464,1.3
69857,10.402,1.3
69858,162.696,1.3
69859,79.838,1.3
69860,81.09,1.3
69861,41.336,1.3
69862,55.072,1.3
69863,27.156,1.3
69864,31.522,1.3
69865,22.856,1.3
69866,41.054,1.3
69867,44.422,1.3
69868,79.256,1.3
69869,59.846,1.3
69870,36.992,1.3
69871,25.464,1.3
69872,32.828,1.3
69873,20.06,1.3
69874,22.222,1.3
69875,13.856,1.3
69876,36.114,1.3
69877,18.686,1.3
69878,19.27,1.3
69879,10.166,1.3
69880,13.374,1.3
69881,7.24,1.3
69882,11.384,1.3
69883,9.756,1.3
69884,7.022,1.3
69885,5.854,1.3
69886,5.282,1.3
69887,4.4,1.3
69888,16.632,1.3
69889,14.398,1.3
69890,13.23,1.3
69891,9.67,1.3
69892,10.924,1.3
69893,7.608,1.3
69894,105.698,1.3
69895,52.692,1.3
69896,53.116,1.3
69897,26.19,1.3
69898,35.266,1.3
69899,17.55,1.3
69900,29.636,1.3
69901,21.88,1.3
69902,17.294,1.3
69903,12.746,1.3
69904,12.836,1.3
69905,9.158,1.3
69906,35.146,1.3
69907,26.616,1.3
69908,23.238,1.3
69909,16.302,1.3
69910,18.052,1.3
69911,12.296,1.3
69912,218.538,1.3
69913,107.382,1.3
69914,110.608,1.3
69915,55.062,1.3
69916,73.966,1.3
69917,36.686,1.3
69918,31.57,1.3
69919,27.85,1.3
69920,52.224,1.3
69921,89.616,1.3
69922,79.066,1.3
69923,82.044,1.3
69924,37.258,1.3
69925,39.42,1.3
69926,32.632,1.3
69927,29.204,1.3
69928,23.806,1.3
69929,21.018,1.3
69930,36.14,1.3
69931,18.514,1.3
69932,19.212,1.3
69933,10.252,1.3
69934,13.336,1.3
69935,7.238,1.3
69936,11.372,1.3
69937,9.724,1.3
69938,7.084,1.3
69939,5.926,1.3
69940,5.316,1.3
69941,4.464,1.3
69942,16.514,1.3
69943,14.394,1.3
69944,13.286,1.3
69945,9.718,1.3
69946,10.902,1.3
69947,7.636,1.3
69948,105.394,1.3
69949,52.554,1.3
69950,53.294,1.3
69951,26.278,1.3
69952,35.502,1.3
69953,17.536,1.3
69954,29.714,1.3
69955,21.9,1.3
69956,17.344,1.3
69957,12.744,1.3
69958,12.832,1.3
69959,9.212,1.3
69960,35.282,1.3
69961,26.742,1.3
69962,23.298,1.3
69963,16.266,1.3
69964,18.144,1.3
69965,12.278,1.3
69966,218.78,1.3
69967,107.462,1.3
69968,110.42,1.3
69969,55.272,1.3
69970,74.072,1.3
69971,36.646,1.3
69972,31.768,1.3
69973,27.884,1.3
69974,52.298,1.3
69975,89.76,1.3
69976,79.142,1.3
69977,82.076,1.3
69978,37.118,1.3
69979,39.616,1.3
69980,32.624,1.3
69981,29.054,1.3
69982,23.738,1.3
69983,21.05,1.3
69984,36.236,1.3
69985,18.406,1.3
69986,19.286,1.3
69987,10.184,1.3
69988,13.446,1.3
69989,7.218,1.3
69990,11.35,1.3
69991,8.6,1.3
69992,7.012,1.3
69993,5.24,1.3
69994,5.322,1.3
69995,3.912,1.3
69996,16.594,1.3
69997,11.132,1.3
69998,13.274,1.3
69999,8.252,1.3
70000,10.942,1.3
70001,6.642,1.3
70002,105.792,1.3
70003,52.444,1.3
70004,53.282,1.3
70005,26.064,1.3
70006,35.434,1.3
70007,17.542,1.3
70008,29.63,1.3
70009,20.278,1.3
70010,17.27,1.3
70011,11.662,1.3
70012,12.84,1.3
70013,8.552,1.3
70014,35.104,1.3
70015,23.03,1.3
70016,23.328,1.3
70017,14.596,1.3
70018,18.136,1.3
70019,11.13,1.3
70020,218.368,1.3
70021,107.532,1.3
70022,110.72,1.3
70023,55.298,1.3
70024,74.148,1.3
70025,36.58,1.3
70026,31.672,1.3
70027,22.78,1.3
70028,52.258,1.3
70029,66.44,1.3
70030,79.104,1.3
70031,58.34,1.3
70032,37.218,1.3
70033,25.486,1.3
70034,32.632,1.3
70035,19.958,1.3
70036,23.71,1.3
70037,14.42,1.3
70038,36.248,1.3
70039,18.496,1.3
70040,19.29,1.3
70041,10.134,1.3
70042,13.514,1.3
70043,7.202,1.3
70044,11.43,1.3
70045,8.616,1.3
70046,7.06,1.3
70047,5.236,1.3
70048,5.316,1.3
70049,3.902,1.3
70050,16.592,1.3
70051,11.16,1.3
70052,13.258,1.3
70053,8.246,1.3
70054,10.966,1.3
70055,6.654,1.3
70056,105.514,1.3
70057,52.16,1.3
70058,53.424,1.3
70059,26.234,1.3
70060,35.388,1.3
70061,17.472,1.3
70062,29.648,1.3
70063,20.27,1.3
70064,17.41,1.3
70065,11.672,1.3
70066,12.81,1.3
70067,8.512,1.3
70068,35.26,1.3
70069,23.07,1.3
70070,23.278,1.3
70071,14.58,1.3
70072,18.13,1.3
70073,11.128,1.3
70074,218.772,1.3
70075,107.346,1.3
70076,110.68,1.3
70077,55.048,1.3
70078,73.902,1.3
70079,36.688,1.3
70080,31.692,1.3
70081,22.91,1.3
70082,52.158,1.3
70083,66.482,1.3
70084,78.896,1.3
70085,58.334,1.3
70086,37.128,1.3
70087,25.624,1.3
70088,32.672,1.3
70089,20.022,1.3
70090,23.734,1.3
70091,14.354,1.3
70092,36.158,1.3
70093,18.526,1.3
70094,19.2,1.3
70095,10.146,1.3
70096,13.362,1.3
