,revision,performance,size,cpu
13105,602,19.5988,652020551,5.978684
13106,602,19.3878,652020401,6.153526
13107,602,19.8774,652020072,6.069852
13108,602,20.7976,652019686,6.018242
13109,602,22.8036,652019197,5.484743
13110,602,28.3642,652017427,5.10234
13111,602,28.8882,652017214,5.172665
13112,602,28.933799999999998,652016758,5.113077
13113,602,19.8308,652020347,5.71391
13114,602,19.6704,652020347,5.892263
13115,602,19.191200000000002,652020248,5.934789
13116,602,19.953599999999998,652019994,5.95114
13117,602,20.423,652019598,5.865939
13118,602,21.7452,652019169,5.694849
13119,602,25.6616,652017461,5.531108
13120,602,25.4898,652017218,5.552367
13121,602,25.9852,652016782,5.285732
13122,602,20.434,652020211,5.750381
13123,602,20.2916,652020211,6.258238
13124,602,18.494,652020138,6.43193
13125,602,18.723,652019888,5.97738
13126,602,19.0542,652019561,5.663304
13127,602,19.717200000000002,652019343,6.226211
13128,602,22.1266,652017873,5.598577
13129,602,22.2722,652017655,5.858692
13130,602,22.3818,652017235,5.891232
13131,602,16.832,652020121,6.344706
13132,602,16.889,652020121,6.698758
13133,602,16.41,652020072,6.840588
13134,602,16.366799999999998,652019946,6.393162
13135,602,16.5628,652019634,6.911765
13136,602,16.8696,652019536,6.543529
13137,602,18.1576,652018343,5.636959
13138,602,18.049,652018220,5.952222
13139,602,18.3718,652017905,6.598538
13140,602,19.863599999999998,652020551,6.242408
13141,602,19.156,652020551,5.37048
13142,602,19.5924,652020401,6.023421
13143,602,19.4592,652020072,6.339895
13144,602,20.497799999999998,652019686,5.819619
13145,602,23.217599999999997,652019197,5.544564
13146,602,28.2398,652017427,5.184153
13147,602,29.069,652017214,4.939863
13148,602,28.4204,652016758,5.248476
13149,602,20.0304,652020347,5.964
13150,602,19.2802,652020347,6.248421
13151,602,19.869,652020248,6.000501
13152,602,19.0686,652019994,6.286316
13153,602,20.4786,652019598,6.045619
13154,602,20.8214,652019169,5.689524
13155,602,25.0136,652017461,5.403831
13156,602,24.8146,652017218,5.498105
13157,602,24.0706,652016782,5.279567
13158,602,20.558400000000002,652020211,5.900916
13159,602,20.435,652020211,5.970687
13160,602,18.561799999999998,652020138,5.410643
13161,602,18.249,652019888,6.252222
13162,602,19.375,652019561,6.241905
13163,602,19.705,652019343,5.995534
13164,602,21.750400000000003,652017873,5.82013
13165,602,21.729599999999998,652017655,5.788485
13166,602,21.916400000000003,652017235,5.428182
13167,602,16.9138,652020121,6.491765
13168,602,16.5946,652020121,6.245221
13169,602,16.3968,652020072,6.491103
13170,602,16.2994,652019946,6.970588
13171,602,16.636599999999998,652019634,6.521177
13172,602,16.8518,652019536,6.449412
13173,602,18.0548,652018343,6.024444
13174,602,18.038,652018220,6.166666
13175,602,18.131,652017905,6.703333
13176,602,19.509400000000003,652020551,5.900947
13177,602,19.1598,652020551,5.966608
13178,602,18.826400000000003,652020401,5.889819
13179,602,19.4976,652020072,5.635053
13180,602,20.792,652019686,5.511428
13181,602,22.180400000000002,652019197,5.709209
13182,602,27.848599999999998,652017427,4.996587
13183,602,27.9874,652017214,5.004524
13184,602,27.697599999999998,652016758,5.252117
13185,602,19.511599999999998,652020347,5.833789
13186,602,19.6554,652020347,5.654058
13187,602,19.453,652020248,5.984842
13188,602,19.4346,652019994,6.189474
13189,602,19.943,652019598,6.324476
13190,602,21.002200000000002,652019169,5.675238
13191,602,24.7372,652017461,5.41338
13192,602,24.820400000000003,652017218,5.4328
13193,602,25.0652,652016782,5.5528
13194,602,19.914,652020211,5.958724
13195,602,19.9938,652020211,5.737263
13196,602,19.011,652020138,6.299526
13197,602,18.1758,652019888,6.458187
13198,602,18.9116,652019561,6.24
13199,602,19.9222,652019343,5.772509
13200,602,21.8112,652017873,5.708528
13201,602,21.6022,652017655,5.719123
13202,602,21.9362,652017235,5.923636
13203,602,16.8992,652020121,6.575294
13204,602,16.6696,652020121,6.602353
13205,602,16.386599999999998,652020072,6.639118
13206,602,16.2952,652019946,6.860588
13207,602,16.536,652019634,6.640956
13208,602,16.9574,652019536,6.722353
13209,602,18.1166,652018343,6.557778
13210,602,18.0572,652018220,6.201111
13211,602,18.1232,652017905,6.284445
13212,602,19.4144,652020551,5.995957
13213,602,18.7242,652020551,5.688363
13214,602,19.1052,652020401,6.151421
13215,602,19.293599999999998,652020072,5.896501
13216,602,20.900599999999997,652019686,5.628875
13217,602,22.585,652019197,5.59415
13218,602,27.9196,652017427,5.30465
13219,602,27.6752,652017214,5.148995
13220,602,28.3326,652016758,5.220473
13221,602,19.599,652020347,6.046762
13222,602,19.4898,652020347,5.397263
13223,602,19.749599999999997,652020248,5.792093
13224,602,19.1346,652019994,6.261725
13225,602,20.5452,652019598,5.830286
13226,602,21.2426,652019169,5.560364
13227,602,25.4758,652017461,5.422739
13228,602,24.7028,652017218,5.426359
13229,602,25.0048,652016782,5.249631
13230,602,20.3766,652020211,5.676147
13231,602,19.676,652020211,5.917544
13232,602,18.63,652020138,5.673567
13233,602,18.133599999999998,652019888,6.258479
13234,602,18.987599999999997,652019561,6.000743
13235,602,19.8326,652019343,6.109526
13236,602,22.701,652017873,5.329573
13237,602,21.7916,652017655,5.700693
13238,602,21.846799999999998,652017235,5.757263
13239,602,16.820400000000003,652020121,6.502353
13240,602,16.5812,652020121,6.641176
13241,602,16.409,652020072,6.72625
13242,602,16.291,652019946,6.54125
13243,602,16.549,652019634,6.70353
13244,602,16.8398,652019536,6.502353
13245,602,18.0272,652018343,5.701111
13246,602,18.148,652018220,6.118538
13247,602,18.137400000000003,652017905,6.057778
13248,602,79.5882,393291302,3.914051
13249,602,79.10839999999999,393291302,4.062093
13250,602,85.649,381194944,3.855518
13251,602,87.32719999999999,370805460,3.692744
13252,602,89.6168,370805497,3.816734
13253,602,111.9948,361936347,3.708002
13254,602,361.288,325208033,3.314054
13255,602,396.0956,322882090,3.345854
13256,602,426.971,321287532,3.297568
13257,602,79.671,393271748,3.870305
13258,602,79.8996,393271748,3.899
13259,602,86.70819999999999,381167278,3.874206
13260,602,87.68180000000001,370749382,3.84
13261,602,88.4398,370749462,3.854454
13262,602,110.71839999999999,361787207,3.575351
13263,602,360.4728,324726656,3.320108
13264,602,402.401,322040443,3.288394
13265,602,444.1634,319736547,3.309026
13266,602,80.5004,393259312,3.801458
13267,602,80.1938,393259312,3.74643
13268,602,85.626,381149358,3.879294
13269,602,86.41839999999999,370712658,3.724222
13270,602,86.5914,370712754,3.873488
13271,602,107.5176,361688728,3.748432
13272,602,360.3342,324407037,3.34119
13273,602,404.2428,321494261,3.331276
13274,602,453.62440000000004,318845541,3.307243
13275,602,77.7444,393251650,3.988442
13276,602,77.43860000000001,393251650,3.793506
13277,602,83.7374,381138868,3.790843
13278,602,84.0676,370692768,3.832553
13279,602,84.43939999999999,370692851,3.722014
13280,602,103.1196,361638094,3.72712
13281,602,358.0272,324245132,3.344394
13282,602,403.4326,321213036,3.292614
13283,602,457.29859999999996,318325719,3.344925
13284,602,41.9874,393358155,7.452748
13285,602,42.3254,393358155,7.449889
13286,602,45.4182,381298498,7.14828
13287,602,49.2346,371037829,7.122665
13288,602,49.3098,371037849,7.302857
13289,602,72.36919999999999,362593716,6.947078
13290,602,196.6146,327310255,6.373685
13291,602,204.218,326437354,6.316221
13292,602,204.6798,326408458,6.314442
13293,602,45.238800000000005,393313851,7.062667
13294,602,45.5576,393313851,7.055399
13295,602,48.003800000000005,381230716,7.040504
13296,602,50.873400000000004,370886843,7.018497
13297,602,51.395,370886888,6.779706
13298,602,73.03160000000001,362164007,6.78476
13299,602,207.1174,325884171,6.168967
13300,602,222.9694,323927476,6.13971
13301,602,236.64260000000002,323044094,6.023826
13302,602,49.267199999999995,393285604,6.345238
13303,602,49.1358,393285604,6.250247
13304,602,50.1008,381186459,6.659558
13305,602,51.0914,370787032,6.771227
13306,602,53.3816,370787132,6.755861
13307,602,75.72760000000001,361885873,6.325961
13308,602,227.86360000000002,325049619,5.615176
13309,602,249.53560000000002,322619092,5.557983
13310,602,271.3962,320916609,5.513185
13311,602,57.173,393266291,5.486454
13312,602,56.762,393266291,5.489054
13313,602,60.8834,381159042,5.352459
13314,602,55.676199999999994,370732253,6.163162
13315,602,55.566199999999995,370732325,6.119789
13316,602,78.7308,361739163,5.840634
13317,602,246.70020000000002,324568606,5.127721
13318,602,275.1398,321777219,5.120445
13319,602,305.1416,319364060,5.078287
13320,602,31.328599999999998,393407672,10.431673
13321,602,31.4358,393407672,10.381875
13322,602,28.479599999999998,381378688,12.153399
13323,602,32.788199999999996,371228616,12.781572
13324,602,31.729599999999998,371228636,13.508145
13325,602,43.7662,363154707,12.708076
13326,602,104.93339999999999,329207568,12.244677
13327,602,105.7834,329139379,12.152834
13328,602,105.5504,329134116,12.234109
13329,602,29.9046,393344424,11.074414
13330,602,30.215,393344424,10.822172
13331,602,29.4176,381276794,11.789908
13332,602,33.211400000000005,370988179,12.457683
13333,602,32.8382,370988260,12.439432
13334,602,44.7314,362450722,12.344768
13335,602,118.28739999999999,326837639,11.420633
13336,602,123.277,325603386,11.407373
13337,602,125.1936,325510012,11.303681
13338,602,34.702400000000004,393308023,9.600289
13339,602,33.6024,393308023,9.876132
13340,602,30.058,381219532,11.507782
13341,602,34.3754,370857655,12.155395
13342,602,35.0036,370857737,12.118857
13343,602,47.87,362081553,11.460709
13344,602,136.2318,325687338,10.019004
13345,602,147.0096,323738055,9.89452
13346,602,153.2926,322843634,9.87977
13347,602,40.421800000000005,393279474,8.122902
13348,602,40.517,393279474,8.093085
13349,602,34.186,381177914,10.043529
13350,602,37.9306,370769049,10.298435
13351,602,38.769800000000004,370769118,10.299973
13352,602,53.1566,361838350,9.828164
13353,602,155.7116,324889986,8.737037
13354,602,171.7152,322341505,8.624136
13355,602,186.17839999999998,320403220,8.58449
13356,602,23.632,393490046,14.369276
13357,602,23.4558,393490046,13.980326
13358,602,21.7178,381522120,16.544286
13359,602,23.6936,371591828,21.605
13360,602,22.8128,371591819,21.896522
13361,602,28.3332,364261327,21.377857
13362,602,55.227599999999995,332577221,23.028
13363,602,55.192,332577351,23.009327
13364,602,54.9688,332582780,23.237071
13365,602,23.9934,393395525,14.233967
13366,602,23.7752,393395525,14.517319
13367,602,21.3446,381358591,17.364978
13368,602,24.6646,371180084,19.9496
13369,602,23.258,371180122,22.077609
13370,602,27.1068,363013943,22.884444
13371,602,64.829,328735074,21.467604
13372,602,63.751599999999996,328571810,22.035838
13373,602,64.2542,328561826,21.94252
13374,602,26.166,393346631,13.387664
13375,602,25.661,393346631,13.164185
13376,602,21.633,381279340,16.597662
13377,602,25.299400000000002,370990859,19.322862
13378,602,25.5958,370990939,19.038
13379,602,30.226,362461929,20.114667
13380,602,76.124,326955733,18.753779
13381,602,79.31219999999999,325897066,18.582461
13382,602,79.94239999999999,325766338,18.66144
13383,602,28.571,393303028,11.397365
13384,602,28.4874,393303028,11.633424
13385,602,25.205,381211883,14.2312
13386,602,28.8812,370841112,15.526896
13387,602,28.7596,370841155,15.962069
13388,602,34.6202,362032842,17.087092
13389,602,90.8278,325528154,15.966889
13390,602,97.88560000000001,323460767,15.901845
13391,602,102.4674,322464768,15.926251
13392,602,79.8002,393291302,3.799794
13393,602,79.81,393291302,3.847879
13394,602,85.96119999999999,381194944,3.809261
13395,602,87.3416,370805460,3.858709
13396,602,88.8312,370805497,3.81776
13397,602,110.0956,361936347,3.680252
13398,602,360.75359999999995,325208033,3.329239
13399,602,396.34459999999996,322882090,3.32828
13400,602,426.8034,321287532,3.313665
13401,602,79.72460000000001,393271748,3.986833
13402,602,79.524,393271748,3.934104
13403,602,86.1212,381167278,3.883847
13404,602,87.3768,370749382,3.862989
13405,602,88.3984,370749462,3.685732
13406,602,108.995,361787207,3.538704
13407,602,360.797,324726656,3.332565
13408,602,401.8662,322040443,3.286596
13409,602,444.5548,319736547,3.325529
13410,602,80.5348,393259312,3.753938
13411,602,80.1006,393259312,3.951547
13412,602,85.619,381149358,3.914302
13413,602,86.21419999999999,370712658,4.039614
13414,602,86.9252,370712754,3.873967
13415,602,106.1468,361688728,3.760084
13416,602,361.2516,324407037,3.34279
13417,602,404.081,321494261,3.332086
13418,602,453.4922,318845541,3.290652
13419,602,77.99,393251650,4.048298
13420,602,77.6628,393251650,3.845974
13421,602,83.7016,381138868,3.913256
13422,602,83.9778,370692768,3.958299
13423,602,84.28160000000001,370692851,3.72971
13424,602,102.5172,361638094,3.639109
13425,602,357.6802,324245132,3.330605
13426,602,404.679,321213036,3.323217
13427,602,456.9468,318325719,3.316429
13428,602,42.0226,393358155,7.556667
13429,602,42.448,393358155,7.368743
13430,602,46.1842,381298498,6.99813
13431,602,49.2096,371037829,7.322441
13432,602,50.397,371037849,7.357004
13433,602,72.2974,362593716,6.889757
13434,602,195.451,327310255,6.394216
13435,602,202.3092,326437354,6.392724
13436,602,202.94039999999998,326408458,6.426225
13437,602,45.901199999999996,393313851,6.837926
13438,602,45.563199999999995,393313851,6.839076
13439,602,48.3656,381230716,6.871738
13440,602,50.831199999999995,370886843,7.020941
13441,602,52.251,370886888,6.997712
13442,602,72.73819999999999,362164007,6.792673
13443,602,208.34220000000002,325884171,6.088087
13444,602,221.67260000000002,323927476,6.206001
13445,602,234.118,323044094,6.106339
13446,602,49.304,393285604,6.318669
13447,602,48.889199999999995,393285604,6.480868
13448,602,50.2556,381186459,6.925955
13449,602,51.8038,370787032,6.872097
13450,602,52.3106,370787132,6.709966
13451,602,75.4148,361885873,6.380844
13452,602,223.72660000000002,325049619,5.755547
13453,602,245.4808,322619092,5.698491
13454,602,269.561,320916609,5.492719
13455,602,56.9666,393266291,5.586523
13456,602,56.6462,393266291,5.58968
13457,602,60.9388,381159042,5.412388
13458,602,55.4564,370732253,6.195396
13459,602,55.621199999999995,370732325,6.13959
13460,602,76.686,361739163,5.935256
13461,602,247.972,324568606,5.099767
13462,602,275.47679999999997,321777219,5.042618
13463,602,305.5686,319364060,5.043525
13464,602,30.8176,393407672,10.260991
13465,602,30.575,393407672,10.667355
13466,602,28.8142,381378688,11.804205
13467,602,32.385400000000004,371228616,12.992727
13468,602,31.467200000000002,371228636,13.393387
13469,602,44.146800000000006,363154707,12.565266
13470,602,104.5924,329207568,12.294561
13471,602,105.6782,329139379,12.159608
13472,602,106.29480000000001,329134116,12.079866
13473,602,30.285,393344424,10.711657
13474,602,29.6986,393344424,11.095218
13475,602,29.263,381276794,11.891839
13476,602,33.564,370988179,12.447968
13477,602,32.8864,370988260,12.647064
13478,602,44.5346,362450722,12.376939
13479,602,116.9162,326837639,11.482821
13480,602,122.3218,325603386,11.47802
13481,602,123.3442,325510012,11.432856
13482,602,34.347,393308023,9.524286
13483,602,33.9044,393308023,9.631176
13484,602,29.78,381219532,11.797586
13485,602,34.473,370857655,12.007109
13486,602,34.506,370857737,12.219361
13487,602,47.487,362081553,11.535726
13488,602,134.0146,325687338,10.16284
13489,602,145.4952,323738055,9.975369
13490,602,152.248,322843634,9.93565
13491,602,40.744800000000005,393279474,8.111561
13492,602,40.424800000000005,393279474,8.008
13493,602,34.296,381177914,10.357647
13494,602,37.918,370769049,10.476842
13495,602,38.523,370769118,10.334885
13496,602,52.9718,361838350,9.692105
13497,602,155.80620000000002,324889986,8.714582
13498,602,170.9266,322341505,8.673622
13499,602,185.82,320403220,8.61439
13500,602,23.3796,393490046,13.897717
13501,602,23.3334,393490046,14.463696
13502,602,21.7792,381522120,17.095065
13503,602,23.6158,371591828,21.421522
13504,602,23.092599999999997,371591819,21.838261
13505,602,28.328,364261327,21.417192
13506,602,54.8216,332577221,23.292364
13507,602,55.0826,332577351,22.987508
13508,602,54.9114,332582780,23.084689
13509,602,23.8942,393395525,14.514435
13510,602,23.8612,393395525,14.212862
13511,602,21.968,381358591,16.622901
13512,602,25.013,371180084,19.884467
13513,602,23.1772,371180122,22.098225
13514,602,27.1222,363013943,22.802963
13515,602,63.5294,328735074,21.905893
13516,602,64.0314,328571810,21.81503
13517,602,63.61,328561826,22.095094
13518,602,25.9972,393346631,13.196246
13519,602,25.757,393346631,13.232431
13520,602,21.122799999999998,381279340,16.966797
13521,602,25.479,370990859,19.088677
13522,602,25.6662,370990939,18.892277
13523,602,30.3838,362461929,20.067333
13524,602,75.9516,326955733,18.834256
13525,602,78.7976,325897066,18.709649
13526,602,79.897,325766338,18.671816
13527,602,28.720599999999997,393303028,11.35734
13528,602,28.417,393303028,11.498892
13529,602,25.267,381211883,13.821169
13530,602,28.9988,370841112,15.697931
13531,602,28.8644,370841155,15.866897
13532,602,34.4694,362032842,17.521765
13533,602,90.7136,325528154,16.065233
13534,602,98.00739999999999,323460767,15.904214
13535,602,102.59939999999999,322464768,15.86503
13536,602,21.1408,525003656,5.807433
13537,602,20.854599999999998,525003656,6.084095
13538,602,22.3444,524998798,5.918968
13539,602,22.362,525000009,5.815692
13540,602,23.084799999999998,525008116,5.201805
13541,602,24.8112,525008918,5.599067
13542,602,30.2506,525008878,5.0575
13543,602,30.6038,525006546,4.902495
13544,602,30.189400000000003,525003943,5.035914
13545,602,21.875799999999998,525005421,5.513247
13546,602,21.6486,525005421,5.775888
13547,602,21.5014,525000549,5.818399
13548,602,21.589599999999997,525015203,5.79919
13549,602,22.421799999999998,525016786,5.743044
13550,602,24.1274,525005255,5.5462
13551,602,27.075400000000002,525000581,5.461256
13552,602,27.325,525006142,5.03164
13553,602,27.8444,525002044,5.011958
13554,602,21.8616,525007091,5.541635
13555,602,22.0338,525007091,5.818182
13556,602,20.353,525008126,5.885373
13557,602,21.0102,525017033,5.78203
13558,602,20.813599999999997,525015201,5.695801
13559,602,21.6938,525003440,6.054156
13560,602,24.078599999999998,525001799,5.578442
13561,602,23.6752,525011991,5.498551
13562,602,24.3042,525002444,5.426441
13563,602,18.9108,525006042,6.373684
13564,602,18.764200000000002,525006042,6.27579
13565,602,18.432,525009110,6.429649
13566,602,18.515,525011720,5.936725
13567,602,18.706400000000002,525013758,6.310526
13568,602,19.008,525008380,6.283158
13569,602,20.2204,524998642,6.27219
13570,602,20.1788,524999524,6.333
13571,602,20.266,525001522,6.183619
13572,602,18.171799999999998,525015218,6.82538
13573,602,17.9354,525015218,7.017327
13574,602,18.2972,525019513,7.171988
13575,602,17.867,525015536,7.054445
13576,602,18.767,525019650,6.392222
13577,602,21.3906,525027848,6.310216
13578,602,26.6356,525015547,5.676952
13579,602,26.4696,525014134,5.593789
13580,602,26.499200000000002,525011637,5.808889
13581,602,18.284599999999998,524999753,6.964386
13582,602,18.495,524999753,6.887485
13583,602,18.096,525003897,6.824152
13584,602,18.3744,525007409,6.983099
13585,602,18.9034,525009630,6.587094
13586,602,20.3502,525010044,6.525762
13587,602,23.6376,525014939,5.87384
13588,602,23.6142,525008646,6.05471
13589,602,23.8208,525011447,5.981666
13590,602,18.396,524999027,6.975555
13591,602,18.238,524999027,6.687427
13592,602,18.1162,524995987,6.891521
13593,602,17.761400000000002,525017395,6.720457
13594,602,18.653200000000002,525009898,6.810526
13595,602,19.5446,525013108,6.480737
13596,602,21.4734,525027424,5.808961
13597,602,21.4286,525021323,6.386407
13598,602,21.593799999999998,525027229,6.194892
13599,602,17.7652,525011068,6.822222
13600,602,17.5254,525011068,7.115425
13601,602,17.1144,525002246,7.015817
13602,602,18.8038,525011114,6.612362
13603,602,19.2868,525012885,6.367737
13604,602,19.2518,525003122,6.235474
13605,602,20.092599999999997,525005348,6.409238
13606,602,20.4572,525003315,6.231952
13607,602,20.651400000000002,525002003,6.176238
13608,602,17.238400000000002,525009733,7.092745
13609,602,17.625799999999998,525009733,6.821176
13610,602,17.0598,525002578,7.204706
13611,602,17.705,525012791,6.706405
13612,602,18.6608,525011652,6.570526
13613,602,20.9336,525013889,6.421104
13614,602,26.6442,525006901,5.668407
13615,602,26.3504,525005669,5.564615
13616,602,26.4968,525007143,5.732963
13617,602,17.6176,525010889,7.097169
13618,602,17.7972,525010889,7.43538
13619,602,17.859599999999997,525010491,7.091111
13620,602,17.5078,525017868,7.054837
13621,602,18.035400000000003,525014306,6.456667
13622,602,19.6004,525004652,6.326684
13623,602,23.5958,525005696,5.978297
13624,602,23.4342,525014633,5.865435
13625,602,23.477,525017464,5.965797
13626,602,18.1238,525011819,7.207612
13627,602,17.2762,525011819,7.358039
13628,602,17.5832,525007635,7.037059
13629,602,17.770400000000002,525001107,6.850795
13630,602,18.21,525008992,6.26076
13631,602,19.1062,525005720,6.120708
13632,602,21.713,525013991,6.016796
13633,602,21.4402,525003489,6.178701
13634,602,21.654,525011926,6.322251
13635,602,18.9972,525007238,6.771631
13636,602,18.447,525007238,6.91848
13637,602,18.0018,525001990,6.96612
13638,602,18.448400000000003,525001895,6.705731
13639,602,18.75,525006369,6.738363
13640,602,18.906599999999997,525014812,6.487369
13641,602,20.1316,525021439,6.202571
13642,602,19.819599999999998,525019976,6.048
13643,602,20.339599999999997,525016939,6.355238
13644,602,17.0428,525021145,7.027328
13645,602,16.5504,525021145,7.566912
13646,602,16.913400000000003,525016950,7.423529
13647,602,17.101200000000002,525018065,7.375294
13648,602,18.06,525013284,6.831988
13649,602,20.468400000000003,525014854,6.380429
13650,602,25.6582,525008749,5.777138
13651,602,25.7532,525009926,5.489231
13652,602,25.7604,525009920,5.98
13653,602,17.2476,525011955,7.747059
13654,602,17.549799999999998,525011955,7.648954
13655,602,17.094,525010941,7.502353
13656,602,16.933400000000002,525005869,6.961176
13657,602,17.9668,525015582,7.087778
13658,602,18.8902,525012641,6.586316
13659,602,23.031599999999997,525015600,6.072174
13660,602,22.959,525017526,5.924348
13661,602,22.945,525019645,6.034783
13662,602,17.6132,524997533,7.386636
13663,602,17.6878,524997533,7.430392
13664,602,17.55,524995007,7.268431
13665,602,17.1114,524992977,7.230065
13666,602,17.6188,524998935,6.979542
13667,602,18.2138,525003931,6.658187
13668,602,21.2122,525012923,6.14697
13669,602,21.4288,525007933,6.075455
13670,602,20.997,525009915,5.496191
13671,602,17.6846,524995409,6.876471
13672,602,18.2122,524995409,7.313856
13673,602,17.5306,525005792,6.979869
13674,602,17.2228,524998701,7.19549
13675,602,18.202,524999733,6.857368
13676,602,18.398799999999998,524995850,6.718714
13677,602,19.8968,525007085,6.417619
13678,602,19.843799999999998,525007391,6.451
13679,602,20.1884,524995949,6.189143
13680,602,21.8786,525003656,5.840909
13681,602,21.278599999999997,525003656,5.800087
13682,602,22.000400000000003,524998798,5.80099
13683,602,21.790200000000002,525000009,5.751731
13684,602,22.8242,525008116,5.661472
13685,602,24.5852,525008918,5.392233
13686,602,29.945400000000003,525008878,5.188
13687,602,30.099,525006546,5.157333
13688,602,30.630599999999998,525003943,5.12243
13689,602,21.011,525005421,5.846667
13690,602,20.660400000000003,525005421,5.844762
13691,602,21.474400000000003,525000549,5.479307
13692,602,21.5044,525015203,5.904455
13693,602,22.487,525016786,5.734901
13694,602,23.159,525005255,5.414783
13695,602,26.950200000000002,525000581,5.308547
13696,602,27.039,525006142,5.330442
13697,602,26.8328,525002044,5.477599
13698,602,21.6558,525007091,5.71515
13699,602,21.643,525007091,5.441255
13700,602,20.741400000000002,525008126,6.041143
13701,602,20.226599999999998,525017033,5.795143
13702,602,20.663400000000003,525015201,5.673191
13703,602,21.14,525003440,5.903117
13704,602,23.999200000000002,525001799,5.187257
13705,602,23.7576,525011991,5.437754
13706,602,23.6288,525002444,5.716232
13707,602,19.0168,525006042,6.038947
13708,602,18.9268,525006042,6.110947
13709,602,18.5032,525009110,5.960468
13710,602,18.387400000000003,525011720,6.112398
13711,602,18.583599999999997,525013758,6.17421
13712,602,18.904400000000003,525008380,5.637895
13713,602,20.157799999999998,524998642,6.172
13714,602,20.1558,524999524,6.153
13715,602,20.106,525001522,6.084
13716,602,17.8194,525015218,6.669591
13717,602,17.6754,525015218,6.771372
13718,602,18.1288,525019513,6.764792
13719,602,17.875799999999998,525015536,6.982222
13720,602,18.6494,525019650,6.327134
13721,602,21.203599999999998,525027848,6.379437
13722,602,26.5076,525015547,5.866809
13723,602,26.441,525014134,5.687122
13724,602,26.5184,525011637,5.760997
13725,602,17.9652,524999753,7.11152
13726,602,18.026400000000002,524999753,6.994235
13727,602,17.801599999999997,525003897,7.162091
13728,602,17.8714,525007409,7.117974
13729,602,18.8968,525009630,6.890526
13730,602,19.957,525010044,6.231714
13731,602,23.3414,525014939,6.059855
13732,602,23.4114,525008646,6.054637
13733,602,23.339,525011447,6.049529
13734,602,18.073,524999027,7.096667
13735,602,17.8788,524999027,6.969123
13736,602,17.6958,524995987,7.274052
13737,602,17.581599999999998,525017395,6.74268
13738,602,18.2198,525009898,6.724328
13739,602,19.128,525013108,6.571684
13740,602,21.1286,525027424,6.023506
13741,602,21.3952,525021323,6.320303
13742,602,21.095,525027229,6.064848
13743,602,17.4324,525011068,7.195621
13744,602,17.4964,525011068,7.134444
13745,602,17.0586,525002246,7.029412
13746,602,18.4286,525011114,6.467544
13747,602,18.5016,525012885,6.250468
13748,602,19.654,525003122,6.101947
13749,602,19.9832,525005348,6.203
13750,602,20.4734,525003315,6.236048
13751,602,20.2916,525002003,5.759857
13752,602,17.357599999999998,525009733,7.475425
13753,602,17.276,525009733,7.104575
13754,602,17.0394,525002578,7.061176
13755,602,17.4776,525012791,6.751438
13756,602,18.4758,525011652,6.572398
13757,602,20.6418,525013889,6.232667
13758,602,26.1102,525006901,5.76
13759,602,26.3492,525005669,5.519573
13760,602,26.6162,525007143,5.555033
13761,602,17.878,525010889,7.048693
13762,602,17.5368,525010889,7.275556
13763,602,17.566,525010491,7.447654
13764,602,17.6022,525017868,7.179673
13765,602,17.9232,525014306,6.65
13766,602,19.493599999999997,525004652,6.599895
13767,602,23.323,525005696,5.988442
13768,602,23.245,525014633,5.955181
13769,602,23.387,525017464,5.98163
13770,602,17.4578,525011819,7.5
13771,602,17.1936,525011819,7.392026
13772,602,17.39,525007635,6.810784
13773,602,17.0898,525001107,6.992941
13774,602,18.357,525008992,6.764971
13775,602,19.331599999999998,525005720,6.401263
13776,602,21.063599999999997,525013991,6.272381
13777,602,21.372400000000003,525003489,6.274589
13778,602,21.296400000000002,525011926,6.280953
13779,602,18.843799999999998,525007238,6.683217
13780,602,18.2826,525007238,6.594386
13781,602,17.7976,525001990,6.763137
13782,602,18.0018,525001895,6.844379
13783,602,18.368599999999997,525006369,6.44731
13784,602,18.758200000000002,525014812,6.948076
13785,602,20.301599999999997,525021439,6.124714
13786,602,19.947200000000002,525019976,6.009421
13787,602,20.093,525016939,6.465639
13788,602,16.8402,525021145,7.782353
13789,602,16.901,525021145,7.817059
13790,602,16.6528,525016950,7.0225
13791,602,17.1816,525018065,7.359412
13792,602,18.0672,525013284,6.909532
13793,602,20.1412,525014854,6.371
13794,602,25.7978,525008749,5.903846
13795,602,25.648799999999998,525009926,5.646923
13796,602,25.9722,525009920,5.644986
13797,602,16.875400000000003,525011955,7.594444
13798,602,17.1908,525011955,7.744387
13799,602,17.026799999999998,525010941,7.151765
13800,602,16.9202,525005869,6.722353
13801,602,17.5284,525015582,7.030523
13802,602,19.2566,525012641,6.018053
13803,602,23.073,525015600,5.986087
13804,602,22.9982,525017526,5.976522
13805,602,22.985,525019645,5.942609
13806,602,17.4344,524997533,7.386471
13807,602,17.107400000000002,524997533,7.799346
13808,602,17.2374,524995007,7.442222
13809,602,17.205,524992977,6.584706
13810,602,17.552799999999998,524998935,7.341438
13811,602,18.0624,525003931,6.943801
13812,602,21.1818,525012923,6.267662
13813,602,21.222,525007933,6.224026
13814,602,21.3854,525009915,6.000563
13815,602,18.076,524995409,7.203684
13816,602,17.580599999999997,524995409,7.289281
13817,602,17.8186,525005792,7.165607
13818,602,17.5296,524998701,7.37183
13819,602,18.195400000000003,524999733,6.38655
13820,602,18.234599999999997,524995850,6.461988
13821,602,20.0566,525007085,6.293
