,performance,revision
2069,447.678646,2.2.1
2070,435.027106,2.2.1
2071,447.0993,2.2.1
2072,484.38388,2.2.1
2073,479.461508,2.2.1
2074,495.692371,2.2.1
2075,481.860949,2.2.1
2076,538.659766,2.2.1
2077,563.44042,2.2.1
2078,550.058764,2.2.1
2079,543.168867,2.2.1
2080,445.662695,2.2.1
2081,452.285272,2.2.1
2082,442.383819,2.2.1
2083,454.836223,2.2.1
2084,442.552177,2.2.1
2085,448.737042,2.2.1
2086,457.917073,2.2.1
2087,443.847289,2.2.1
2088,485.170067,2.2.1
2089,470.911487,2.2.1
2090,492.040956,2.2.1
2091,489.18213,2.2.1
2092,540.081819,2.2.1
2093,547.78655,2.2.1
2094,561.340539,2.2.1
2095,555.404141,2.2.1
2096,431.581741,2.2.1
2097,431.088876,2.2.1
2098,434.722244,2.2.1
2099,430.058308,2.2.1
2100,414.67752,2.2.1
2101,425.935689,2.2.1
2102,423.766416,2.2.1
2103,441.686264,2.2.1
2104,463.173291,2.2.1
2105,469.837102,2.2.1
2106,461.664358,2.2.1
2107,478.271651,2.2.1
2108,523.961724,2.2.1
2109,550.421592,2.2.1
2110,545.977204,2.2.1
2111,541.679473,2.2.1
2112,438.849724,2.2.1
2113,439.807852,2.2.1
2114,431.293694,2.2.1
2115,445.534873,2.2.1
2116,433.491485,2.2.1
2117,442.952972,2.2.1
2118,446.509476,2.2.1
2119,446.337498,2.2.1
2120,473.117711,2.2.1
2121,475.523829,2.2.1
2122,476.553807,2.2.1
2123,489.677387,2.2.1
2124,541.099719,2.2.1
2125,556.876776,2.2.1
2126,554.89312,2.2.1
2127,559.842106,2.2.1
2128,428.795611,2.2.1
2129,437.364005,2.2.1
2130,443.242312,2.2.1
2131,442.519688,2.2.1
2132,436.746977,2.2.1
2133,437.476196,2.2.1
2134,446.593985,2.2.1
2135,436.17955,2.2.1
2136,456.949008,2.2.1
2137,461.907753,2.2.1
2138,480.140219,2.2.1
2139,466.067337,2.2.1
2140,539.482487,2.2.1
2141,535.97587,2.2.1
2142,531.649676,2.2.1
2143,541.295794,2.2.1
2144,421.625906,2.2.1
2145,443.058713,2.2.1
2146,439.313783,2.2.1
2147,447.882957,2.2.1
2148,436.680772,2.2.1
2149,440.097679,2.2.1
2150,433.094906,2.2.1
2151,449.760577,2.2.1
2152,465.794225,2.2.1
2153,485.770336,2.2.1
2154,479.390254,2.2.1
2155,469.872316,2.2.1
2156,528.796713,2.2.1
2157,531.452048,2.2.1
2158,541.351497,2.2.1
2159,530.781134,2.2.1
2160,419.5437,2.2.1
2161,419.475732,2.2.1
2162,422.422348,2.2.1
2163,434.392945,2.2.1
2164,425.003901,2.2.1
2165,420.742829,2.2.1
2166,423.267567,2.2.1
2167,416.539247,2.2.1
2168,455.33667,2.2.1
2169,452.30938,2.2.1
2170,450.887139,2.2.1
2171,468.024574,2.2.1
2172,509.881127,2.2.1
2173,532.658922,2.2.1
2174,530.36009,2.2.1
2175,535.073278,2.2.1
2176,427.793645,2.2.1
2177,434.188481,2.2.1
2178,429.345973,2.2.1
2179,449.079113,2.2.1
2180,430.553612,2.2.1
2181,416.293322,2.2.1
2182,430.753845,2.2.1
2183,433.018493,2.2.1
2184,475.645941,2.2.1
2185,478.106773,2.2.1
2186,482.213514,2.2.1
2187,482.803054,2.2.1
2188,534.473751,2.2.1
2189,528.964199,2.2.1
2190,548.06636,2.2.1
2191,547.364666,2.2.1
2192,430.170079,2.2.1
2193,425.44046,2.2.1
2194,428.232745,2.2.1
2195,436.150071,2.2.1
2196,420.832438,2.2.1
2197,428.144167,2.2.1
2198,441.335609,2.2.1
2199,437.218197,2.2.1
2200,455.953042,2.2.1
2201,459.625347,2.2.1
2202,479.144075,2.2.1
2203,470.630592,2.2.1
2204,519.713175,2.2.1
2205,531.2504,2.2.1
2206,513.80179,2.2.1
2207,534.050994,2.2.1
2208,413.658943,2.2.1
2209,436.359086,2.2.1
2210,430.6519,2.2.1
2211,433.160482,2.2.1
2212,431.595187,2.2.1
2213,440.068857,2.2.1
2214,437.475839,2.2.1
2215,435.33885,2.2.1
2216,469.612865,2.2.1
2217,469.473487,2.2.1
2218,469.599266,2.2.1
2219,464.756025,2.2.1
2220,526.371537,2.2.1
2221,535.438065,2.2.1
2222,531.721666,2.2.1
2223,534.452481,2.2.1
2224,411.411383,2.2.1
2225,417.833164,2.2.1
2226,419.222944,2.2.1
2227,420.825912,2.2.1
2228,404.299,2.2.1
2229,422.981754,2.2.1
2230,411.298253,2.2.1
2231,425.448894,2.2.1
2232,448.529942,2.2.1
2233,459.754103,2.2.1
2234,459.112735,2.2.1
2235,467.056223,2.2.1
2236,516.404791,2.2.1
2237,505.835387,2.2.1
2238,523.584988,2.2.1
2239,504.004479,2.2.1
2240,420.811732,2.2.1
2241,420.791803,2.2.1
2242,421.355141,2.2.1
2243,424.244719,2.2.1
2244,414.555047,2.2.1
2245,423.958211,2.2.1
2246,431.522356,2.2.1
2247,430.98323,2.2.1
2248,464.827668,2.2.1
2249,462.023309,2.2.1
2250,462.765352,2.2.1
2251,463.48966,2.2.1
2252,509.32031,2.2.1
2253,517.578367,2.2.1
2254,534.356995,2.2.1
2255,527.747685,2.2.1
2256,408.103699,2.2.1
2257,416.03362,2.2.1
2258,422.12669,2.2.1
2259,424.958907,2.2.1
2260,418.897027,2.2.1
2261,424.174267,2.2.1
2262,423.863111,2.2.1
2263,422.774948,2.2.1
2264,451.748787,2.2.1
2265,456.748173,2.2.1
2266,466.172675,2.2.1
2267,472.424268,2.2.1
2268,501.055133,2.2.1
2269,503.816387,2.2.1
2270,521.554844,2.2.1
2271,523.236715,2.2.1
2272,413.863212,2.2.1
2273,418.529991,2.2.1
2274,415.50787,2.2.1
2275,430.401913,2.2.1
2276,410.169922,2.2.1
2277,427.696592,2.2.1
2278,416.388999,2.2.1
2279,439.175746,2.2.1
2280,451.920922,2.2.1
2281,438.511198,2.2.1
2282,462.608528,2.2.1
2283,459.197478,2.2.1
2284,508.260761,2.2.1
2285,513.19949,2.2.1
2286,517.071528,2.2.1
2287,508.920281,2.2.1
2288,393.833584,2.2.1
2289,407.127198,2.2.1
2290,399.036727,2.2.1
2291,403.421247,2.2.1
2292,397.056892,2.2.1
2293,399.618799,2.2.1
2294,414.453009,2.2.1
2295,401.509336,2.2.1
2296,437.042621,2.2.1
2297,450.136516,2.2.1
2298,450.44668,2.2.1
2299,450.201806,2.2.1
2300,499.461482,2.2.1
2301,499.055732,2.2.1
2302,501.145603,2.2.1
2303,502.78309,2.2.1
2304,596.250298,2.2.1
2305,626.797263,2.2.1
2306,615.368032,2.2.1
2307,626.135671,2.2.1
2308,611.36559,2.2.1
2309,605.207619,2.2.1
2310,630.285002,2.2.1
2311,618.841227,2.2.1
2312,688.085578,2.2.1
2313,713.997576,2.2.1
2314,752.574861,2.2.1
2315,744.068699,2.2.1
2316,852.560527,2.2.1
2317,861.108414,2.2.1
2318,863.952528,2.2.1
2319,843.903871,2.2.1
2320,597.091682,2.2.1
2321,629.46381,2.2.1
2322,623.5971,2.2.1
2323,619.532803,2.2.1
2324,611.737653,2.2.1
2325,632.608553,2.2.1
2326,614.238204,2.2.1
2327,625.832875,2.2.1
2328,722.561226,2.2.1
2329,725.915398,2.2.1
2330,738.710296,2.2.1
2331,719.065218,2.2.1
2332,857.117713,2.2.1
2333,860.911639,2.2.1
2334,863.546368,2.2.1
2335,846.940612,2.2.1
2336,590.394731,2.2.1
2337,645.473333,2.2.1
2338,610.104879,2.2.1
2339,646.2367,2.2.1
2340,616.77634,2.2.1
2341,635.431048,2.2.1
2342,639.52852,2.2.1
2343,618.922781,2.2.1
2344,718.763301,2.2.1
2345,719.9837,2.2.1
2346,735.988396,2.2.1
2347,724.955392,2.2.1
2348,853.609731,2.2.1
2349,836.462443,2.2.1
2350,862.58562,2.2.1
2351,862.274591,2.2.1
2352,597.110277,2.2.1
2353,596.193395,2.2.1
2354,602.126382,2.2.1
2355,607.710409,2.2.1
2356,592.59997,2.2.1
2357,593.53662,2.2.1
2358,612.273788,2.2.1
2359,601.900575,2.2.1
2360,704.807469,2.2.1
2361,721.493263,2.2.1
2362,713.39908,2.2.1
2363,710.824568,2.2.1
2364,858.737191,2.2.1
2365,859.59631,2.2.1
2366,860.569831,2.2.1
2367,835.414068,2.2.1
2368,599.180095,2.2.1
2369,607.49879,2.2.1
2370,604.68059,2.2.1
2371,587.282042,2.2.1
2372,590.497075,2.2.1
2373,630.41596,2.2.1
2374,615.130629,2.2.1
2375,617.139188,2.2.1
2376,721.522337,2.2.1
2377,730.69241,2.2.1
2378,698.629828,2.2.1
2379,733.881015,2.2.1
2380,850.691578,2.2.1
2381,846.872076,2.2.1
2382,851.613595,2.2.1
2383,854.532396,2.2.1
2384,581.546954,2.2.1
2385,593.429825,2.2.1
2386,601.055183,2.2.1
2387,622.687589,2.2.1
2388,593.012142,2.2.1
2389,599.279001,2.2.1
2390,626.070432,2.2.1
2391,623.602011,2.2.1
2392,692.033534,2.2.1
2393,698.349904,2.2.1
2394,713.322512,2.2.1
2395,725.542383,2.2.1
2396,846.235119,2.2.1
2397,848.510555,2.2.1
2398,859.876795,2.2.1
2399,854.983409,2.2.1
2400,594.082782,2.2.1
2401,610.481155,2.2.1
2402,624.605683,2.2.1
2403,594.84596,2.2.1
2404,594.445126,2.2.1
2405,610.502056,2.2.1
2406,623.330778,2.2.1
2407,620.170425,2.2.1
2408,708.146888,2.2.1
2409,690.333891,2.2.1
2410,725.226843,2.2.1
2411,724.362315,2.2.1
2412,851.081473,2.2.1
2413,850.743239,2.2.1
2414,850.42102,2.2.1
2415,859.663333,2.2.1
2416,577.066258,2.2.1
2417,599.696568,2.2.1
2418,571.715432,2.2.1
2419,582.847417,2.2.1
2420,596.67681,2.2.1
2421,594.264137,2.2.1
2422,605.686592,2.2.1
2423,580.918219,2.2.1
2424,682.273637,2.2.1
2425,665.920202,2.2.1
2426,662.129674,2.2.1
2427,690.482586,2.2.1
2428,820.588579,2.2.1
2429,857.332801,2.2.1
2430,857.487602,2.2.1
2431,851.576119,2.2.1
2432,598.275258,2.2.1
2433,629.435564,2.2.1
2434,619.305568,2.2.1
2435,616.428303,2.2.1
2436,586.905632,2.2.1
2437,626.225233,2.2.1
2438,601.207402,2.2.1
2439,602.962565,2.2.1
2440,730.983994,2.2.1
2441,741.838872,2.2.1
2442,756.842492,2.2.1
2443,728.0489,2.2.1
2444,858.500561,2.2.1
2445,860.014875,2.2.1
2446,861.89175,2.2.1
2447,862.308168,2.2.1
2448,609.51097,2.2.1
2449,600.114258,2.2.1
2450,591.380911,2.2.1
2451,614.760451,2.2.1
2452,621.074437,2.2.1
2453,612.232454,2.2.1
2454,624.060737,2.2.1
2455,618.547731,2.2.1
2456,675.421586,2.2.1
2457,699.850272,2.2.1
2458,704.318448,2.2.1
2459,709.581749,2.2.1
2460,853.2972,2.2.1
2461,856.736988,2.2.1
2462,861.837184,2.2.1
2463,860.395741,2.2.1
2464,609.094085,2.2.1
2465,615.255435,2.2.1
2466,613.045984,2.2.1
2467,629.982352,2.2.1
2468,615.851349,2.2.1
2469,603.928662,2.2.1
2470,600.551077,2.2.1
2471,611.890884,2.2.1
2472,678.21376,2.2.1
2473,699.915718,2.2.1
2474,718.737402,2.2.1
2475,696.856149,2.2.1
2476,847.236588,2.2.1
2477,843.305855,2.2.1
2478,843.221034,2.2.1
2479,858.083716,2.2.1
2480,574.444537,2.2.1
2481,591.894749,2.2.1
2482,590.131519,2.2.1
2483,601.138162,2.2.1
2484,583.156521,2.2.1
2485,577.114258,2.2.1
2486,583.52134,2.2.1
2487,607.490415,2.2.1
2488,694.55957,2.2.1
2489,696.753162,2.2.1
2490,721.881431,2.2.1
2491,675.04691,2.2.1
2492,841.838005,2.2.1
2493,856.584937,2.2.1
2494,831.903729,2.2.1
2495,847.13491,2.2.1
2496,596.986485,2.2.1
2497,605.24265,2.2.1
2498,610.135232,2.2.1
2499,594.99847,2.2.1
2500,589.464181,2.2.1
2501,617.554869,2.2.1
2502,583.528325,2.2.1
2503,618.223873,2.2.1
2504,708.781892,2.2.1
2505,737.35225,2.2.1
2506,702.088427,2.2.1
2507,720.495862,2.2.1
2508,852.629337,2.2.1
2509,855.951753,2.2.1
2510,852.874926,2.2.1
2511,855.783385,2.2.1
2512,597.972779,2.2.1
2513,603.330957,2.2.1
2514,606.324491,2.2.1
2515,612.219604,2.2.1
2516,590.44532,2.2.1
2517,604.392481,2.2.1
2518,606.249203,2.2.1
2519,602.447016,2.2.1
2520,690.453646,2.2.1
2521,690.776621,2.2.1
2522,727.62693,2.2.1
2523,709.983366,2.2.1
2524,846.470076,2.2.1
2525,851.252163,2.2.1
2526,839.541398,2.2.1
2527,858.964588,2.2.1
2528,595.268148,2.2.1
2529,593.470782,2.2.1
2530,607.468293,2.2.1
2531,619.906303,2.2.1
2532,577.436702,2.2.1
2533,618.761879,2.2.1
2534,587.378289,2.2.1
2535,587.794263,2.2.1
2536,675.501843,2.2.1
2537,667.570317,2.2.1
2538,688.974031,2.2.1
2539,669.963781,2.2.1
2540,831.629161,2.2.1
2541,832.966751,2.2.1
2542,857.40097,2.2.1
2543,847.994357,2.2.1
2544,569.327675,2.2.1
2545,569.320344,2.2.1
2546,576.461971,2.2.1
2547,579.461853,2.2.1
2548,577.932473,2.2.1
2549,581.439708,2.2.1
2550,561.981456,2.2.1
2551,593.665003,2.2.1
2552,674.320035,2.2.1
2553,686.037699,2.2.1
2554,667.517588,2.2.1
2555,676.652993,2.2.1
2556,848.222108,2.2.1
2557,818.63878,2.2.1
2558,846.729629,2.2.1
2559,855.846003,2.2.1
2560,447.35781,2.2.2
2561,450.091476,2.2.2
2562,457.358182,2.2.2
2563,460.43131,2.2.2
2564,447.133432,2.2.2
2565,442.374579,2.2.2
2566,455.420567,2.2.2
2567,456.306825,2.2.2
2568,486.503042,2.2.2
2569,502.566957,2.2.2
2570,501.30667,2.2.2
2571,500.270506,2.2.2
2572,564.726816,2.2.2
2573,569.273058,2.2.2
2574,568.015241,2.2.2
2575,573.820264,2.2.2
2576,437.12366,2.2.2
2577,440.06831,2.2.2
2578,444.379591,2.2.2
2579,451.946263,2.2.2
2580,437.035143,2.2.2
2581,450.358234,2.2.2
2582,453.29907,2.2.2
2583,448.771605,2.2.2
2584,477.338724,2.2.2
2585,471.522904,2.2.2
2586,493.211322,2.2.2
2587,493.704176,2.2.2
2588,540.180381,2.2.2
2589,553.766589,2.2.2
2590,561.939913,2.2.2
2591,548.712469,2.2.2
2592,440.948442,2.2.2
2593,454.896597,2.2.2
2594,449.330282,2.2.2
2595,436.994984,2.2.2
2596,444.35446,2.2.2
2597,444.817328,2.2.2
2598,448.837613,2.2.2
2599,453.454871,2.2.2
2600,481.423912,2.2.2
2601,482.452882,2.2.2
2602,487.182603,2.2.2
2603,492.265944,2.2.2
2604,542.613317,2.2.2
2605,537.441109,2.2.2
2606,563.880405,2.2.2
2607,563.523112,2.2.2
2608,427.745781,2.2.2
2609,429.963665,2.2.2
2610,426.403613,2.2.2
2611,428.110508,2.2.2
2612,428.818949,2.2.2
2613,432.989772,2.2.2
2614,428.270567,2.2.2
2615,431.393147,2.2.2
2616,469.539727,2.2.2
2617,474.36385,2.2.2
2618,467.668188,2.2.2
2619,479.330227,2.2.2
2620,532.734307,2.2.2
2621,532.58911,2.2.2
2622,532.581177,2.2.2
2623,536.122959,2.2.2
2624,436.821935,2.2.2
2625,434.144444,2.2.2
2626,447.55635,2.2.2
2627,442.380526,2.2.2
2628,427.475912,2.2.2
2629,440.082694,2.2.2
2630,445.359523,2.2.2
2631,437.449414,2.2.2
2632,473.863547,2.2.2
2633,483.305836,2.2.2
2634,494.773058,2.2.2
2635,489.287812,2.2.2
2636,543.797557,2.2.2
2637,560.507023,2.2.2
2638,550.985034,2.2.2
2639,550.50747,2.2.2
2640,430.237738,2.2.2
2641,437.997274,2.2.2
2642,438.689944,2.2.2
2643,437.547276,2.2.2
2644,429.251002,2.2.2
2645,441.599085,2.2.2
2646,439.263815,2.2.2
2647,450.032855,2.2.2
2648,470.230397,2.2.2
2649,476.04541,2.2.2
2650,480.455897,2.2.2
2651,469.116591,2.2.2
2652,535.844858,2.2.2
2653,528.863402,2.2.2
2654,525.888956,2.2.2
2655,553.331934,2.2.2
2656,436.023874,2.2.2
2657,432.032415,2.2.2
2658,442.228694,2.2.2
2659,444.259876,2.2.2
2660,414.428263,2.2.2
2661,435.459728,2.2.2
2662,445.085787,2.2.2
2663,436.196361,2.2.2
2664,462.18076,2.2.2
2665,467.462503,2.2.2
2666,477.450181,2.2.2
2667,470.885036,2.2.2
2668,538.944909,2.2.2
2669,525.144038,2.2.2
2670,548.252404,2.2.2
2671,542.29999,2.2.2
2672,412.387697,2.2.2
2673,426.416186,2.2.2
2674,422.341787,2.2.2
2675,426.423567,2.2.2
2676,412.357289,2.2.2
2677,417.197378,2.2.2
2678,423.806512,2.2.2
2679,432.486644,2.2.2
2680,449.269341,2.2.2
2681,448.295306,2.2.2
2682,451.770206,2.2.2
2683,476.546225,2.2.2
2684,526.031361,2.2.2
2685,525.905095,2.2.2
2686,527.510481,2.2.2
2687,532.32495,2.2.2
2688,428.532412,2.2.2
2689,436.19658,2.2.2
2690,439.748508,2.2.2
2691,437.626819,2.2.2
2692,426.969749,2.2.2
2693,438.257677,2.2.2
2694,442.145749,2.2.2
2695,444.009128,2.2.2
2696,461.215297,2.2.2
2697,472.519187,2.2.2
2698,475.3597,2.2.2
2699,477.32648,2.2.2
2700,541.831413,2.2.2
2701,532.213975,2.2.2
2702,545.9162,2.2.2
2703,528.371924,2.2.2
2704,424.75032,2.2.2
2705,433.084098,2.2.2
2706,435.559667,2.2.2
2707,436.623726,2.2.2
2708,428.551223,2.2.2
2709,431.401922,2.2.2
2710,436.644377,2.2.2
2711,434.01333,2.2.2
2712,454.146384,2.2.2
2713,467.312235,2.2.2
2714,469.638257,2.2.2
2715,460.455474,2.2.2
2716,523.647739,2.2.2
2717,521.152186,2.2.2
2718,517.297369,2.2.2
2719,526.588739,2.2.2
2720,425.853201,2.2.2
2721,434.228275,2.2.2
2722,443.202632,2.2.2
2723,436.903464,2.2.2
2724,425.142892,2.2.2
2725,429.061261,2.2.2
2726,428.84606,2.2.2
2727,429.72213,2.2.2
2728,470.766893,2.2.2
2729,457.561205,2.2.2
2730,463.632106,2.2.2
2731,465.283787,2.2.2
2732,519.916695,2.2.2
2733,521.882583,2.2.2
2734,538.486704,2.2.2
2735,526.317535,2.2.2
2736,411.014105,2.2.2
2737,413.241731,2.2.2
2738,408.149053,2.2.2
2739,427.153271,2.2.2
2740,412.283522,2.2.2
2741,424.693266,2.2.2
2742,421.246792,2.2.2
2743,412.486751,2.2.2
2744,456.158584,2.2.2
2745,453.185313,2.2.2
2746,463.810986,2.2.2
2747,466.184732,2.2.2
2748,506.201567,2.2.2
2749,521.490151,2.2.2
2750,518.684741,2.2.2
2751,518.733608,2.2.2
2752,422.64874,2.2.2
2753,426.63309,2.2.2
2754,431.505129,2.2.2
2755,426.870662,2.2.2
2756,419.910299,2.2.2
2757,427.260507,2.2.2
2758,435.361193,2.2.2
2759,430.991158,2.2.2
2760,448.608404,2.2.2
2761,471.768421,2.2.2
2762,457.237348,2.2.2
2763,464.746139,2.2.2
2764,521.969551,2.2.2
2765,519.734643,2.2.2
2766,524.362066,2.2.2
2767,535.63385,2.2.2
2768,423.638283,2.2.2
2769,425.257711,2.2.2
2770,422.873727,2.2.2
2771,429.044942,2.2.2
2772,409.393134,2.2.2
2773,419.776324,2.2.2
2774,420.640544,2.2.2
2775,428.416184,2.2.2
2776,447.673755,2.2.2
2777,448.658156,2.2.2
2778,451.755478,2.2.2
2779,465.823772,2.2.2
2780,498.327958,2.2.2
2781,506.075189,2.2.2
2782,509.116513,2.2.2
2783,512.675858,2.2.2
2784,412.948405,2.2.2
2785,422.683367,2.2.2
2786,414.945568,2.2.2
2787,409.895296,2.2.2
2788,409.531867,2.2.2
2789,419.510369,2.2.2
2790,420.340974,2.2.2
2791,421.207507,2.2.2
2792,440.70422,2.2.2
2793,443.863435,2.2.2
2794,446.158156,2.2.2
2795,470.866353,2.2.2
2796,512.372863,2.2.2
2797,521.801769,2.2.2
2798,524.708433,2.2.2
2799,518.591092,2.2.2
2800,400.24057,2.2.2
2801,395.264615,2.2.2
2802,395.582223,2.2.2
2803,417.446929,2.2.2
2804,400.705467,2.2.2
2805,407.103028,2.2.2
2806,411.136368,2.2.2
2807,404.164268,2.2.2
2808,447.132713,2.2.2
2809,451.346663,2.2.2
2810,449.526935,2.2.2
2811,449.983361,2.2.2
2812,500.281427,2.2.2
2813,506.71643,2.2.2
2814,496.800025,2.2.2
2815,509.907302,2.2.2
2816,613.749165,2.2.2
2817,627.783743,2.2.2
2818,604.673427,2.2.2
2819,618.235351,2.2.2
2820,614.452673,2.2.2
2821,603.960458,2.2.2
2822,609.606767,2.2.2
2823,637.569195,2.2.2
2824,741.104048,2.2.2
2825,754.182591,2.2.2
2826,758.385165,2.2.2
2827,776.696535,2.2.2
2828,847.117942,2.2.2
2829,859.700609,2.2.2
2830,859.175687,2.2.2
2831,860.769677,2.2.2
2832,611.496964,2.2.2
2833,603.209235,2.2.2
2834,631.474007,2.2.2
2835,638.999651,2.2.2
2836,613.583944,2.2.2
2837,635.666157,2.2.2
2838,619.552771,2.2.2
2839,613.535209,2.2.2
2840,710.210074,2.2.2
2841,715.608931,2.2.2
2842,720.909647,2.2.2
2843,749.878909,2.2.2
2844,854.697261,2.2.2
2845,853.314102,2.2.2
2846,857.593618,2.2.2
2847,858.531717,2.2.2
2848,607.20209,2.2.2
2849,625.744243,2.2.2
2850,617.622138,2.2.2
2851,634.675937,2.2.2
2852,593.620455,2.2.2
2853,604.076414,2.2.2
2854,624.003478,2.2.2
2855,633.594113,2.2.2
2856,697.140723,2.2.2
2857,735.132975,2.2.2
2858,714.572632,2.2.2
2859,729.525559,2.2.2
2860,854.334263,2.2.2
2861,859.115926,2.2.2
2862,859.213176,2.2.2
2863,853.486294,2.2.2
2864,572.023382,2.2.2
2865,601.840176,2.2.2
2866,601.502788,2.2.2
2867,593.049962,2.2.2
2868,585.477484,2.2.2
2869,610.347276,2.2.2
2870,602.821955,2.2.2
2871,600.586949,2.2.2
2872,705.281719,2.2.2
2873,717.181113,2.2.2
2874,715.420315,2.2.2
2875,725.435008,2.2.2
2876,852.393465,2.2.2
2877,857.757164,2.2.2
2878,861.542898,2.2.2
2879,855.911709,2.2.2
2880,595.142367,2.2.2
2881,609.845725,2.2.2
2882,603.854661,2.2.2
2883,613.785902,2.2.2
2884,596.363341,2.2.2
2885,593.423203,2.2.2
2886,617.890438,2.2.2
2887,618.510043,2.2.2
2888,717.153779,2.2.2
2889,702.465857,2.2.2
2890,719.853673,2.2.2
2891,726.652139,2.2.2
2892,853.506022,2.2.2
2893,860.394507,2.2.2
2894,858.610711,2.2.2
2895,857.089347,2.2.2
2896,601.473907,2.2.2
2897,615.037425,2.2.2
2898,610.018508,2.2.2
2899,609.842759,2.2.2
2900,589.536446,2.2.2
2901,601.633925,2.2.2
2902,601.774804,2.2.2
2903,600.663829,2.2.2
2904,660.020613,2.2.2
2905,707.069396,2.2.2
2906,685.31409,2.2.2
2907,685.895482,2.2.2
2908,851.313969,2.2.2
2909,848.496169,2.2.2
2910,858.202625,2.2.2
2911,851.922248,2.2.2
2912,598.937355,2.2.2
2913,597.929455,2.2.2
2914,604.428754,2.2.2
2915,618.083727,2.2.2
2916,581.230728,2.2.2
2917,577.652139,2.2.2
2918,610.712513,2.2.2
2919,626.681976,2.2.2
2920,714.667762,2.2.2
2921,707.940323,2.2.2
2922,712.150868,2.2.2
2923,707.028346,2.2.2
2924,847.849229,2.2.2
2925,862.12043,2.2.2
2926,856.715049,2.2.2
2927,847.332205,2.2.2
2928,559.034202,2.2.2
2929,603.109297,2.2.2
2930,595.281386,2.2.2
2931,591.146982,2.2.2
2932,571.134208,2.2.2
2933,592.169138,2.2.2
2934,583.814094,2.2.2
2935,594.097273,2.2.2
2936,679.570761,2.2.2
2937,685.468125,2.2.2
2938,673.769775,2.2.2
2939,663.166121,2.2.2
2940,852.233138,2.2.2
2941,837.58896,2.2.2
2942,858.018413,2.2.2
2943,853.403155,2.2.2
2944,601.273324,2.2.2
2945,594.360641,2.2.2
2946,628.487487,2.2.2
2947,613.968008,2.2.2
2948,605.53698,2.2.2
2949,620.033369,2.2.2
2950,594.033185,2.2.2
2951,603.471925,2.2.2
2952,683.422013,2.2.2
2953,743.777425,2.2.2
2954,759.549692,2.2.2
2955,729.472875,2.2.2
2956,851.140913,2.2.2
2957,860.556943,2.2.2
2958,860.039359,2.2.2
2959,861.509399,2.2.2
2960,604.147177,2.2.2
2961,620.386963,2.2.2
2962,606.429994,2.2.2
2963,600.250178,2.2.2
2964,598.96397,2.2.2
2965,605.961174,2.2.2
2966,607.717088,2.2.2
2967,586.685309,2.2.2
2968,692.740457,2.2.2
2969,702.636451,2.2.2
2970,682.839485,2.2.2
2971,698.871326,2.2.2
2972,832.251269,2.2.2
2973,846.335682,2.2.2
2974,852.484507,2.2.2
2975,846.033953,2.2.2
2976,600.429979,2.2.2
2977,588.898501,2.2.2
2978,594.828324,2.2.2
2979,625.188402,2.2.2
2980,606.417379,2.2.2
2981,614.513431,2.2.2
2982,595.215605,2.2.2
2983,625.252699,2.2.2
2984,686.049079,2.2.2
2985,706.498921,2.2.2
2986,723.398649,2.2.2
2987,681.090185,2.2.2
2988,831.864018,2.2.2
2989,853.377943,2.2.2
2990,856.481456,2.2.2
2991,840.841763,2.2.2
2992,578.709502,2.2.2
2993,583.837285,2.2.2
2994,603.823689,2.2.2
2995,606.861115,2.2.2
2996,585.216962,2.2.2
2997,590.859718,2.2.2
2998,602.299123,2.2.2
2999,602.06249,2.2.2
3000,703.632653,2.2.2
3001,706.917513,2.2.2
3002,694.830826,2.2.2
3003,717.875844,2.2.2
3004,851.314268,2.2.2
3005,848.808521,2.2.2
3006,832.424305,2.2.2
3007,852.524061,2.2.2
3008,586.443308,2.2.2
3009,597.642139,2.2.2
3010,578.59764,2.2.2
3011,611.661923,2.2.2
3012,588.056977,2.2.2
3013,608.53218,2.2.2
3014,594.14586,2.2.2
3015,602.761027,2.2.2
3016,691.758721,2.2.2
3017,712.920048,2.2.2
3018,729.145583,2.2.2
3019,691.45553,2.2.2
3020,851.123714,2.2.2
3021,852.148963,2.2.2
3022,850.437084,2.2.2
3023,856.394676,2.2.2
3024,600.149943,2.2.2
3025,590.655875,2.2.2
3026,585.733273,2.2.2
3027,603.034532,2.2.2
3028,596.714984,2.2.2
3029,604.001404,2.2.2
3030,593.658947,2.2.2
3031,597.44658,2.2.2
3032,667.68128,2.2.2
3033,686.359692,2.2.2
3034,667.916605,2.2.2
3035,672.272737,2.2.2
3036,852.739749,2.2.2
3037,841.285622,2.2.2
3038,857.968187,2.2.2
3039,852.234606,2.2.2
3040,592.153065,2.2.2
3041,614.697683,2.2.2
3042,592.652802,2.2.2
3043,580.006614,2.2.2
3044,568.960519,2.2.2
3045,589.479651,2.2.2
3046,587.093666,2.2.2
3047,613.482862,2.2.2
3048,673.660381,2.2.2
3049,680.315973,2.2.2
3050,686.110202,2.2.2
3051,681.381348,2.2.2
3052,849.883052,2.2.2
3053,852.199408,2.2.2
3054,851.351986,2.2.2
3055,857.430345,2.2.2
3056,563.942233,2.2.2
3057,564.242385,2.2.2
3058,574.109558,2.2.2
3059,575.860339,2.2.2
3060,546.054009,2.2.2
3061,569.527937,2.2.2
3062,568.992503,2.2.2
3063,584.530317,2.2.2
3064,658.139734,2.2.2
3065,674.004435,2.2.2
3066,674.093319,2.2.2
3067,677.316533,2.2.2
