root;WindowSize;CompressionLevel;performance;energy;memory;size;revision
1;11;8;0.002798;0.188879;0.025961;0.000000;1.0.5
1;12;8;0.002679;0.072893;0.021829;0.000000;1.0.5
1;13;8;0.001778;0.090441;0.012403;0.000000;1.0.5
1;14;8;0.001009;0.104444;0.018346;0.000000;1.0.5
1;15;8;0.007678;0.160714;0.023022;0.000000;1.0.5
1;16;8;0.005160;0.091654;0.020480;0.000000;1.0.5
1;17;8;0.005187;0.068145;0.005528;0.000000;1.0.5
1;18;8;0.008753;0.061099;0.008105;0.000000;1.0.5
1;19;8;0.006565;0.041110;0.011634;0.000000;1.0.5
1;20;8;0.005717;0.020760;0.002120;0.000000;1.0.5
1;21;8;0.036561;0.070190;0.036662;0.000000;1.0.5
1;22;8;0.022467;0.038452;0.012177;0.000000;1.0.5
1;23;8;0.065184;0.080723;0.008019;0.000000;1.0.5
1;24;8;0.046420;0.064810;0.003975;0.000000;1.0.5
1;10;9;0.008483;0.087218;0.017921;0.000000;1.0.5
1;11;9;0.016992;0.114326;0.011168;0.000000;1.0.5
1;12;9;0.003101;0.108376;0.020641;0.000000;1.0.5
1;13;9;0.001564;0.148167;0.012347;0.000000;1.0.5
1;14;9;0.006680;0.085289;0.022908;0.000000;1.0.5
1;15;9;0.006564;0.060242;0.011160;0.000000;1.0.5
1;16;9;0.006879;0.098384;0.017447;0.000000;1.0.5
1;17;9;0.007875;0.069416;0.003128;0.000000;1.0.5
1;18;9;0.007933;0.028641;0.018503;0.000000;1.0.5
1;19;9;0.006264;0.071514;0.013749;0.000000;1.0.5
1;20;9;0.008516;0.046511;0.023852;0.000000;1.0.5
1;21;9;0.015083;0.024981;0.010895;0.000000;1.0.5
1;22;9;0.043662;0.050804;0.030942;0.000000;1.0.5
1;23;9;0.061060;0.081575;0.007858;0.000000;1.0.5
1;24;9;0.025545;0.048484;0.010888;0.000000;1.0.5
1;10;10;0.001692;0.023396;0.006246;0.000000;1.0.5
1;11;10;0.001900;0.023998;0.017655;0.000000;1.0.5
1;12;10;0.005920;0.025238;0.012680;0.000000;1.0.5
1;13;10;0.001278;0.017135;0.019366;0.000000;1.0.5
1;14;10;0.000501;0.021614;0.017262;0.000000;1.0.5
1;15;10;0.001789;0.027081;0.016307;0.000000;1.0.5
1;16;10;0.001984;0.021125;0.006278;0.000000;1.0.5
1;17;10;0.001026;0.023271;0.039540;0.000000;1.0.5
1;18;10;0.003777;0.024502;0.057913;0.000000;1.0.5
1;19;10;0.002849;0.026413;0.048486;0.000000;1.0.5
1;20;10;0.005086;0.020724;0.035323;0.000000;1.0.5
1;21;10;0.003667;0.024387;0.002334;0.000000;1.0.5
1;22;10;0.005337;0.032536;0.009161;0.000000;1.0.5
1;23;10;0.006112;0.029151;0.012268;0.000000;1.0.5
1;24;10;0.006377;0.026976;0.008784;0.000000;1.0.5
1;10;11;0.000601;0.019120;0.038566;0.000000;1.0.5
1;11;11;0.000671;0.018968;0.037437;0.000000;1.0.5
1;12;11;0.000986;0.021248;0.036304;0.000000;1.0.5
1;13;11;0.002449;0.017878;0.014125;0.000000;1.0.5
1;14;11;0.001033;0.018191;0.037342;0.000000;1.0.5
1;15;11;0.001075;0.018795;0.017229;0.000000;1.0.5
1;16;11;0.002441;0.021987;0.028562;0.000000;1.0.5
1;17;11;0.001681;0.019961;0.085190;0.000000;1.0.5
1;18;11;0.000873;0.025485;0.058902;0.000000;1.0.5
1;19;11;0.002111;0.017489;0.061739;0.000000;1.0.5
1;20;11;0.002856;0.023275;0.023417;0.000000;1.0.5
1;21;11;0.003652;0.025126;0.002253;0.000000;1.0.5
1;22;11;0.003422;0.021442;0.006250;0.000000;1.0.5
1;23;11;0.004512;0.023840;0.004951;0.000000;1.0.5
1;24;11;0.004065;0.024729;0.002235;0.000000;1.0.5
1;10;0;0.005857;0.162198;0.024795;0.000000;1.0.6
1;11;0;0.017322;0.087972;0.030075;0.000000;1.0.6
1;12;0;0.006195;0.087840;0.011625;0.000000;1.0.6
1;13;0;0.015713;0.292924;0.036930;0.000000;1.0.6
1;14;0;0.027307;0.310498;0.027800;0.000000;1.0.6
1;15;0;0.028852;0.053890;0.037907;0.000000;1.0.6
1;16;0;0.019699;0.020460;0.023105;0.000000;1.0.6
1;17;0;0.050508;0.021833;0.023696;0.000000;1.0.6
1;18;0;0.025540;0.025883;0.025350;0.000000;1.0.6
1;19;0;0.031120;0.059866;0.026823;0.000000;1.0.6
1;20;0;0.040493;0.017901;0.012089;0.000000;1.0.6
1;21;0;0.055725;0.022001;0.023589;0.000000;1.0.6
1;22;0;0.049421;0.016012;0.014765;0.000000;1.0.6
1;23;0;0.031224;0.025934;0.020823;0.000000;1.0.6
1;24;0;0.049758;0.020672;0.010203;0.000000;1.0.6
1;10;1;0.006129;0.059247;0.018159;0.000000;1.0.6
1;11;1;0.014954;0.229485;0.016878;0.000000;1.0.6
1;12;1;0.017690;0.068465;0.040289;0.000000;1.0.6
1;13;1;0.015655;0.107145;0.028265;0.000000;1.0.6
1;14;1;0.007529;0.265296;0.021433;0.000000;1.0.6
1;15;1;0.010076;0.225728;0.013778;0.000000;1.0.6
1;16;1;0.054820;0.285787;0.016455;0.000000;1.0.6
1;17;1;0.039771;0.029750;0.017212;0.000000;1.0.6
1;18;1;0.005141;0.025316;0.016664;0.000000;1.0.6
1;19;1;0.026078;0.021723;0.021576;0.000000;1.0.6
1;20;1;0.004890;0.050101;0.010793;0.000000;1.0.6
1;21;1;0.035178;0.250683;0.032502;0.000000;1.0.6
1;22;1;0.026718;0.346405;0.018691;0.000000;1.0.6
1;23;1;0.022729;0.368260;0.021283;0.000000;1.0.6
1;24;1;0.028653;0.333934;0.022563;0.000000;1.0.6
1;10;2;0.019929;0.221611;0.015976;0.000000;1.0.6
1;11;2;0.012401;0.046237;0.032300;0.000000;1.0.6
1;12;2;0.020534;0.004107;0.018643;0.000000;1.0.6
1;13;2;0.007207;0.238735;0.010081;0.000000;1.0.6
1;14;2;0.009428;0.033573;0.024439;0.000000;1.0.6
1;15;2;0.013058;0.136795;0.028050;0.000000;1.0.6
1;16;2;0.013176;0.112697;0.023204;0.000000;1.0.6
1;17;2;0.007485;0.301581;0.029638;0.000000;1.0.6
1;18;2;0.009389;0.311225;0.014877;0.000000;1.0.6
1;19;2;0.010875;0.019372;0.015005;0.000000;1.0.6
1;20;2;0.015019;0.194599;0.013943;0.000000;1.0.6
1;21;2;0.008662;0.237546;0.016153;0.000000;1.0.6
1;22;2;0.010309;0.259318;0.003474;0.000000;1.0.6
1;23;2;0.008729;0.166547;0.005146;0.000000;1.0.6
1;24;2;0.009124;0.197377;0.000536;0.000000;1.0.6
1;10;3;0.016512;0.172719;0.006404;0.000000;1.0.6
1;11;3;0.006693;0.096702;0.033837;0.000000;1.0.6
1;12;3;0.008744;0.247758;0.032878;0.000000;1.0.6
1;13;3;0.010702;0.083473;0.019718;0.000000;1.0.6
1;14;3;0.009630;0.094802;0.025700;0.000000;1.0.6
1;15;3;0.005982;0.091125;0.029011;0.000000;1.0.6
1;16;3;0.002520;0.066956;0.031104;0.000000;1.0.6
1;17;3;0.008048;0.148443;0.031890;0.000000;1.0.6
1;18;3;0.011416;0.228296;0.024281;0.000000;1.0.6
1;19;3;0.011014;0.118750;0.026285;0.000000;1.0.6
1;20;3;0.010275;0.067202;0.011222;0.000000;1.0.6
1;21;3;0.010379;0.198994;0.008989;0.000000;1.0.6
1;22;3;0.010527;0.148887;0.008624;0.000000;1.0.6
1;23;3;0.004587;0.051951;0.004757;0.000000;1.0.6
1;24;3;0.006231;0.199255;0.002233;0.000000;1.0.6
1;10;4;0.025726;0.191440;0.013913;0.000000;1.0.6
1;11;4;0.025539;0.171390;0.014485;0.000000;1.0.6
1;12;4;0.020848;0.129934;0.022600;0.000000;1.0.6
1;13;4;0.018374;0.020916;0.012865;0.000000;1.0.6
1;14;4;0.023458;0.179173;0.007758;0.000000;1.0.6
1;15;4;0.017359;0.222897;0.010497;0.000000;1.0.6
1;16;4;0.016480;0.131410;0.007582;0.000000;1.0.6
1;17;4;0.004149;0.214866;0.007730;0.000000;1.0.6
1;18;4;0.005656;0.220946;0.013232;0.000000;1.0.6
1;19;4;0.016415;0.233030;0.005440;0.000000;1.0.6
1;20;4;0.014400;0.197252;0.007137;0.000000;1.0.6
1;21;4;0.009100;0.113353;0.050213;0.000000;1.0.6
1;22;4;0.014694;0.046319;0.041239;0.000000;1.0.6
1;23;4;0.016541;0.158294;0.011551;0.000000;1.0.6
1;24;4;0.017678;0.058358;0.001999;0.000000;1.0.6
1;10;5;0.007279;0.174771;0.014214;0.000000;1.0.6
1;11;5;0.006942;0.094322;0.023642;0.000000;1.0.6
1;12;5;0.007309;0.110234;0.020379;0.000000;1.0.6
1;13;5;0.006422;0.170900;0.029299;0.000000;1.0.6
1;14;5;0.007847;0.079089;0.012114;0.000000;1.0.6
1;15;5;0.002768;0.125072;0.025730;0.000000;1.0.6
1;16;5;0.002405;0.127679;0.015581;0.000000;1.0.6
1;17;5;0.008442;0.094690;0.025331;0.000000;1.0.6
1;18;5;0.004621;0.045735;0.020091;0.000000;1.0.6
1;19;5;0.003734;0.057529;0.009726;0.000000;1.0.6
1;20;5;0.004838;0.117133;0.011411;0.000000;1.0.6
1;21;5;0.004594;0.071305;0.055044;0.000000;1.0.6
1;22;5;0.010244;0.054265;0.034561;0.000000;1.0.6
1;23;5;0.006781;0.080855;0.008433;0.000000;1.0.6
1;24;5;0.005773;0.060686;0.008595;0.000000;1.0.6
1;10;6;0.006109;0.090497;0.018957;0.000000;1.0.6
1;11;6;0.007551;0.064593;0.021446;0.000000;1.0.6
1;12;6;0.003711;0.078478;0.016269;0.000000;1.0.6
1;13;6;0.007049;0.107698;0.013740;0.000000;1.0.6
1;14;6;0.004078;0.091852;0.007976;0.000000;1.0.6
1;15;6;0.006657;0.082369;0.024808;0.000000;1.0.6
1;16;6;0.001954;0.100701;0.019342;0.000000;1.0.6
1;17;6;0.010437;0.102448;0.010767;0.000000;1.0.6
1;18;6;0.005709;0.070288;0.028765;0.000000;1.0.6
1;19;6;0.008148;0.063341;0.015659;0.000000;1.0.6
1;20;6;0.018586;0.058279;0.027552;0.000000;1.0.6
1;21;6;0.009268;0.043557;0.060091;0.000000;1.0.6
1;22;6;0.026636;0.048255;0.029100;0.000000;1.0.6
1;23;6;0.009435;0.050023;0.016392;0.000000;1.0.6
1;24;6;0.015180;0.038033;0.011569;0.000000;1.0.6
1;10;7;0.004081;0.148481;0.027991;0.000000;1.0.6
1;11;7;0.004918;0.138752;0.014161;0.000000;1.0.6
1;12;7;0.003662;0.119069;0.016377;0.000000;1.0.6
1;13;7;0.003708;0.146805;0.013787;0.000000;1.0.6
1;14;7;0.001393;0.081240;0.016868;0.000000;1.0.6
1;15;7;0.004391;0.095888;0.027915;0.000000;1.0.6
1;16;7;0.003958;0.053729;0.019918;0.000000;1.0.6
1;17;7;0.006778;0.065967;0.008509;0.000000;1.0.6
1;18;7;0.005000;0.059237;0.007631;0.000000;1.0.6
1;19;7;0.005627;0.028165;0.005727;0.000000;1.0.6
1;20;7;0.010171;0.088700;0.005829;0.000000;1.0.6
1;21;7;0.010500;0.026486;0.012003;0.000000;1.0.6
1;22;7;0.021899;0.056543;0.015114;0.000000;1.0.6
1;23;7;0.032318;0.044390;0.019922;0.000000;1.0.6
1;24;7;0.012571;0.052978;0.004161;0.000000;1.0.6
1;10;8;0.003515;0.127244;0.023813;0.000000;1.0.6
1;11;8;0.011849;0.140253;0.009098;0.000000;1.0.6
1;12;8;0.006148;0.194766;0.025774;0.000000;1.0.6
1;13;8;0.005621;0.151761;0.021205;0.000000;1.0.6
1;14;8;0.002097;0.032675;0.034496;0.000000;1.0.6
1;15;8;0.004427;0.072520;0.028085;0.000000;1.0.6
1;16;8;0.003859;0.079964;0.021356;0.000000;1.0.6
1;17;8;0.006541;0.063926;0.004467;0.000000;1.0.6
1;18;8;0.008616;0.033781;0.003064;0.000000;1.0.6
1;19;8;0.004174;0.104881;0.011053;0.000000;1.0.6
1;20;8;0.003346;0.026705;0.002447;0.000000;1.0.6
1;21;8;0.008001;0.035321;0.032594;0.000000;1.0.6
1;22;8;0.019505;0.024771;0.010317;0.000000;1.0.6
1;23;8;0.013406;0.018483;0.007167;0.000000;1.0.6
1;24;8;0.045615;0.073653;0.008482;0.000000;1.0.6
1;10;9;0.000000;0.047360;0.017250;0.000000;1.0.6
1;11;9;0.004041;0.146474;0.011925;0.000000;1.0.6
1;12;9;0.004236;0.098508;0.015268;0.000000;1.0.6
1;13;9;0.008580;0.084654;0.013506;0.000000;1.0.6
1;14;9;0.003998;0.044813;0.007012;0.000000;1.0.6
1;15;9;0.003166;0.097888;0.017757;0.000000;1.0.6
1;16;9;0.004658;0.060910;0.017287;0.000000;1.0.6
1;17;9;0.002085;0.064437;0.002362;0.000000;1.0.6
1;18;9;0.006451;0.085343;0.022180;0.000000;1.0.6
1;19;9;0.004997;0.021808;0.018503;0.000000;1.0.6
1;20;9;0.002584;0.040008;0.022749;0.000000;1.0.6
1;21;9;0.037624;0.057936;0.016467;0.000000;1.0.6
1;22;9;0.020443;0.044043;0.022585;0.000000;1.0.6
1;23;9;0.039580;0.042148;0.016474;0.000000;1.0.6
1;24;9;0.048724;0.064794;0.006710;0.000000;1.0.6
1;10;10;0.001199;0.020610;0.009916;0.000000;1.0.6
1;11;10;0.001260;0.021358;0.013332;0.000000;1.0.6
1;12;10;0.002015;0.025128;0.016852;0.000000;1.0.6
1;13;10;0.000957;0.017508;0.015635;0.000000;1.0.6
1;14;10;0.001136;0.020684;0.009789;0.000000;1.0.6
1;15;10;0.001824;0.026570;0.011557;0.000000;1.0.6
1;16;10;0.002035;0.019308;0.008662;0.000000;1.0.6
1;17;10;0.002589;0.024180;0.033389;0.000000;1.0.6
1;18;10;0.003606;0.023675;0.063027;0.000000;1.0.6
1;19;10;0.001737;0.020312;0.048375;0.000000;1.0.6
1;20;10;0.001807;0.017505;0.030557;0.000000;1.0.6
1;21;10;0.001641;0.016283;0.003498;0.000000;1.0.6
1;22;10;0.003559;0.022751;0.011849;0.000000;1.0.6
1;23;10;0.004578;0.021931;0.006670;0.000000;1.0.6
1;24;10;0.003725;0.019297;0.004811;0.000000;1.0.6
1;10;11;0.002037;0.019848;0.017026;0.000000;1.0.6
1;11;11;0.001988;0.015446;0.036580;0.000000;1.0.6
1;12;11;0.001797;0.020691;0.019853;0.000000;1.0.6
1;13;11;0.001076;0.018127;0.025982;0.000000;1.0.6
1;14;11;0.001361;0.017937;0.021541;0.000000;1.0.6
1;15;11;0.001706;0.016183;0.013427;0.000000;1.0.6
1;16;11;0.000614;0.016701;0.029518;0.000000;1.0.6
1;17;11;0.001654;0.021921;0.036888;0.000000;1.0.6
1;18;11;0.001039;0.019940;0.074200;0.000000;1.0.6
1;19;11;0.000402;0.017454;0.043458;0.000000;1.0.6
1;20;11;0.001209;0.016855;0.004595;0.000000;1.0.6
1;21;11;0.004027;0.024348;0.003735;0.000000;1.0.6
1;22;11;0.003041;0.017499;0.004164;0.000000;1.0.6
1;23;11;0.002601;0.021469;0.006556;0.000000;1.0.6
1;24;11;0.001415;0.017660;0.002471;0.000000;1.0.6
1;10;0;0.005494;0.229700;0.029092;0.000000;1.0.7
1;11;0;0.008686;0.071281;0.027983;0.000000;1.0.7
1;12;0;0.014062;0.098299;0.021987;0.000000;1.0.7
1;13;0;0.013374;0.279826;0.031393;0.000000;1.0.7
1;14;0;0.010471;0.022527;0.044126;0.000000;1.0.7
1;15;0;0.037046;0.025118;0.029050;0.000000;1.0.7
1;16;0;0.013937;0.019287;0.009023;0.000000;1.0.7
1;17;0;0.046566;0.016427;0.011541;0.000000;1.0.7
1;18;0;0.047279;0.022527;0.024289;0.000000;1.0.7
1;19;0;0.014134;0.018891;0.027562;0.000000;1.0.7
1;20;0;0.045527;0.023440;0.021349;0.000000;1.0.7
1;21;0;0.024811;0.022934;0.018226;0.000000;1.0.7
1;22;0;0.033900;0.020938;0.016101;0.000000;1.0.7
1;23;0;0.030805;0.022934;0.014465;0.000000;1.0.7
1;24;0;0.027972;0.052712;0.013942;0.000000;1.0.7
1;10;1;0.007806;0.063086;0.033646;0.000000;1.0.7
1;11;1;0.007234;0.170964;0.039849;0.000000;1.0.7
1;12;1;0.020038;0.180106;0.020752;0.000000;1.0.7
1;13;1;0.010895;0.301889;0.021729;0.000000;1.0.7
1;14;1;0.009104;0.339522;0.016795;0.000000;1.0.7
1;15;1;0.011467;0.026535;0.030500;0.000000;1.0.7
1;16;1;0.027437;0.020460;0.008995;0.000000;1.0.7
1;17;1;0.013459;0.025883;0.008932;0.000000;1.0.7
1;18;1;0.025318;0.024924;0.024346;0.000000;1.0.7
1;19;1;0.025897;0.321559;0.013120;0.000000;1.0.7
1;20;1;0.060000;0.326244;0.025607;0.000000;1.0.7
1;21;1;0.026725;0.314130;0.034046;0.000000;1.0.7
1;22;1;0.054744;0.326815;0.031547;0.000000;1.0.7
1;23;1;0.033643;0.312219;0.010139;0.000000;1.0.7
1;24;1;0.007906;0.272128;0.016648;0.000000;1.0.7
1;10;2;0.007944;0.120816;0.025404;0.000000;1.0.7
1;11;2;0.006480;0.352510;0.029960;0.000000;1.0.7
1;12;2;0.015857;0.226626;0.014535;0.000000;1.0.7
1;13;2;0.009951;0.225202;0.030961;0.000000;1.0.7
1;14;2;0.010934;0.241235;0.003491;0.000000;1.0.7
1;15;2;0.011015;0.074495;0.017657;0.000000;1.0.7
1;16;2;0.022549;0.143808;0.015041;0.000000;1.0.7
1;17;2;0.013446;0.275242;0.011453;0.000000;1.0.7
1;18;2;0.017901;0.077721;0.022894;0.000000;1.0.7
1;19;2;0.016782;0.062744;0.020257;0.000000;1.0.7
1;20;2;0.016719;0.105603;0.017663;0.000000;1.0.7
1;21;2;0.010510;0.280419;0.012884;0.000000;1.0.7
1;22;2;0.012575;0.026793;0.004897;0.000000;1.0.7
1;23;2;0.010592;0.106127;0.003966;0.000000;1.0.7
1;24;2;0.025974;0.065270;0.002357;0.000000;1.0.7
1;10;3;0.010470;0.188987;0.015300;0.000000;1.0.7
1;11;3;0.007574;0.137555;0.023572;0.000000;1.0.7
1;12;3;0.008833;0.339257;0.039992;0.000000;1.0.7
1;13;3;0.005219;0.152514;0.032113;0.000000;1.0.7
1;14;3;0.016943;0.199488;0.036228;0.000000;1.0.7
1;15;3;0.009174;0.185673;0.024458;0.000000;1.0.7
1;16;3;0.010868;0.220369;0.027633;0.000000;1.0.7
1;17;3;0.013688;0.153838;0.014332;0.000000;1.0.7
1;18;3;0.011402;0.206034;0.028020;0.000000;1.0.7
1;19;3;0.016313;0.324558;0.018596;0.000000;1.0.7
1;20;3;0.016619;0.153917;0.019229;0.000000;1.0.7
1;21;3;0.008625;0.115780;0.008105;0.000000;1.0.7
1;22;3;0.014943;0.134953;0.007241;0.000000;1.0.7
1;23;3;0.014904;0.384892;0.003795;0.000000;1.0.7
1;24;3;0.010037;0.302267;0.001115;0.000000;1.0.7
1;10;4;0.006798;0.115130;0.012502;0.000000;1.0.7
1;11;4;0.023010;0.075354;0.009307;0.000000;1.0.7
1;12;4;0.033588;0.120774;0.013112;0.000000;1.0.7
1;13;4;0.016100;0.191590;0.041393;0.000000;1.0.7
1;14;4;0.012338;0.155657;0.014306;0.000000;1.0.7
1;15;4;0.018159;0.034655;0.010929;0.000000;1.0.7
1;16;4;0.024930;0.170672;0.026511;0.000000;1.0.7
1;17;4;0.022300;0.022452;0.019397;0.000000;1.0.7
1;18;4;0.018064;0.066743;0.009284;0.000000;1.0.7
1;19;4;0.009466;0.145521;0.007633;0.000000;1.0.7
1;20;4;0.016562;0.081693;0.009910;0.000000;1.0.7
1;21;4;0.009497;0.212998;0.045156;0.000000;1.0.7
1;22;4;0.025913;0.138703;0.047224;0.000000;1.0.7
1;23;4;0.019318;0.095811;0.026713;0.000000;1.0.7
1;24;4;0.024174;0.185256;0.010895;0.000000;1.0.7
1;10;5;0.005955;0.144046;0.017353;0.000000;1.0.7
1;11;5;0.004996;0.101733;0.027579;0.000000;1.0.7
1;12;5;0.006211;0.086367;0.028311;0.000000;1.0.7
1;13;5;0.005768;0.019030;0.023645;0.000000;1.0.7
1;14;5;0.005500;0.106757;0.024405;0.000000;1.0.7
1;15;5;0.009552;0.124759;0.020652;0.000000;1.0.7
1;16;5;0.001426;0.129244;0.021422;0.000000;1.0.7
1;17;5;0.004760;0.042629;0.006940;0.000000;1.0.7
1;18;5;0.005864;0.085535;0.011878;0.000000;1.0.7
1;19;5;0.002843;0.097187;0.012769;0.000000;1.0.7
1;20;5;0.024236;0.103599;0.046293;0.000000;1.0.7
1;21;5;0.005811;0.071352;0.068569;0.000000;1.0.7
1;22;5;0.006438;0.087145;0.026890;0.000000;1.0.7
1;23;5;0.007122;0.069750;0.013593;0.000000;1.0.7
1;24;5;0.010199;0.105640;0.011461;0.000000;1.0.7
1;10;6;0.001721;0.194601;0.015059;0.000000;1.0.7
1;11;6;0.004188;0.095236;0.018249;0.000000;1.0.7
1;12;6;0.007060;0.149480;0.024060;0.000000;1.0.7
1;13;6;0.005529;0.168479;0.017412;0.000000;1.0.7
1;14;6;0.005143;0.137025;0.019214;0.000000;1.0.7
1;15;6;0.002127;0.082357;0.012197;0.000000;1.0.7
1;16;6;0.002708;0.045348;0.022596;0.000000;1.0.7
1;17;6;0.013991;0.079083;0.008340;0.000000;1.0.7
1;18;6;0.008896;0.029422;0.030072;0.000000;1.0.7
1;19;6;0.009232;0.064191;0.025323;0.000000;1.0.7
1;20;6;0.012473;0.039066;0.005875;0.000000;1.0.7
1;21;6;0.020622;0.111284;0.078617;0.000000;1.0.7
1;22;6;0.012043;0.045817;0.015056;0.000000;1.0.7
1;23;6;0.014992;0.095986;0.019983;0.000000;1.0.7
1;24;6;0.012304;0.038751;0.010440;0.000000;1.0.7
1;10;7;0.004802;0.142752;0.029873;0.000000;1.0.7
1;11;7;0.002563;0.146698;0.029027;0.000000;1.0.7
1;12;7;0.004017;0.194754;0.021370;0.000000;1.0.7
1;13;7;0.004797;0.055310;0.030734;0.000000;1.0.7
1;14;7;0.003796;0.083871;0.011426;0.000000;1.0.7
1;15;7;0.005896;0.096188;0.022943;0.000000;1.0.7
1;16;7;0.002298;0.085140;0.019265;0.000000;1.0.7
1;17;7;0.005878;0.048196;0.005701;0.000000;1.0.7
1;18;7;0.003792;0.042771;0.007743;0.000000;1.0.7
1;19;7;0.007139;0.054404;0.013550;0.000000;1.0.7
1;20;7;0.008486;0.048830;0.014999;0.000000;1.0.7
1;21;7;0.016082;0.022576;0.015359;0.000000;1.0.7
1;22;7;0.009265;0.046923;0.004043;0.000000;1.0.7
1;23;7;0.009629;0.064322;0.020821;0.000000;1.0.7
1;24;7;0.007158;0.054134;0.005618;0.000000;1.0.7
1;10;8;0.004500;0.092884;0.014816;0.000000;1.0.7
1;11;8;0.008984;0.042616;0.011156;0.000000;1.0.7
1;12;8;0.004494;0.078035;0.015654;0.000000;1.0.7
1;13;8;0.006209;0.081366;0.018829;0.000000;1.0.7
1;14;8;0.001542;0.136446;0.026425;0.000000;1.0.7
1;15;8;0.004028;0.127038;0.024258;0.000000;1.0.7
1;16;8;0.007228;0.070712;0.034896;0.000000;1.0.7
1;17;8;0.008302;0.092462;0.002518;0.000000;1.0.7
1;18;8;0.005463;0.063681;0.004174;0.000000;1.0.7
1;19;8;0.006747;0.041971;0.003191;0.000000;1.0.7
1;20;8;0.003454;0.053798;0.007468;0.000000;1.0.7
1;21;8;0.007248;0.030221;0.021674;0.000000;1.0.7
1;22;8;0.019250;0.038995;0.015482;0.000000;1.0.7
1;23;8;0.049726;0.087797;0.010062;0.000000;1.0.7
1;24;8;0.013287;0.015054;0.007017;0.000000;1.0.7
1;10;9;0.007924;0.127172;0.017757;0.000000;1.0.7
1;11;9;0.009087;0.074288;0.016101;0.000000;1.0.7
1;12;9;0.012190;0.165225;0.020037;0.000000;1.0.7
1;13;9;0.005027;0.011853;0.010502;0.000000;1.0.7
1;14;9;0.004806;0.094209;0.018204;0.000000;1.0.7
1;15;9;0.003612;0.101710;0.022544;0.000000;1.0.7
1;16;9;0.003085;0.048452;0.020430;0.000000;1.0.7
1;17;9;0.005350;0.094023;0.002219;0.000000;1.0.7
1;18;9;0.013129;0.031269;0.001089;0.000000;1.0.7
1;19;9;0.004546;0.064878;0.018596;0.000000;1.0.7
1;20;9;0.006238;0.025870;0.022363;0.000000;1.0.7
1;21;9;0.014264;0.045742;0.033621;0.000000;1.0.7
1;22;9;0.009452;0.008583;0.017348;0.000000;1.0.7
1;23;9;0.012374;0.030766;0.016537;0.000000;1.0.7
1;24;9;0.005752;0.029016;0.007760;0.000000;1.0.7
1;10;10;0.001308;0.020599;0.013420;0.000000;1.0.7
1;11;10;0.001721;0.022849;0.015323;0.000000;1.0.7
1;12;10;0.002396;0.022645;0.010078;0.000000;1.0.7
1;13;10;0.001323;0.024423;0.012135;0.000000;1.0.7
1;14;10;0.002702;0.023536;0.011326;0.000000;1.0.7
1;15;10;0.003589;0.022039;0.014933;0.000000;1.0.7
1;16;10;0.002578;0.020373;0.008041;0.000000;1.0.7
1;17;10;0.002247;0.018049;0.042366;0.000000;1.0.7
1;18;10;0.005261;0.020436;0.055064;0.000000;1.0.7
1;19;10;0.004469;0.021005;0.043798;0.000000;1.0.7
1;20;10;0.006683;0.024155;0.044986;0.000000;1.0.7
1;21;10;0.003038;0.021903;0.002378;0.000000;1.0.7
1;22;10;0.002351;0.021876;0.008435;0.000000;1.0.7
1;23;10;0.001004;0.015214;0.006843;0.000000;1.0.7
1;24;10;0.001917;0.012723;0.002104;0.000000;1.0.7
1;10;11;0.002353;0.013366;0.030772;0.000000;1.0.7
1;11;11;0.003729;0.019675;0.028748;0.000000;1.0.7
1;12;11;0.002389;0.016743;0.050221;0.000000;1.0.7
1;13;11;0.003189;0.016939;0.033433;0.000000;1.0.7
1;14;11;0.003938;0.015720;0.012529;0.000000;1.0.7
1;15;11;0.004814;0.015981;0.014363;0.000000;1.0.7
1;16;11;0.004202;0.019180;0.024370;0.000000;1.0.7
1;17;11;0.003974;0.018964;0.071528;0.000000;1.0.7
1;18;11;0.001841;0.022674;0.021406;0.000000;1.0.7
1;19;11;0.001052;0.004975;0.052955;0.000000;1.0.7
1;20;11;0.001662;0.021329;0.023052;0.000000;1.0.7
1;21;11;0.002329;0.017260;0.001209;0.000000;1.0.7
1;22;11;0.002505;0.017315;0.003558;0.000000;1.0.7
1;23;11;0.000456;0.022520;0.006173;0.000000;1.0.7
1;24;11;0.005119;0.028565;0.000598;0.000000;1.0.7
